setting,system,method,method_label,seed,noise,sparse_factor,fold,lam,cv_mse,solver_primal_objective,solver_dual_objective,solver_primal_dual_gap,solver_relative_primal_dual_gap,solver_max_relative_gap,solver_kkt_stationarity_max,solver_kkt_complementarity_gap,solver_kkt_subgradient_prox_max,solver_masked_dual_stationarity_max,solver_dual_box_violation,solver_dual_scale_min,solver_converged,solver_iterations,solver_rho,solver_tolerance,solver_method,solver_elapsed_seconds,solver_n_observed,solver_n_times,solver_n_channels,solver_objective
PDE,burgers,pod_tv_diff,POD+TV,0,0.01,4,0,1000.0,0.02654167241015382,"[1.8369180707886883, 15.727629168621785, 3.170157812230954, 0.9004362668950643, 0.23377806414836327, 0.07665749693077989]","[1.8369180707773025, 15.727629168621277, 3.170157812230606, 0.9004362668950476, 0.23377806414834007, 0.0766574969307738]","[1.138578120674083e-11, 5.080380560684716e-13, 3.481659405224491e-13, 1.6653345369377348e-14, 2.3203661214665772e-14, 6.0923488476305465e-15]","[6.198306493796045e-12, 3.230226568935508e-14, 1.0982605950377978e-13, 1.6653345369377348e-14, 2.3203661214665772e-14, 6.0923488476305465e-15]",6.198306493796045e-12,2.6201263381153694e-14,"[1.1350526973016996e-11, 5.193878415753902e-13, 3.4707127868009073e-13, 1.676467296330988e-14, 2.3221473522769878e-14, 6.133215292435328e-15]",1.3322676295501878e-15,2.6201263381153694e-14,0.0,1.0,True,0,0.0,1e-05,affine exact solution,0.0002606729999570234,34,51,6,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
PDE,burgers,pod_tv_diff,POD+TV,0,0.01,4,1,0.0,0.00015723386980373804,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,1.0,True,0,0.0,1e-05,zero-penalty interpolation,0.0003545950003172038,35,51,6,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
PDE,burgers,pod_tv_diff,POD+TV,0,0.01,4,1,0.0001,0.00016184127375833918,"[5.770849692931048e-05, 7.676983146207872e-05, 7.42045202942458e-05, 6.118403429266741e-05, 6.383897234594067e-05, 5.059208221394787e-05]","[5.739475129501643e-05, 7.635521586035762e-05, 7.384314927191468e-05, 6.091034390414331e-05, 6.355703187115578e-05, 5.0209057774642465e-05]","[3.137456342940494e-07, 4.1461560172110156e-07, 3.6137102233110916e-07, 2.736903885240956e-07, 2.8194047478488854e-07, 3.8302443930540345e-07]","[3.137456342940494e-07, 4.1461560172110156e-07, 3.6137102233110916e-07, 2.736903885240956e-07, 2.8194047478488854e-07, 3.8302443930540345e-07]",4.1461560172110156e-07,1.958516712973336e-06,"[3.1372729102371953e-07, 4.1459243526000185e-07, 3.6135262956371106e-07, 2.7367867049283293e-07, 2.819337266404191e-07, 3.829968681051842e-07]",0.000100355733654765,2.710505431213761e-20,0.0,0.993485985549433,True,25,0.01,1e-05,banded ADMM with dual certificate,0.001309305000177119,35,51,6,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
PDE,burgers,pod_tv_diff,POD+TV,0,0.01,4,1,0.001,0.0001584017832259879,"[0.0005224371535620145, 0.0007078655580229975, 0.0007013507624978829, 0.000587085016770798, 0.0006030581884806813, 0.000463580376363011]","[0.0005144286857584474, 0.0007016724325926164, 0.0006970552684183159, 0.0005841773062491063, 0.0005982588004135377, 0.00045796608132312876]","[8.008467803567146e-06, 6.193125430381074e-06, 4.2954940795669446e-06, 2.907710521691631e-06, 4.799388067143625e-06, 5.6142950398822594e-06]","[8.008467803567146e-06, 6.193125430381074e-06, 4.2954940795669446e-06, 2.907710521691631e-06, 4.799388067143625e-06, 5.6142950398822594e-06]",8.008467803567146e-06,2.3153985244168517e-05,"[8.005079623686119e-06, 6.1918351849067025e-06, 4.295390644584794e-06, 2.9076603415447008e-06, 4.79899683137133e-06, 5.6137096292782065e-06]",0.0007920706829914193,3.2526065174565133e-19,0.0,0.9922832279730327,True,25,0.01,1e-05,banded ADMM with dual certificate,0.0012780980000570707,35,51,6,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
PDE,burgers,pod_tv_diff,POD+TV,0,0.01,4,1,0.01,0.00015615858444649518,"[0.003616016167901249, 0.004764819408929629, 0.005414128323689284, 0.005115476277167665, 0.0045792846238524925, 0.003664179018859182]","[0.0036122617511877547, 0.004764399284891479, 0.005412220045972254, 0.005115472237108074, 0.0045791803545541755, 0.0036640507675470635]","[3.7544167134943504e-06, 4.20124038149651e-07, 1.9082777170300463e-06, 4.0400595915576765e-09, 1.0426929831705567e-07, 1.2825131211853177e-07]","[3.7544167134943504e-06, 4.20124038149651e-07, 1.9082777170300463e-06, 4.0400595915576765e-09, 1.0426929831705567e-07, 1.2825131211853177e-07]",3.7544167134943504e-06,3.616890201660339e-06,"[3.754396927857246e-06, 4.2012373315317153e-07, 1.9082595162445495e-06, 4.040059562067377e-09, 1.0426917813714798e-07, 1.2825113551327358e-07]",6.017833205529399e-05,5.204170427930421e-18,0.0,0.9997908559971327,True,75,0.20400000000000001,1e-05,banded ADMM with dual certificate,0.0031767210002726642,35,51,6,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
PDE,burgers,pod_tv_diff,POD+TV,0,0.01,4,1,0.1,0.00016747354440923285,"[0.030507698929081145, 0.04023563223028501, 0.04639117981149643, 0.04343216851338869, 0.03524274278658408, 0.027820547229648766]","[0.030507698861457648, 0.04022639231214446, 0.046391177993616986, 0.04343204301299594, 0.03524274276901328, 0.027820546768342416]","[6.762349707978288e-11, 9.239918140543923e-06, 1.8178794441991997e-09, 1.2550039275166514e-07, 1.7570805921351962e-11, 4.613063507574733e-10]","[6.762349707978288e-11, 9.239918140543923e-06, 1.8178794441991997e-09, 1.2550039275166514e-07, 1.7570805921351962e-11, 4.613063507574733e-10]",9.239918140543923e-06,4.126142688770651e-07,"[6.762337911858651e-11, 9.239917603778847e-06, 1.817879499710351e-09, 1.2550039011488545e-07, 1.7570809390798914e-11, 4.613063368796855e-10]",1.615338182148207e-05,2.7755575615628914e-17,0.0,0.9999856470860206,True,175,1.02,1e-05,banded ADMM with dual certificate,0.0077348659997369396,35,51,6,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
PDE,burgers,pod_tv_diff,POD+TV,0,0.01,4,1,1.0,0.0005035440368399532,"[0.24761450981065006, 0.34310218444402263, 0.3799130980255404, 0.34735038549783787, 0.21084170336459354, 0.08410379504982342]","[0.24761450981062316, 0.34310218444398755, 0.37991309802552176, 0.34735038549783126, 0.21084170336459263, 0.08409405354618829]","[2.6895152771544417e-14, 3.5083047578154947e-14, 1.865174681370263e-14, 6.6058269965196814e-15, 9.159339953157541e-16, 9.741503635127269e-06]","[2.6895152771544417e-14, 3.5083047578154947e-14, 1.865174681370263e-14, 6.6058269965196814e-15, 9.159339953157541e-16, 9.741503635127269e-06]",9.741503635127269e-06,2.357125378216196e-08,"[2.65898414397725e-14, 3.547162563677375e-14, 1.84297022087776e-14, 6.6058269965196814e-15, 9.159339953157541e-16, 9.74150363072324e-06]",4.524403460770543e-07,2.220446049250313e-16,0.0,0.9999997698109045,True,1375,10.2,1e-05,banded ADMM with dual certificate,0.05687536100003854,35,51,6,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
PDE,burgers,pod_tv_diff,POD+TV,0,0.01,4,1,10.0,0.00346249238270901,"[1.3221380548259578, 2.6744706642632123, 2.5662665726467124, 0.9532714988853103, 0.24275714096321957, 0.0841940291116239]","[1.3221380548256663, 2.674470629742543, 2.566266572646623, 0.953264843420922, 0.2427554332327168, 0.08419306434310443]","[2.915445662665661e-13, 3.452066943410159e-08, 8.926193117986259e-14, 6.6554643882721365e-06, 1.707730502759075e-06, 9.647685194624778e-07]","[2.205099272367167e-13, 1.290747731705319e-08, 3.478279775424987e-14, 6.6554643882721365e-06, 1.707730502759075e-06, 9.647685194624778e-07]",6.6554643882721365e-06,2.991894926251959e-09,"[2.885469641000782e-13, 3.4520663660941864e-08, 8.770761894538737e-14, 6.655464388064183e-06, 1.7077305027575186e-06, 9.647685194591934e-07]",3.168142885812131e-07,3.552713678800501e-15,0.0,0.9999999867143045,True,925,102.0,1e-05,banded ADMM with dual certificate,0.04900776400018003,35,51,6,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
PDE,burgers,pod_tv_diff,POD+TV,0,0.01,4,1,100.0,0.01833901191063286,"[1.9651618862201317, 15.597016447034028, 3.3058728746076076, 0.9532659384626138, 0.24275564548077863, 0.08419318133044368]","[1.9651561027535758, 15.59701644675648, 3.3058711695624585, 0.9532648435482277, 0.2427554332372645, 0.08419306434447887]","[5.783466555886463e-06, 2.7754687437209213e-10, 1.7050451490696616e-06, 1.0949143860461419e-06, 2.1224351412496567e-07, 1.1698596480425039e-07]","[2.942997519156351e-06, 1.7794869635139176e-11, 5.157624669012849e-07, 1.0949143860461419e-06, 2.1224351412496567e-07, 1.1698596480425039e-07]",2.942997519156351e-06,2.7413626924044365e-12,"[5.783466577752427e-06, 2.7754598619367243e-10, 1.70504514754729e-06, 1.0949143858653408e-06, 2.122435140602921e-07, 1.1698596480368546e-07]",2.6420075016631017e-09,2.842170943040401e-14,0.0,0.9999999999981465,True,250,510.0,1e-05,banded ADMM with dual certificate,0.017264990000057878,35,51,6,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
PDE,burgers,pod_tv_diff,POD+TV,0,0.01,4,1,1000.0,0.02455977273600543,"[1.9651561027650717, 16.251437280858088, 3.305871169562819, 0.9532648435482818, 0.24275543323728832, 0.08419306434448502]","[1.965156102754281, 16.251437280857708, 3.3058711695625043, 0.9532648435482454, 0.2427554332372652, 0.08419306434447907]","[1.0790701665541746e-11, 3.801403636316536e-13, 3.148592497836944e-13, 3.6415315207705135e-14, 2.3120394487818885e-14, 5.953570969552402e-15]","[5.491015014206096e-12, 2.3391184241864293e-14, 9.524244401373105e-14, 3.6415315207705135e-14, 2.3120394487818885e-14, 5.953570969552402e-15]",5.491015014206096e-12,4.973799150320701e-14,"[1.0813857984246877e-11, 3.840835770447749e-13, 3.148647698812475e-13, 3.623109740750737e-14, 2.3216209300057008e-14, 5.946311263242856e-15]",8.881784197001252e-16,2.842170943040401e-14,0.0,1.0,True,0,0.0,1e-05,affine exact solution,0.0005096790000607143,35,51,6,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
PDE,burgers,pod_tv_diff,POD+TV,0,0.01,4,2,0.0,0.00016543547649416546,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,1.0,True,0,0.0,1e-05,zero-penalty interpolation,0.0005936749998909363,35,51,6,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
PDE,burgers,pod_tv_diff,POD+TV,0,0.01,4,2,0.0001,0.00016772287217375965,"[5.303155579553115e-05, 6.09756560930167e-05, 6.546330246828095e-05, 5.9817609762383896e-05, 7.59659746653952e-05, 6.520234631092047e-05]","[5.275442273548731e-05, 6.075711060105882e-05, 6.51474441080955e-05, 5.957795727669756e-05, 7.556165752648238e-05, 6.462314688159522e-05]","[2.77133060043836e-07, 2.185454919578821e-07, 3.158583601854464e-07, 2.396524856863329e-07, 4.0431713891281925e-07, 5.791994293252495e-07]","[2.77133060043836e-07, 2.185454919578821e-07, 3.158583601854464e-07, 2.396524856863329e-07, 4.0431713891281925e-07, 5.791994293252495e-07]",5.791994293252495e-07,2.6233418157040967e-06,"[2.7711737432498535e-07, 2.1853608138722494e-07, 3.1583906462821537e-07, 2.3964392040145156e-07, 4.042917649408798e-07, 5.791445282977997e-07]",0.00010040792798183768,2.710505431213761e-20,0.0,0.9912747801754944,True,25,0.01,1e-05,banded ADMM with dual certificate,0.0021170730001358606,35,51,6,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
PDE,burgers,pod_tv_diff,POD+TV,0,0.01,4,2,0.001,0.00016629324304336945,"[0.0004885286426868052, 0.0005715865379136657, 0.0006140891055994494, 0.0005725451298206011, 0.0006856555924745354, 0.000603878150964099]","[0.0004816729546958821, 0.0005688458653966297, 0.0006096228240909302, 0.0005677298535561287, 0.0006810521074464952, 0.0005950754914610917]","[6.855687990923076e-06, 2.7406725170359744e-06, 4.46628150851914e-06, 4.815276264472481e-06, 4.603485028040243e-06, 8.802659503007355e-06]","[6.855687990923076e-06, 2.7406725170359744e-06, 4.46628150851914e-06, 4.815276264472481e-06, 4.603485028040243e-06, 8.802659503007355e-06]",8.802659503007355e-06,2.24642115226395e-05,"[6.8534538476486685e-06, 2.7404891191776595e-06, 4.466076413196687e-06, 4.815046722679789e-06, 4.602988676521654e-06, 8.799762163366146e-06]",0.0009050306283980682,2.168404344971009e-19,0.0,0.9925131772658548,True,25,0.01,1e-05,banded ADMM with dual certificate,0.002232817999811232,35,51,6,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
PDE,burgers,pod_tv_diff,POD+TV,0,0.01,4,2,0.01,0.0001647220541599225,"[0.0035561083091461164, 0.004592075763528738, 0.005273743019579697, 0.005033972758544467, 0.004511698726437405, 0.003722418066084537]","[0.0035558061161586087, 0.004592071793099794, 0.005273726018249933, 0.005033972603984128, 0.0045091732273286, 0.00372155786908985]","[3.0219298750768647e-07, 3.970428943955717e-09, 1.7001329764149142e-08, 1.5456033935351554e-10, 2.5254991088043827e-06, 8.601969946871527e-07]","[3.0219298750768647e-07, 3.970428943955717e-09, 1.7001329764149142e-08, 1.5456033935351554e-10, 2.5254991088043827e-06, 8.601969946871527e-07]",2.5254991088043827e-06,1.726619601476534e-06,"[3.0219184339857347e-07, 3.970428918802227e-09, 1.7001329092811157e-08, 1.5456034022087728e-10, 2.5254891662771124e-06, 8.601951941161756e-07]",6.0237335955282134e-05,3.469446951953614e-18,0.0,0.9998790635918146,True,75,0.20400000000000001,1e-05,banded ADMM with dual certificate,0.0047645710001233965,35,51,6,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
PDE,burgers,pod_tv_diff,POD+TV,0,0.01,4,2,0.1,0.00018088070757615553,"[0.029915452552694597, 0.04005352432321449, 0.04659621312564242, 0.04285468970564255, 0.034961524220151946, 0.026390058623533753]","[0.029905650730211262, 0.040051117899140336, 0.04659583884102471, 0.042844742434428255, 0.03495976458253091, 0.026390043066024722]","[9.801822483335165e-06, 2.406424074154201e-06, 3.742846177087755e-07, 9.947271214297282e-06, 1.759637621036314e-06, 1.555750903103892e-08]","[9.801822483335165e-06, 2.406424074154201e-06, 3.742846177087755e-07, 9.947271214297282e-06, 1.759637621036314e-06, 1.555750903103892e-08]",9.947271214297282e-06,4.847880500577495e-07,"[9.80182227703838e-06, 2.4064240641136214e-06, 3.742846154466961e-07, 9.947270711282985e-06, 1.7596373784005415e-06, 1.555750902756947e-08]",2.347968513385923e-05,2.7755575615628914e-17,0.0,0.999986972324208,True,125,0.51,1e-05,banded ADMM with dual certificate,0.005288106000080006,35,51,6,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
PDE,burgers,pod_tv_diff,POD+TV,0,0.01,4,2,1.0,0.0005254293519709941,"[0.24529423663064717, 0.3449186073122677, 0.3798854183805119, 0.34065413493924174, 0.21211583160359182, 0.07941973566230673]","[0.24529423656600619, 0.3449186073033663, 0.3798853662025504, 0.3406541349392199, 0.21211583160359038, 0.07941112006774192]","[6.464098700753595e-11, 8.901379633385886e-12, 5.21779614515161e-08, 2.1815882433884326e-14, 1.4432899320127035e-15, 8.615594564803652e-06]","[6.464098700753595e-11, 8.901379633385886e-12, 5.21779614515161e-08, 2.1815882433884326e-14, 1.4432899320127035e-15, 8.615594564803652e-06]",8.615594564803652e-06,8.167713939910559e-08,"[6.463998780681379e-11, 8.900713499571111e-12, 5.217796078538228e-08, 2.19824158875781e-14, 1.4016565685892601e-15, 8.615594511340125e-06]",3.930103923410755e-07,2.220446049250313e-16,0.0,0.9999991695019012,True,875,20.4,1e-05,banded ADMM with dual certificate,0.03775037600007636,35,51,6,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
PDE,burgers,pod_tv_diff,POD+TV,0,0.01,4,2,10.0,0.0034929739102866875,"[1.3003235063863938, 2.6786019108320356, 2.563639916498523, 0.9228739795829424, 0.24388103416121357, 0.07953549627225151]","[1.3003235063861203, 2.6786018908039106, 2.5636399164984667, 0.9228645793063392, 0.24387871065812738, 0.079534120243198]","[2.7355895326763857e-13, 2.0028124936288805e-08, 5.639932965095795e-14, 9.400276603122037e-06, 2.3235030861823436e-06, 1.3760290535069775e-06]","[2.1037761135908432e-13, 7.477081553364385e-09, 2.199970802763495e-14, 9.400276603122037e-06, 2.3235030861823436e-06, 1.3760290535069775e-06]",9.400276603122037e-06,2.156732681335427e-09,"[2.821076705572523e-13, 2.0028121827664336e-08, 5.773159728050814e-14, 9.400276603428577e-06, 2.32350308618011e-06, 1.3760290535200857e-06]",1.6831515736726033e-07,3.552713678800501e-15,0.0,0.9999999903028167,True,1125,204.0,1e-05,banded ADMM with dual certificate,0.05001014599974951,35,51,6,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
PDE,burgers,pod_tv_diff,POD+TV,0,0.01,4,2,100.0,0.018267556861271062,"[1.9700324057371499, 15.59727496237524, 3.2972566382781636, 0.9228678948733511, 0.24387933316126623, 0.07953448092041863]","[1.9700141278797418, 15.597274962064061, 3.2972513477190133, 0.9228645795556556, 0.2438787106664895, 0.07953412024599218]","[1.827785740804444e-05, 3.111786384124571e-10, 5.290559150328278e-06, 3.315317695484765e-06, 6.224947767252687e-07, 3.606744264500472e-07]","[9.27794758848406e-06, 1.9950833665694965e-11, 1.6045336261999375e-06, 3.315317695484765e-06, 6.224947767252687e-07, 3.606744264500472e-07]",9.27794758848406e-06,2.9531932455029164e-14,"[1.8277857414311447e-05, 3.111724211635192e-10, 5.290559150357295e-06, 3.3153176954899478e-06, 6.224947766616174e-07, 3.6067442644382226e-07]",8.412143870373257e-09,1.4210854715202004e-14,0.0,1.0,True,250,255.0,1e-05,banded ADMM with dual certificate,0.011004326999682235,35,51,6,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
PDE,burgers,pod_tv_diff,POD+TV,0,0.01,4,2,1000.0,0.024298595393662994,"[1.970014127898122, 16.240524744128304, 3.2972513477196923, 0.9228645795558593, 0.24387871066652148, 0.07953412024599947]","[1.9700141278869738, 16.240524744128, 3.297251347719441, 0.9228645795558172, 0.24387871066649486, 0.079534120245994]","[1.1148193479471047e-11, 3.055333763768431e-13, 2.5135449277513544e-13, 4.207745263329343e-14, 2.6617597015388128e-14, 5.467848396278896e-15]","[5.658940878442049e-12, 1.8813023667065157e-14, 7.62315232501055e-14, 4.207745263329343e-14, 2.6617597015388128e-14, 5.467848396278896e-15]",5.658940878442049e-12,4.107825191113079e-14,"[1.1164223095462265e-11, 3.114027038797702e-13, 2.499991155826148e-13, 4.201037728633813e-14, 2.6577686182846995e-14, 5.4787466173086574e-15]",8.881784197001252e-16,1.4210854715202004e-14,0.0,1.0,True,0,0.0,1e-05,affine exact solution,0.00029605600002469146,35,51,6,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
PDE,burgers,tv_diff,TV,1,0.01,4,0,0.0,0.00013427197782227689,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,1.0,True,0,0.0,1e-05,zero-penalty interpolation,0.0005887080001230061,34,51,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
PDE,burgers,tv_diff,TV,1,0.01,4,0,0.0001,0.00015437403712292969,"[3.314320190559224e-05, 4.87567632872411e-05, 5.240174445587113e-05, 3.565518094044096e-05, 4.471172079712959e-05, 4.966372755289067e-05, 4.790147696490089e-05, 5.024632902256406e-05]","[3.294164128566673e-05, 4.852789595540583e-05, 5.2159409557812645e-05, 3.545781497132068e-05, 4.445973579261862e-05, 4.9384414194258535e-05, 4.7694969545568824e-05, 4.99089346165147e-05]","[2.0156061992551e-07, 2.2886733183527085e-07, 2.4233489805848546e-07, 1.97365969120275e-07, 2.519850045109681e-07, 2.7931335863213517e-07, 2.065074193320678e-07, 3.3739440604936484e-07]","[2.0156061992551e-07, 2.2886733183527085e-07, 2.4233489805848546e-07, 1.97365969120275e-07, 2.519850045109681e-07, 2.7931335863213517e-07, 2.065074193320678e-07, 3.3739440604936484e-07]",3.3739440604936484e-07,1.715340251534636e-06,"[2.015453244195932e-07, 2.2885508400868437e-07, 2.423227768992388e-07, 1.973470924353105e-07, 2.5196949981918577e-07, 2.792960243013328e-07, 2.0649568233779066e-07, 3.3737178616930863e-07]",0.00010042755887510961,2.4412736372367294e-14,0.0,0.9942920171595275,True,25,0.01,1e-05,banded ADMM with dual certificate,0.002163462999760668,34,51,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
PDE,burgers,tv_diff,TV,1,0.01,4,0,0.001,0.00013273328426943298,"[0.0002722763177094711, 0.0004175400468437522, 0.000445122374463804, 0.0003224170231576769, 0.0004001734242483702, 0.00042489451732163316, 0.000424872205535119, 0.0004197258588631952]","[0.0002668582792698508, 0.0004102281945208573, 0.0004405454291713356, 0.00031413803057333856, 0.0003916713342854731, 0.00041886904519412523, 0.00041815932044533366, 0.0004133627444372607]","[5.418038439620283e-06, 7.31185232289485e-06, 4.576945292468384e-06, 8.278992584338362e-06, 8.50208996289707e-06, 6.0254721275079305e-06, 6.712885089785344e-06, 6.3631144259345e-06]","[5.418038439620283e-06, 7.31185232289485e-06, 4.576945292468384e-06, 8.278992584338362e-06, 8.50208996289707e-06, 6.0254721275079305e-06, 6.712885089785344e-06, 6.3631144259345e-06]",8.50208996289707e-06,2.2997892866276e-05,"[5.416771725058129e-06, 7.309655743465164e-06, 4.576184763164625e-06, 8.277109618812998e-06, 8.501574017413306e-06, 6.025246952040574e-06, 6.71256090646323e-06, 6.361356344822928e-06]",0.0009433142667580885,2.7572995969782355e-14,0.0,0.9923521735618083,True,25,0.01,1e-05,banded ADMM with dual certificate,0.0020655759999499423,34,51,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
