system,method,sparse_factor,noise,seed,fold,lam,cv_mse,primal_objective,dual_objective,primal_dual_gap,relative_primal_dual_gap,max_relative_gap,kkt_stationarity_max,masked_dual_stationarity_max,dual_box_violation,dual_scale_min,converged,iterations,rho,tolerance,elapsed_seconds,n_observed,n_times,n_channels,objective
burgers,banded ADMM with dual certificate,8,0.1,0,0,0.1,0.011804392401245704,"[0.1397644869426724, 0.13511135016503467, 0.14719098913425602, 0.18373834404385694, 0.2580661604475454, 0.5301310855849788, 0.4549132947143174, 0.3803507372194779]","[0.13975336230617932, 0.1350890015699393, 0.14719098572642453, 0.18373834197890798, 0.2580661581684708, 0.5301256463169994, 0.45491329185273627, 0.38034944564270956]","[1.1124636493081708e-05, 2.234859509536724e-05, 3.4078314892216355e-09, 2.0649489618218553e-09, 2.279074595712416e-09, 5.439267979356899e-06, 2.861581138713376e-09, 1.291576768314151e-06]","[1.1124636493081708e-05, 2.234859509536724e-05, 3.4078314892216355e-09, 2.0649489618218553e-09, 2.279074595712416e-09, 5.439267979356899e-06, 2.861581138713376e-09, 1.291576768314151e-06]",2.234859509536724e-05,7.2712117760165285e-06,1.2878587085651816e-14,0.0,0.9999574596120081,True,75,0.51,0.0001,0.0033095119999870803,34,51,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
burgers,banded ADMM with dual certificate,8,0.1,0,0,1.0,0.011463335920437141,"[0.4295385247554409, 0.4965907120014783, 0.5649521288025728, 0.6266981867698568, 0.6238806303303692, 0.724906044387981, 0.6443486406560263, 0.6085319886709372]","[0.429538524755417, 0.4965907120014623, 0.5649521288025593, 0.6266981867698478, 0.6238806303303659, 0.7248256449076984, 0.6443416522603176, 0.6084359396112248]","[2.3925306180672123e-14, 1.5987211554602254e-14, 1.354472090042691e-14, 8.992806499463768e-15, 3.3306690738754696e-15, 8.039948028260024e-05, 6.9883957086736e-06, 9.604905971238864e-05]","[2.3925306180672123e-14, 1.5987211554602254e-14, 1.354472090042691e-14, 8.992806499463768e-15, 3.3306690738754696e-15, 8.039948028260024e-05, 6.9883957086736e-06, 9.604905971238864e-05]",9.604905971238864e-05,6.225189713715551e-07,6.827871601444713e-15,0.0,0.9999986083594661,True,1400,5.1,0.0001,0.05662529300002461,34,51,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
burgers,banded ADMM with dual certificate,8,0.1,0,0,10.0,0.014026890862230782,"[1.6370476330168535, 3.2707552196384833, 3.3740090953642508, 1.535855706353588, 0.8363728836291584, 0.7253163876798121, 0.6460149341966359, 0.6103128593767898]","[1.6370476330164245, 3.2707552016980634, 3.374009095364192, 1.5357347759621627, 0.8363188102781142, 0.7252688021539317, 0.6460025690786744, 0.610286061488951]","[4.289901767151605e-13, 1.7940419816397934e-08, 5.861977570020827e-14, 0.00012093039142535567, 5.407335104423705e-05, 4.758552588035592e-05, 1.2365117961543604e-05, 2.6797887838769796e-05]","[2.6205112671314923e-13, 5.4851001104206415e-09, 1.7373923437476626e-14, 7.87381203358402e-05, 5.407335104423705e-05, 4.758552588035592e-05, 1.2365117961543604e-05, 2.6797887838769796e-05]",7.87381203358402e-05,3.2904661773081045e-09,2.19824158875781e-14,0.0,0.9999999918612442,True,1075,51.0,0.0001,0.04489167399992766,34,51,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
burgers,banded ADMM with dual certificate,8,0.1,0,0,100.0,0.02868213834241844,"[2.311283582327625, 19.26359933073631, 4.611722102270319, 1.5357357761549304, 0.8363191692963866, 0.7252691134754881, 0.6460026444938449, 0.6102862294022503]","[2.311277842781014, 19.263397075562896, 4.6117201548410955, 1.5357348113997402, 0.8363188148934603, 0.7252688056272163, 0.6460025692833099, 0.6102860625018109]","[5.739546611316371e-06, 0.00020225517341287969, 1.9474292232146695e-06, 9.647551901803553e-07, 3.5440292633914794e-07, 3.078482717633335e-07, 7.521053502212993e-08, 1.6690043935785326e-07]","[2.4832723492702022e-06, 1.0499344901249507e-05, 4.2227809482621766e-07, 6.282038910338099e-07, 3.5440292633914794e-07, 3.078482717633335e-07, 7.521053502212993e-08, 1.6690043935785326e-07]",1.0499344901249507e-05,5.0182080713057076e-14,5.0182080713057076e-14,0.0,1.0,True,250,255.0,0.0001,0.01087740799994208,34,51,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
burgers,banded ADMM with dual certificate,8,0.1,0,1,0.0001,0.012863662116601015,"[0.0007065692015859409, 0.0003651436794155354, 0.00041517624048915253, 0.0005646119126668146, 0.0006796427609159596, 0.0010718674359242284, 0.001132393721427126, 0.0009650397575531654]","[0.0007059687804796868, 0.00036485581265181723, 0.00041493045227650893, 0.000563971487130364, 0.0006790166474935708, 0.0010713480582447135, 0.0011264394353176146, 0.0009637067411001824]","[6.004211062540484e-07, 2.8786676371816457e-07, 2.4578821264360047e-07, 6.404255364506886e-07, 6.261134223888758e-07, 5.193776795148729e-07, 5.954286109511372e-06, 1.333016452983028e-06]","[6.004211062540484e-07, 2.8786676371816457e-07, 2.4578821264360047e-07, 6.404255364506886e-07, 6.261134223888758e-07, 5.193776795148729e-07, 5.954286109511372e-06, 1.333016452983028e-06]",5.954286109511372e-06,1.6929566747939323e-06,2.710505431213761e-20,0.0,0.994366309347046,True,50,0.02,0.0001,0.002413760999843362,35,51,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
burgers,banded ADMM with dual certificate,8,0.1,0,1,0.001,0.012715562376557351,"[0.006975451103709556, 0.003585142224487934, 0.004056343529003905, 0.005562439821592574, 0.006716760480422356, 0.010636793756102773, 0.01124251655444491, 0.00956370674057997]","[0.006936469776310615, 0.0035626542876991732, 0.00402509202885849, 0.005522507774775948, 0.006656483554278499, 0.010575344650800891, 0.01115685272597919, 0.009519941960373802]","[3.8981327398940856e-05, 2.2487936788760567e-05, 3.1251500145415036e-05, 3.993204681662643e-05, 6.027692614385665e-05, 6.144910530188168e-05, 8.566382846571935e-05, 4.3764780206168724e-05]","[3.8981327398940856e-05, 2.2487936788760567e-05, 3.1251500145415036e-05, 3.993204681662643e-05, 6.027692614385665e-05, 6.144910530188168e-05, 8.566382846571935e-05, 4.3764780206168724e-05]",8.566382846571935e-05,2.4738147500476954e-05,4.336808689942018e-19,0.0,0.991768516140422,True,25,0.01,0.0001,0.0014224460001059924,35,51,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
burgers,banded ADMM with dual certificate,8,0.1,0,1,0.01,0.012324516248459868,"[0.059327344042057986, 0.029170262219034307, 0.032030137711236695, 0.04711879468085364, 0.05899258256733695, 0.09728874137639654, 0.10392821228924833, 0.08567488397147399]","[0.05932580602738145, 0.029168554923062626, 0.03202463667931259, 0.04711753144686962, 0.0589913477970057, 0.09727109426463494, 0.10392364195697887, 0.08566229742543978]","[1.5380146765331393e-06, 1.7072959716812885e-06, 5.501031924107225e-06, 1.263233984021006e-06, 1.2347703312529101e-06, 1.7647111761595613e-05, 4.570332269457356e-06, 1.2586546034212831e-05]","[1.5380146765331393e-06, 1.7072959716812885e-06, 5.501031924107225e-06, 1.263233984021006e-06, 1.2347703312529101e-06, 1.7647111761595613e-05, 4.570332269457356e-06, 1.2586546034212831e-05]",1.7647111761595613e-05,6.021186992409555e-06,3.469446951953614e-18,0.0,0.9997992958033268,True,50,0.10200000000000001,0.0001,0.0022641559999101446,35,51,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
burgers,banded ADMM with dual certificate,8,0.1,0,1,0.1,0.011445006741596724,"[0.18722109120999042, 0.10339528820500601, 0.1200185692763365, 0.18339000524196847, 0.2417353723783184, 0.4761764859759557, 0.5006420780355774, 0.36756829372455535]","[0.18719251921328794, 0.10338946200198908, 0.11995658962141935, 0.18338999125665686, 0.2417353682596033, 0.4761762364859633, 0.5006412540730114, 0.3675679822698401]","[2.8571996702475566e-05, 5.826203016937037e-06, 6.197965491715196e-05, 1.398531160323735e-08, 4.118715118961447e-09, 2.494899923877192e-07, 8.239625659545169e-07, 3.1145471524052226e-07]","[2.8571996702475566e-05, 5.826203016937037e-06, 6.197965491715196e-05, 1.398531160323735e-08, 4.118715118961447e-09, 2.494899923877192e-07, 8.239625659545169e-07, 3.1145471524052226e-07]",6.197965491715196e-05,9.862676564331707e-06,2.7755575615628914e-17,0.0,0.999944361272702,True,75,0.51,0.0001,0.003825219999953333,35,51,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
burgers,banded ADMM with dual certificate,8,0.1,0,1,1.0,0.011398752238101762,"[0.48497961851622284, 0.446114390100233, 0.5280985440198993, 0.622869681189484, 0.6025752288690983, 0.7031645389015827, 0.6516480062765689, 0.5629875798222623]","[0.48497961851457705, 0.4461143882042886, 0.5280985436187567, 0.6228696811890121, 0.6025752288690901, 0.7031645388955198, 0.651624532170135, 0.5629875798222479]","[1.645794611704332e-12, 1.8959444014754467e-09, 4.0114256361079015e-10, 4.71955807768154e-13, 8.215650382226158e-15, 6.06292793747798e-12, 2.3474106433885034e-05, 1.4432899320127035e-14]","[1.645794611704332e-12, 1.8959444014754467e-09, 4.0114256361079015e-10, 4.71955807768154e-13, 8.215650382226158e-15, 6.06292793747798e-12, 2.3474106433885034e-05, 1.4432899320127035e-14]",2.3474106433885034e-05,1.9133067352683497e-09,3.3306690738754696e-16,0.0,0.9999999931425083,True,475,326.4,0.0001,0.020730479000121704,35,51,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
burgers,banded ADMM with dual certificate,8,0.1,0,1,10.0,0.013563874921195936,"[1.8785097306875445, 3.1798864460087097, 3.3162909860699323, 1.4221083050320518, 0.9585670322320536, 0.7031994676712774, 0.6516506330735502, 0.5632440746192714]","[1.8785097306871712, 3.179882988161574, 3.316290986069853, 1.421967636906003, 0.9584707482527512, 0.7031945796038171, 0.6516247250620274, 0.5632363566139791]","[3.7325698087897763e-13, 3.457847135734937e-06, 7.949196856316121e-14, 0.00014066812604873746, 9.628397930239174e-05, 4.888067460240286e-06, 2.5908011522801644e-05, 7.718005292312036e-06]","[1.9869845483438811e-13, 1.08741214330943e-06, 2.3970142818307234e-14, 9.89151990400387e-05, 9.628397930239174e-05, 4.888067460240286e-06, 2.5908011522801644e-05, 7.718005292312036e-06]",9.89151990400387e-05,5.50505722451966e-07,3.552713678800501e-15,0.0,0.9999984208495605,True,1325,25.5,0.0001,0.05717985899991618,35,51,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
burgers,banded ADMM with dual certificate,8,0.1,0,1,100.0,0.025655128326994573,"[2.7453796688835834, 19.82454724442352, 4.688717305291427, 1.421998459993328, 0.9584892124501823, 0.7031953811912209, 0.6516290988038441, 0.5632376270244227]","[2.7451858819083887, 19.82454717983492, 4.688655189844502, 1.4219676891042734, 0.9584707665835449, 0.7031945796373542, 0.6516247260663898, 0.5632363566982825]","[0.00019378697519467636, 6.458860113411902e-08, 6.211544692558135e-05, 3.077088905456549e-05, 1.8445866637351038e-05, 8.0155386672498e-07, 4.372737454350073e-06, 1.2703261401680876e-06]","[7.058658494163046e-05, 3.25801141069122e-09, 1.3247854984876416e-05, 2.1639185920573967e-05, 1.8445866637351038e-05, 8.0155386672498e-07, 4.372737454350073e-06, 1.2703261401680876e-06]",7.058658494163046e-05,6.23945339839338e-14,2.842170943040401e-14,0.0,1.0,True,200,255.0,0.0001,0.012210096999979214,35,51,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
burgers,banded ADMM with dual certificate,8,0.1,0,2,0.0001,0.01304864916711419,"[0.00045036461020441643, 0.00043988147552468065, 0.0003628861478772812, 0.0006202276725884349, 0.0007983127658629373, 0.0012058725036435056, 0.0007945575125808087, 0.0009216364815804965]","[0.0004501495612494271, 0.0004396343148775837, 0.000362718717647654, 0.0006186186586476206, 0.0007978355762021041, 0.001204723319659539, 0.0007938484428805387, 0.0009185937139825079]","[2.1504895498933784e-07, 2.471606470969565e-07, 1.6743022962717935e-07, 1.609013940814287e-06, 4.771896608331836e-07, 1.1491839839665018e-06, 7.090697002700742e-07, 3.0427675979886187e-06]","[2.1504895498933784e-07, 2.471606470969565e-07, 1.6743022962717935e-07, 1.609013940814287e-06, 4.771896608331836e-07, 1.1491839839665018e-06, 7.090697002700742e-07, 3.0427675979886187e-06]",3.0427675979886187e-06,9.602505453046003e-07,2.710505431213761e-20,0.0,0.996802402406057,True,50,0.02,0.0001,0.0023191679999854387,35,51,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
burgers,banded ADMM with dual certificate,8,0.1,0,2,0.001,0.01296954609574727,"[0.0044220776387766106, 0.004314056492256564, 0.003563906192847563, 0.006112311362628828, 0.007909278308206607, 0.011979739656882225, 0.007873301168489838, 0.009149164312059225]","[0.004392894931652667, 0.0042910544068790624, 0.003530496770762634, 0.006092455446672266, 0.007871094567363417, 0.011920369206360228, 0.007817208348277857, 0.009076767089058259]","[2.9182707123943594e-05, 2.300208537750134e-05, 3.3409422084928943e-05, 1.9855915956561512e-05, 3.818374084318954e-05, 5.937045052199774e-05, 5.6092820211980574e-05, 7.239722300096674e-05]","[2.9182707123943594e-05, 2.300208537750134e-05, 3.3409422084928943e-05, 1.9855915956561512e-05, 3.818374084318954e-05, 5.937045052199774e-05, 5.6092820211980574e-05, 7.239722300096674e-05]",7.239722300096674e-05,2.285663147878758e-05,4.336808689942018e-19,0.0,0.9923975179620499,True,25,0.01,0.0001,0.0012401199999203527,35,51,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
burgers,banded ADMM with dual certificate,8,0.1,0,2,0.01,0.012723696456258484,"[0.036625708437812717, 0.0359697369865441, 0.02838718809675625, 0.05234713391551724, 0.07047153913335809, 0.11039811995420423, 0.07082182901320043, 0.08380663800530996]","[0.03662221409159966, 0.035963361944261696, 0.02838253689602808, 0.052342997406010644, 0.07045897254580857, 0.11037204126140514, 0.0708111311708191, 0.08379984605372802]","[3.4943462130579417e-06, 6.37504228240271e-06, 4.651200728168076e-06, 4.13650950659844e-06, 1.2566587549514563e-05, 2.6078692799094694e-05, 1.069784238133531e-05, 6.791951581944233e-06]","[3.4943462130579417e-06, 6.37504228240271e-06, 4.651200728168076e-06, 4.13650950659844e-06, 1.2566587549514563e-05, 2.6078692799094694e-05, 1.069784238133531e-05, 6.791951581944233e-06]",2.6078692799094694e-05,7.74331167868042e-06,3.469446951953614e-18,0.0,0.9997418937386957,True,50,0.10200000000000001,0.0001,0.0022433530000398605,35,51,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
burgers,banded ADMM with dual certificate,8,0.1,0,2,0.1,0.011791369174437476,"[0.13338352386638258, 0.1259990363649569, 0.10525021692801934, 0.2103616364529881, 0.2723553924399848, 0.5278925733379862, 0.3367759966302215, 0.4069721650497148]","[0.13338352386495717, 0.12594832783182597, 0.10525021692801059, 0.21036163645298234, 0.27235524315609344, 0.5278925733379416, 0.3367759944240965, 0.4069721650497099]","[1.4254153413162385e-12, 5.0708533130938704e-05, 8.743006318923108e-15, 5.773159728050814e-15, 1.4928389135970832e-07, 4.463096558993129e-14, 2.206125004899917e-09, 4.884981308350689e-15]","[1.4254153413162385e-12, 5.0708533130938704e-05, 8.743006318923108e-15, 5.773159728050814e-15, 1.4928389135970832e-07, 4.463096558993129e-14, 2.206125004899917e-09, 4.884981308350689e-15]",5.0708533130938704e-05,9.57349166055832e-06,4.163336342344337e-17,0.0,0.9999494577972838,True,125,0.51,0.0001,0.005380256000080408,35,51,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
burgers,banded ADMM with dual certificate,8,0.1,0,2,1.0,0.011400756402017303,"[0.3996029499126951, 0.46689767190396053, 0.5336115787063583, 0.6649217520944972, 0.6200391405622645, 0.7019927500170445, 0.6276326044336573, 0.6232818029072112]","[0.3996029499126606, 0.4668976719029454, 0.5336115787063307, 0.6649217520944858, 0.6200391405622603, 0.7018936442766752, 0.627632593385107, 0.6232795049149189]","[3.452793606584237e-14, 1.0151324225660119e-12, 2.7644553313166398e-14, 1.1435297153639112e-14, 4.218847493575595e-15, 9.910574036930964e-05, 1.1048550296877124e-08, 2.2979922923438423e-06]","[3.452793606584237e-14, 1.0151324225660119e-12, 2.7644553313166398e-14, 1.1435297153639112e-14, 4.218847493575595e-15, 9.910574036930964e-05, 1.1048550296877124e-08, 2.2979922923438423e-06]",9.910574036930964e-05,1.0717197561072034e-06,2.220446049250313e-16,0.0,0.9999974352096791,True,675,10.2,0.0001,0.02926260899994304,35,51,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
burgers,banded ADMM with dual certificate,8,0.1,0,2,10.0,0.0135409932245101,"[1.6733913288746747, 3.219492531765736, 3.411473422250954, 1.572879208120718, 0.8406195755685026, 0.7020854325091387, 0.64241214875645, 0.6293695574052234]","[1.6733913288736788, 3.2194921826421483, 3.411473422250769, 1.572774470415414, 0.8405544662002705, 0.7020651944701669, 0.642404712818092, 0.6293663575348715]","[9.958700530887654e-13, 3.4912358781724606e-07, 1.851852005074761e-13, 0.00010473770530383675, 6.51093682321191e-05, 2.0238038971776007e-05, 7.435938358058003e-06, 3.1998703519109384e-06]","[5.951208398805736e-13, 1.0844056458356456e-07, 5.428305532138293e-14, 6.658979581081611e-05, 6.51093682321191e-05, 2.0238038971776007e-05, 7.435938358058003e-06, 3.1998703519109384e-06]",6.658979581081611e-05,3.709740470370093e-08,1.7763568394002505e-15,0.0,0.9999998842816261,True,700,102.0,0.0001,0.030432924999786337,35,51,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
burgers,banded ADMM with dual certificate,8,0.1,0,2,100.0,0.025874961422857598,"[2.6205438283694633, 19.783198230235293, 4.905053863072915, 1.5728074784896797, 0.8405717602554287, 0.7020699993691419, 0.6424064343400923, 0.6293670925400187]","[2.6203391566554863, 19.78319817127693, 4.904979639918636, 1.5727745010606546, 0.840554474376821, 0.7020651950877543, 0.6424047128969546, 0.6293663575492231]","[0.00020467171397697825, 5.895836352465267e-08, 7.422315427874082e-05, 3.297742902508283e-05, 1.728587860772013e-05, 4.804281387604803e-06, 1.7214431377032824e-06, 7.34990795558943e-07]","[7.810276315978568e-05, 2.980224068853777e-09, 1.5131975376972017e-05, 2.0967238187823263e-05, 1.728587860772013e-05, 4.804281387604803e-06, 1.7214431377032824e-06, 7.34990795558943e-07]",7.810276315978568e-05,1.0969130048721354e-09,2.842170943040401e-14,0.0,0.9999999992480653,True,200,255.0,0.0001,0.008983840999917447,35,51,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
