system,method,method_label,sparse_factor,noise,seed,observation_sha256,n_observed,obs_dt,observed_t_end,pod_rank,upsample,practical_score,support_f1,coef_error,threshold,exact_support,weak_truth_residual,weak_fit_residual,weak_rows,library_columns,state_error,n_state_samples,status,wall_seconds,tv_lambda,tv_cv_mse,tv_grid_edge,tv_grid_lower,tv_grid_upper,tv_cv_folds,tv_cv_spatial_points,tv_final_primal_objective,tv_final_dual_objective,tv_final_primal_dual_gap,tv_final_relative_primal_dual_gap,tv_final_max_relative_gap,tv_final_kkt_stationarity_max,tv_final_kkt_complementarity_gap,tv_final_kkt_subgradient_prox_max,tv_final_masked_dual_stationarity_max,tv_final_dual_box_violation,tv_final_dual_scale_min,tv_final_converged,tv_final_iterations,tv_final_rho,tv_final_tolerance,tv_final_method,tv_final_elapsed_seconds,tv_final_n_observed,tv_final_n_times,tv_final_n_channels,tv_final_objective
burgers,tv_weak,TV states + weak,32,0.05,3,0865f2cceb22e03bf0e1c5f8c3bfd2a6f18c3b8b87d08ad0939a4923b2c01602,13,0.16,1.92,0,1,0.9878224106066819,1.0,0.012327711198452431,0.03,1,0.09074829175864632,0.08986368232676926,112,8,0.049536654931646086,13,ok,0.1332634029968176,0.001,0.0038600959230857537,0.0,0.0,0.0,3.0,8.0,"[0.0012580907902902457, 0.0007582404346053425, 0.0008656478114821248, 0.0007900991752020475, 0.0006629860153398828, 0.0009289232760288696, 0.0008057174434695748, 0.0014747385415355178, 0.0008539868915238829, 0.0007973726153484258, 0.0013467125895764425, 0.0006680001562459471, 0.0008146946384251661, 0.0017528524950114607, 0.0007913116494556893, 0.0011553816936409756, 0.0009946226633307902, 0.0013147455020574214, 0.000976857631666549, 0.0010940062442711795, 0.0009298844597545547, 0.0006885919367408508, 0.0012176057239407275, 0.0013478964236014396, 0.001284361402342435, 0.0009874218192903496, 0.0013498878485523915, 0.0012030178208585589, 0.001393440614755592, 0.0019110542558665243, 0.0007931950272235742, 0.001190932807924913, 0.0007924854746929294, 0.0011728831981232786, 0.0012977482346380523, 0.001211813739174427, 0.001520876971275008, 0.0012949821738520689, 0.0016998459809473932, 0.0012629772043535748, 0.0009653696610221929, 0.0012533084765119053, 0.0012980343830313365, 0.0015264730246901514, 0.00112037369794837, 0.0009892401460706857, 0.0015145066407149417, 0.0009320092712431823, 0.0011553379768959892, 0.0010881255975340167, 0.001407171903768346, 0.0011115430900930745, 0.0012648884201975697, 0.0014571034348922689, 0.000524389137318127, 0.001360036702744324, 0.0008668324927668061, 0.0016416795694802321, 0.001407129188192774, 0.0010758010972919103, 0.0016788372243167215, 0.0014385536349458099, 0.0009762393177642282, 0.001154597862508748]","[0.0012562884765376938, 0.0007574169383418506, 0.0008644126723975732, 0.0007894388026513045, 0.0006626799128494894, 0.0009280641035241291, 0.0008045189978667404, 0.0014703982807375518, 0.0008527895474103066, 0.0007959364543225498, 0.0013449592426988445, 0.0006674115652689658, 0.0008128539744531099, 0.0017480720368890142, 0.0007911043878604316, 0.0011534542055141091, 0.0009934082486264875, 0.0013122439996949289, 0.0009753650469552885, 0.0010918260883869845, 0.0009293164229931181, 0.0006879309865479475, 0.0012163648115848886, 0.001344346032124786, 0.001282674042231207, 0.000985302940279415, 0.0013472976259716637, 0.0012017202583928283, 0.0013916031044318216, 0.0019035799918083712, 0.00079273079636738, 0.0011890070003700195, 0.0007919374684628667, 0.0011695181490537895, 0.0012969073831194029, 0.0012099040322441764, 0.0015189991654715885, 0.0012930177539537636, 0.0016970644150176217, 0.0012604524794354059, 0.0009637334524416314, 0.0012498460071772135, 0.0012952278097298256, 0.0015227648998062668, 0.0011176693806645847, 0.000988267712171639, 0.0015129244824704574, 0.0009311283430156078, 0.0011541666775500218, 0.0010873223707867272, 0.0014048282791229553, 0.001110227312207754, 0.0012614941159428898, 0.0014551736730738034, 0.0005239988638482962, 0.00135867241041793, 0.0008657072097343597, 0.0016392816172829752, 0.0014051922442768136, 0.0010738897521879614, 0.0016761491323318226, 0.001436878037193724, 0.000975085458938187, 0.001153491848226642]","[1.8023137525519008e-06, 8.234962634918368e-07, 1.2351390845515313e-06, 6.603725507429515e-07, 3.061024903933899e-07, 8.591725047404995e-07, 1.1984456028344683e-06, 4.340260797965935e-06, 1.197344113576266e-06, 1.4361610258760687e-06, 1.7533468775979971e-06, 5.885909769813699e-07, 1.8406639720561788e-06, 4.780458122446464e-06, 2.0726159525761515e-07, 1.9274881268664928e-06, 1.214414704302615e-06, 2.501502362492556e-06, 1.492584711260494e-06, 2.180155884194939e-06, 5.680367614366126e-07, 6.609501929032927e-07, 1.2409123558388899e-06, 3.550391476653562e-06, 1.6873601112279459e-06, 2.1188790109345247e-06, 2.5902225807277347e-06, 1.2975624657306055e-06, 1.8375103237704138e-06, 7.4742640581531e-06, 4.6423085619422873e-07, 1.925807554893459e-06, 5.480062300626445e-07, 3.3650490694891056e-06, 8.408515186494273e-07, 1.9097069302504745e-06, 1.877805803419388e-06, 1.9644198983052776e-06, 2.7815659297714557e-06, 2.524724918168955e-06, 1.6362085805615234e-06, 3.4624693346918534e-06, 2.806573301510811e-06, 3.708124883884537e-06, 2.704317283785257e-06, 9.724338990465924e-07, 1.5821582444843288e-06, 8.809282275745343e-07, 1.1712993459673995e-06, 8.032267472895226e-07, 2.3436246453906705e-06, 1.3157778853203905e-06, 3.3943042546799237e-06, 1.9297618184654225e-06, 3.9027346983083397e-07, 1.3642923263940034e-06, 1.1252830324463706e-06, 2.397952197256926e-06, 1.9369439159604932e-06, 1.9113451039489467e-06, 2.688091984898904e-06, 1.6755977520859205e-06, 1.1538588260411476e-06, 1.1060142821061637e-06]","[1.8023137525519008e-06, 8.234962634918368e-07, 1.2351390845515313e-06, 6.603725507429515e-07, 3.061024903933899e-07, 8.591725047404995e-07, 1.1984456028344683e-06, 4.340260797965935e-06, 1.197344113576266e-06, 1.4361610258760687e-06, 1.7533468775979971e-06, 5.885909769813699e-07, 1.8406639720561788e-06, 4.780458122446464e-06, 2.0726159525761515e-07, 1.9274881268664928e-06, 1.214414704302615e-06, 2.501502362492556e-06, 1.492584711260494e-06, 2.180155884194939e-06, 5.680367614366126e-07, 6.609501929032927e-07, 1.2409123558388899e-06, 3.550391476653562e-06, 1.6873601112279459e-06, 2.1188790109345247e-06, 2.5902225807277347e-06, 1.2975624657306055e-06, 1.8375103237704138e-06, 7.4742640581531e-06, 4.6423085619422873e-07, 1.925807554893459e-06, 5.480062300626445e-07, 3.3650490694891056e-06, 8.408515186494273e-07, 1.9097069302504745e-06, 1.877805803419388e-06, 1.9644198983052776e-06, 2.7815659297714557e-06, 2.524724918168955e-06, 1.6362085805615234e-06, 3.4624693346918534e-06, 2.806573301510811e-06, 3.708124883884537e-06, 2.704317283785257e-06, 9.724338990465924e-07, 1.5821582444843288e-06, 8.809282275745343e-07, 1.1712993459673995e-06, 8.032267472895226e-07, 2.3436246453906705e-06, 1.3157778853203905e-06, 3.3943042546799237e-06, 1.9297618184654225e-06, 3.9027346983083397e-07, 1.3642923263940034e-06, 1.1252830324463706e-06, 2.397952197256926e-06, 1.9369439159604932e-06, 1.9113451039489467e-06, 2.688091984898904e-06, 1.6755977520859205e-06, 1.1538588260411476e-06, 1.1060142821061637e-06]",7.4742640581531e-06,1.991255192966123e-05,"[1.8022569346098395e-06, 8.23468643643588e-07, 1.235051860192936e-06, 6.603435490967063e-07, 3.0608698104687016e-07, 8.591593917817554e-07, 1.1983414813301896e-06, 4.339901017296269e-06, 1.1973003752505876e-06, 1.4359695465498588e-06, 1.7532702105112555e-06, 5.885438587872579e-07, 1.8403388760608076e-06, 4.77992773978593e-06, 2.0725906316003666e-07, 1.9273300000733663e-06, 1.21432372221183e-06, 2.5011788185188254e-06, 1.4925080266961965e-06, 2.1800268001977586e-06, 5.680063887466809e-07, 6.609178012397226e-07, 1.2408851668239615e-06, 3.5498277901060363e-06, 1.6871998152342364e-06, 2.1186517961663655e-06, 2.59001636273193e-06, 1.2974040787590985e-06, 1.837395673443638e-06, 7.472828315795415e-06, 4.642222093163102e-07, 1.925705120622975e-06, 5.479754984578835e-07, 3.364536243149986e-06, 8.408214965014652e-07, 1.90949808130279e-06, 1.87765730291908e-06, 1.9643039267790586e-06, 2.7812442049163656e-06, 2.524497903456371e-06, 1.636152989082187e-06, 3.4620492538638744e-06, 2.8064188977536698e-06, 3.7075756389184054e-06, 2.7038469488911785e-06, 9.723822350039737e-07, 1.5820774574299822e-06, 8.808970826062025e-07, 1.171211316509978e-06, 8.031945944546575e-07, 2.343225237845005e-06, 1.3157048852107441e-06, 3.3941312771674018e-06, 1.9296361976289898e-06, 3.90244091708937e-07, 1.3642176641167746e-06, 1.1252758241077354e-06, 2.397751799833878e-06, 1.936775952352844e-06, 1.9111536161021004e-06, 2.6879333401264548e-06, 1.6755145880529686e-06, 1.153787347607624e-06, 1.1059827193799898e-06]",0.0005649657097208105,0.0,0.0,0.9950246743539682,True,25.0,0.01,1e-05,banded ADMM with dual certificate,0.006998863998887828,13.0,13.0,64.0,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
burgers,edmd_weak,EDMD + weak,32,0.05,4,4f76fb943a5134cb34f8dc8fdd1eac0f94d8b6328ac47c6984df382c2d3f0fdc,13,0.16,1.92,8,5,0.9968473502471478,1.0,0.003162620387234313,0.01,1,0.07552224594720837,0.07508827031279224,112,8,0.04739993318458581,61,ok,0.04554940600064583,,,,,,,,,,,,,,,,,,,,,,,,,,,,
burgers,linear_weak,Linear q5 + weak,32,0.05,4,4f76fb943a5134cb34f8dc8fdd1eac0f94d8b6328ac47c6984df382c2d3f0fdc,13,0.16,1.92,0,5,0.9982612187211654,1.0,0.0017418099052892433,0.01,1,0.06924221756484504,0.06912638975626645,112,8,0.041430270942100444,61,ok,0.03071063899915316,,,,,,,,,,,,,,,,,,,,,,,,,,,,
burgers,pod_tv_weak,POD + TV states + weak,32,0.05,4,4f76fb943a5134cb34f8dc8fdd1eac0f94d8b6328ac47c6984df382c2d3f0fdc,13,0.16,1.92,8,1,0.9963220084212723,1.0,0.0036915691389330808,0.01,1,0.0664071713719096,0.06600093567517723,112,8,0.04066919684264765,13,ok,0.13770722600020235,0.01,0.00431305940807341,0.0,0.0,0.0,3.0,64.0,"[0.014765766455738474, 0.025455072455251734, 0.025001551587174955, 0.021987204462235396, 0.024587346893351535, 0.02814723328115248, 0.023452754779525176, 0.03130300932403864]","[0.014764169204155277, 0.025455025236364254, 0.02500151663583988, 0.02198715820784293, 0.024587335544740054, 0.028147080738145598, 0.023452644332790276, 0.03130289954505329]","[1.597251583197734e-06, 4.7218887480604543e-08, 3.495133507613879e-08, 4.6254392465500116e-08, 1.1348611481110105e-08, 1.5254300688230527e-07, 1.1044673490015477e-07, 1.0977898535352582e-07]","[1.597251583197734e-06, 4.7218887480604543e-08, 3.495133507613879e-08, 4.6254392465500116e-08, 1.1348611481110105e-08, 1.5254300688230527e-07, 1.1044673490015477e-07, 1.0977898535352582e-07]",1.597251583197734e-06,4.793619716447761e-07,"[1.5972513469752342e-06, 4.7218809473559276e-08, 3.495133325814859e-08, 4.625438281696814e-08, 1.1348609711692159e-08, 1.5254292358088395e-07, 1.104466681167704e-07, 1.0977887170485201e-07]",6.759299390202145e-05,0.0,0.0,0.9999861887374495,True,50.0,0.026000000000000002,1e-05,banded ADMM with dual certificate,0.0036335660006443504,13.0,13.0,8.0,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
burgers,pod_weak,POD only + weak,32,0.05,4,4f76fb943a5134cb34f8dc8fdd1eac0f94d8b6328ac47c6984df382c2d3f0fdc,13,0.16,1.92,8,1,0.9965195818116068,1.0,0.003492573805791192,0.01,1,0.06959556850777499,0.06915542419397136,112,8,0.04396435481042956,13,ok,0.02518531999885454,,,,,,,,,,,,,,,,,,,,,,,,,,,,
burgers,raw_weak,Raw + weak,32,0.05,4,4f76fb943a5134cb34f8dc8fdd1eac0f94d8b6328ac47c6984df382c2d3f0fdc,13,0.16,1.92,0,1,0.9972723209541104,1.0,0.0027351396289430605,0.01,1,0.06982565085509378,0.0695472169536411,112,8,0.04919044081517795,13,ok,0.028930649998073932,,,,,,,,,,,,,,,,,,,,,,,,,,,,
burgers,tv_weak,TV states + weak,32,0.05,4,4f76fb943a5134cb34f8dc8fdd1eac0f94d8b6328ac47c6984df382c2d3f0fdc,13,0.16,1.92,0,1,0.9958411198013306,1.0,0.0041762487167622386,0.01,1,0.0661849420302858,0.06585021346670998,112,8,0.03961609420264878,13,ok,0.11142916600147146,0.01,0.003787067536777061,0.0,0.0,0.0,3.0,8.0,"[0.004874396221732498, 0.005021141987023585, 0.008878605391432596, 0.006347380497397512, 0.0053124077037665, 0.011297647774969683, 0.009526745185296056, 0.006616532813308549, 0.0036139615446206625, 0.006085678807089505, 0.005358158297231123, 0.008603344987966763, 0.00868889888211251, 0.014545950849905624, 0.009570219640528881, 0.008764006738956526, 0.0046363217855621775, 0.011723106411178977, 0.007022994547926898, 0.010380805714322924, 0.004786753208696708, 0.007779103897379819, 0.006648427972870411, 0.010273282177120424, 0.0058159547427947544, 0.008006990495022001, 0.007636688542034019, 0.009458315164101854, 0.009874914479329018, 0.010717677375493437, 0.009694094640812107, 0.007395671169567656, 0.006451726770757249, 0.006848506234465251, 0.012887116804137004, 0.017495833770623543, 0.014089902592290966, 0.013505088409420867, 0.008693314318761535, 0.007723783229441185, 0.0064904172793206925, 0.009584149118591852, 0.008916238414596668, 0.006545094224058022, 0.008600959664687489, 0.007583579255156658, 0.009322652941533633, 0.010136644443382768, 0.003792801598656256, 0.006129173862768294, 0.008716586391156838, 0.0067679386958532815, 0.005452283016206402, 0.009936917400001289, 0.004764617844927819, 0.008124466294597914, 0.004604420521381878, 0.00408303597456954, 0.010794484264658632, 0.011096063773230691, 0.005003957040434819, 0.00429038549893795, 0.009183505165297591, 0.0064487478281476]","[0.0048735216047282245, 0.005021141983181652, 0.008878605391203406, 0.006347328187581426, 0.005312347140307885, 0.011297647774710009, 0.009526745185295539, 0.00661653281219526, 0.0036139615390373024, 0.006085678806720433, 0.005358158288178848, 0.008603344986079887, 0.00868888349735767, 0.014545950849771682, 0.009570219640172462, 0.008764006736360765, 0.004636321044056821, 0.011723106411148094, 0.007022994546808314, 0.01038080571406994, 0.004786753207006797, 0.007779103897124326, 0.00664842797205405, 0.0102732821766024, 0.005815954741601474, 0.00800699049500073, 0.007636688527672884, 0.009458315163739617, 0.009874914479325961, 0.010717677375389, 0.009694094640806138, 0.007395671169567558, 0.006451725476444535, 0.006848506214575202, 0.01288711679763415, 0.01749583377037813, 0.014089902591556751, 0.013505088409402576, 0.008693314318725994, 0.007723783229252274, 0.0064903750992828585, 0.009584149117704412, 0.008916238410780992, 0.006545094215783632, 0.008600959664116375, 0.007583579239289168, 0.009322652941356976, 0.010136644428248735, 0.003792775756263624, 0.0061291738627510745, 0.008716585164795287, 0.006767938695617627, 0.00545228301619714, 0.009936917400000878, 0.004764617832643255, 0.008124466293938655, 0.004604420518847595, 0.0040830349390471215, 0.01079448426465716, 0.011096063773230424, 0.005003957031671558, 0.004290385498870251, 0.009183505161967292, 0.006448747827718304]","[8.746170042737283e-07, 3.84193284824752e-12, 2.291899309225798e-13, 5.230981608549817e-08, 6.056345861447932e-08, 2.596742265659202e-13, 5.169475958410885e-16, 1.1132882810072076e-12, 5.5833601630972396e-12, 3.690719604931836e-13, 9.052275422305467e-12, 1.886876072054733e-12, 1.5384754839878334e-08, 1.3394146902712123e-13, 3.5641975482114674e-13, 2.5957604121717992e-12, 7.415053562484508e-10, 3.0883282042815097e-14, 1.1185835244176268e-12, 2.5298339811907766e-13, 1.6899112317836362e-12, 2.554926756270781e-13, 8.163608677946854e-13, 5.180248591196701e-13, 1.193280717293188e-12, 2.127117926242761e-14, 1.436113554464935e-11, 3.6223628263609697e-13, 3.056582764671134e-15, 1.044372921477077e-13, 5.969183480836193e-15, 9.80118763926896e-17, 1.2943127142978073e-09, 1.9890048809367844e-11, 6.502853810985698e-12, 2.454113301464389e-13, 7.342147723132797e-13, 1.8290924330699454e-14, 3.5541014575812824e-14, 1.889113865338743e-13, 4.2180037834044226e-08, 8.874394274993591e-13, 3.815675206353397e-12, 8.274389853846209e-12, 5.711143363784643e-13, 1.5867489613907715e-11, 1.7665729989957413e-13, 1.5134032915753437e-11, 2.5842392631630212e-08, 1.7219732584283776e-14, 1.2263615505048175e-09, 2.3565437795580735e-13, 9.262555999978161e-15, 4.111294638065033e-16, 1.2284563991049602e-11, 6.592591056397978e-13, 2.534283546906657e-12, 1.0355224186811562e-09, 1.4710455076283324e-15, 2.671474153004283e-16, 8.763261817590351e-12, 6.769845101173289e-14, 3.3302995777750866e-12, 4.292963554086704e-13]","[8.746170042737283e-07, 3.84193284824752e-12, 2.291899309225798e-13, 5.230981608549817e-08, 6.056345861447932e-08, 2.596742265659202e-13, 5.169475958410885e-16, 1.1132882810072076e-12, 5.5833601630972396e-12, 3.690719604931836e-13, 9.052275422305467e-12, 1.886876072054733e-12, 1.5384754839878334e-08, 1.3394146902712123e-13, 3.5641975482114674e-13, 2.5957604121717992e-12, 7.415053562484508e-10, 3.0883282042815097e-14, 1.1185835244176268e-12, 2.5298339811907766e-13, 1.6899112317836362e-12, 2.554926756270781e-13, 8.163608677946854e-13, 5.180248591196701e-13, 1.193280717293188e-12, 2.127117926242761e-14, 1.436113554464935e-11, 3.6223628263609697e-13, 3.056582764671134e-15, 1.044372921477077e-13, 5.969183480836193e-15, 9.80118763926896e-17, 1.2943127142978073e-09, 1.9890048809367844e-11, 6.502853810985698e-12, 2.454113301464389e-13, 7.342147723132797e-13, 1.8290924330699454e-14, 3.5541014575812824e-14, 1.889113865338743e-13, 4.2180037834044226e-08, 8.874394274993591e-13, 3.815675206353397e-12, 8.274389853846209e-12, 5.711143363784643e-13, 1.5867489613907715e-11, 1.7665729989957413e-13, 1.5134032915753437e-11, 2.5842392631630212e-08, 1.7219732584283776e-14, 1.2263615505048175e-09, 2.3565437795580735e-13, 9.262555999978161e-15, 4.111294638065033e-16, 1.2284563991049602e-11, 6.592591056397978e-13, 2.534283546906657e-12, 1.0355224186811562e-09, 1.4710455076283324e-15, 2.671474153004283e-16, 8.763261817590351e-12, 6.769845101173289e-14, 3.3302995777750866e-12, 4.292963554086704e-13]",8.746170042737283e-07,8.685757493659407e-07,"[8.746158194645332e-07, 3.841933281928389e-12, 2.291890635608418e-13, 5.23097047392361e-08, 6.056341092996673e-08, 2.596759612893962e-13, 5.186823193170653e-16, 1.1132891483689455e-12, 5.583357561012026e-12, 3.690689247271006e-13, 9.052274988624598e-12, 1.886876072054733e-12, 1.5384754479923213e-08, 1.3393453013321732e-13, 3.5641888745940875e-13, 2.5957595448100612e-12, 7.415053497432378e-10, 3.087981259586314e-14, 1.1185835244176268e-12, 2.529816633956017e-13, 1.6899112317836362e-12, 2.5549180826534013e-13, 8.163591330712094e-13, 5.180222570344561e-13, 1.193280717293188e-12, 2.127551607111755e-14, 1.4361141616181516e-11, 3.6223975208304893e-13, 3.0548480411951573e-15, 1.0443469006249373e-13, 5.9674487573602164e-15, 9.974659986866641e-17, 1.294312685241189e-09, 1.9890047942006106e-11, 6.502845137368318e-12, 2.454130648699149e-13, 7.342113028663277e-13, 1.8294393777651408e-14, 3.5541014575812824e-14, 1.8890965181039832e-13, 4.218003604988113e-08, 8.874394274993591e-13, 3.815673471629921e-12, 8.274390721207947e-12, 5.711169384636783e-13, 1.586749655280162e-11, 1.766590346230501e-13, 1.5134037252562127e-11, 2.5842388055429683e-08, 1.721929890341478e-14, 1.2263615305554976e-09, 2.3565307691320037e-13, 9.259086553026208e-15, 4.0766001685454967e-16, 1.2284563991049602e-11, 6.592556361928459e-13, 2.534281812183181e-12, 1.0355223982981554e-09, 1.4675760606763788e-15, 2.6281060661048627e-16, 8.763263118632958e-12, 6.769801733086389e-14, 3.3303004451368245e-12, 4.292967890895394e-13]",3.0445319655583725e-05,0.0,0.0,0.9999742946831621,True,100.0,0.10400000000000001,1e-05,banded ADMM with dual certificate,0.010381536001659697,13.0,13.0,64.0,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
burgers,edmd_weak,EDMD + weak,32,0.1,0,0394c6d92a55eed61442c72d4044173067682626470129c3c3e840f19f2ace3e,13,0.16,1.92,8,5,0.6344414626949338,0.6666666666666666,0.050793029564696154,0.03,0,0.1279733808230202,0.14762480680625922,112,8,0.09137216472919707,61,ok,0.06275524999728077,,,,,,,,,,,,,,,,,,,,,,,,,,,,
burgers,linear_weak,Linear q5 + weak,32,0.1,0,0394c6d92a55eed61442c72d4044173067682626470129c3c3e840f19f2ace3e,13,0.16,1.92,0,5,0.9793555110608323,1.0,0.021079667910180858,0.03,1,0.13321635670016888,0.12344236828819506,112,8,0.08302730766289101,61,ok,0.05074169500221615,,,,,,,,,,,,,,,,,,,,,,,,,,,,
burgers,pod_tv_weak,POD + TV states + weak,32,0.1,0,0394c6d92a55eed61442c72d4044173067682626470129c3c3e840f19f2ace3e,13,0.16,1.92,8,1,0.9802722755122657,1.0,0.020124739810095136,0.03,1,0.10341277910323712,0.0910265183366454,112,8,0.06670895645816995,13,ok,0.18907117499838932,0.1,0.016251355670128968,0.0,0.0,0.0,3.0,64.0,"[0.13779519929188128, 0.15507662890347484, 0.2054316520965058, 0.23348333587168488, 0.48663693134271846, 0.24991593665997947, 0.2676230338356835, 0.28335190596392174]","[0.1377951992918796, 0.15507662890282176, 0.2054316520965039, 0.23348333587168435, 0.4866369313427177, 0.24991593665997902, 0.2676228088392481, 0.2833519059639171]","[1.6653345369377348e-15, 6.530886942357483e-13, 1.887379141862766e-15, 5.273559366969494e-16, 7.771561172376096e-16, 4.440892098500626e-16, 2.249964353717715e-07, 4.6629367034256575e-15]","[1.6653345369377348e-15, 6.530886942357483e-13, 1.887379141862766e-15, 5.273559366969494e-16, 7.771561172376096e-16, 4.440892098500626e-16, 2.249964353717715e-07, 4.6629367034256575e-15]",2.249964353717715e-07,9.857399407842138e-08,"[1.609823385706477e-15, 6.530331830845171e-13, 1.887379141862766e-15, 5.551115123125783e-16, 7.771561172376096e-16, 4.440892098500626e-16, 2.2499640719986225e-07, 4.621303340002214e-15]",7.157792551309994e-07,0.0,0.0,0.9999996077479667,True,75.0,0.26,1e-05,banded ADMM with dual certificate,0.008543111001927173,13.0,13.0,8.0,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
burgers,pod_weak,POD only + weak,32,0.1,0,0394c6d92a55eed61442c72d4044173067682626470129c3c3e840f19f2ace3e,13,0.16,1.92,8,1,0.978175546758721,1.0,0.02231138706502768,0.03,1,0.11696855727763973,0.10392663016276385,112,8,0.09022757447150742,13,ok,0.05273821000082535,,,,,,,,,,,,,,,,,,,,,,,,,,,,
burgers,raw_weak,Raw + weak,32,0.1,0,0394c6d92a55eed61442c72d4044173067682626470129c3c3e840f19f2ace3e,13,0.16,1.92,0,1,0.978998397296875,1.0,0.021452131853446136,0.03,1,0.13419675594278418,0.12357877256798211,112,8,0.10110795459917249,13,ok,0.049244345998886274,,,,,,,,,,,,,,,,,,,,,,,,,,,,
burgers,tv_weak,TV states + weak,32,0.1,0,0394c6d92a55eed61442c72d4044173067682626470129c3c3e840f19f2ace3e,13,0.16,1.92,0,1,0.978998397296875,1.0,0.02145213185344614,0.03,1,0.13419675594278418,0.1235787725679821,112,8,0.10110795459917248,13,ok,0.18898578000153066,0.0,0.017258374428369187,1.0,1.0,0.0,3.0,8.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,1.0,True,0.0,0.0,1e-05,zero-penalty interpolation,0.0015531629978795536,13.0,13.0,64.0,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
burgers,edmd_weak,EDMD + weak,32,0.1,1,34938d2b31d4d5acd059b1c1f8374bb644679f79836ac19b97073c44fc040d0f,13,0.16,1.92,8,5,0.6327249921953813,0.6666666666666666,0.05364364437939638,0.1,0,0.23719793356414,0.26438593793728804,112,8,0.09291715727949942,61,ok,0.07519016700098291,,,,,,,,,,,,,,,,,,,,,,,,,,,,
burgers,linear_weak,Linear q5 + weak,32,0.1,1,34938d2b31d4d5acd059b1c1f8374bb644679f79836ac19b97073c44fc040d0f,13,0.16,1.92,0,5,0.9851702276977851,1.0,0.015053004937908282,0.03,1,0.21431610441877416,0.21299411200835242,112,8,0.08254100006917803,61,ok,0.04353451700080768,,,,,,,,,,,,,,,,,,,,,,,,,,,,
