system,method,sparse_factor,noise,seed,fold,lam,cv_mse,solver_primal_objective,solver_dual_objective,solver_primal_dual_gap,solver_relative_primal_dual_gap,solver_max_relative_gap,solver_kkt_stationarity_max,solver_kkt_complementarity_gap,solver_kkt_subgradient_prox_max,solver_masked_dual_stationarity_max,solver_dual_box_violation,solver_dual_scale_min,solver_converged,solver_iterations,solver_rho,solver_tolerance,solver_method,solver_elapsed_seconds,solver_n_observed,solver_n_times,solver_n_channels,solver_objective
burgers,pod_tv_diff,8,0.1,2,0,10.0,0.014785666990266974,"[1.925036475271492, 3.249008468571084, 3.2764198610954303, 1.1669129266930216, 0.8624082522821979, 0.6632855274459474, 0.6395149346247369, 0.6047917678096612]","[1.9250364752711813, 3.2490079996869095, 3.2764198610953694, 1.1669015960453835, 0.8624071644236583, 0.6632846271265073, 0.6395135950302027, 0.6047915565676858]","[3.106404022901188e-13, 4.688841745981165e-07, 6.084022174945858e-14, 1.13306476381414e-05, 1.0878585395834861e-06, 9.003194401113745e-07, 1.3395945341887483e-06, 2.112419753563799e-07]","[1.6136857991031497e-13, 1.4431608262453437e-07, 1.8569116391913644e-14, 9.709934116722781e-06, 1.0878585395834861e-06, 9.003194401113745e-07, 1.3395945341887483e-06, 2.112419753563799e-07]",9.709934116722781e-06,6.547927411393317e-08,"[3.3584246494910985e-13, 4.6888418214763306e-07, 6.17284001691587e-14, 1.1330647638304268e-05, 1.0878585394435459e-06, 9.003194405916945e-07, 1.3395945342355212e-06, 2.1124197513445835e-07]",4.48693213783713e-06,1.1879386363489175e-14,0.0,0.9999998218782514,True,1725,25.5,1e-05,banded ADMM with dual certificate,0.07318611999971836,34,51,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
burgers,pod_tv_diff,8,0.1,2,0,100.0,0.02840041487658621,"[3.035049049280646, 19.413719349645866, 4.409017049456523, 1.1669052644051967, 0.8624074256428923, 0.6632848426068887, 0.6395139181326019, 0.604791606536865]","[3.035026680067012, 19.413719339619806, 4.409011219348956, 1.16690159637507, 0.8624071644252401, 0.6632846271275831, 0.639513595032625, 0.6047915565677435]","[2.2369213634299e-05, 1.0026059982237712e-08, 5.8301075664957125e-06, 3.6680301267466575e-06, 2.6121765217546056e-07, 2.1547930562082485e-07, 3.2309997699542237e-07, 4.996912150723176e-08]","[7.370297241028396e-06, 5.164419965935379e-10, 1.3223145887390841e-06, 3.143382962297588e-06, 2.6121765217546056e-07, 2.1547930562082485e-07, 3.2309997699542237e-07, 4.996912150723176e-08]",7.370297241028396e-06,1.3011813848606835e-13,"[2.2369213447083425e-05, 1.0026136365581806e-08, 5.83010756313611e-06, 3.66803012682369e-06, 2.612176522310298e-07, 2.1547930545428115e-07, 3.2309997683146156e-07, 4.996912159925319e-08]",1.373395264181454e-08,1.3011813848606835e-13,0.0,1.0,True,225,255.0,1e-05,banded ADMM with dual certificate,0.00976298500017947,34,51,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
burgers,pod_tv_diff,8,0.1,2,0,1000.0,0.03687506099605898,"[3.0350266800920003, 20.917091467731208, 4.409011219349776, 1.1669015963753, 0.8624071644252667, 0.6632846271275915, 0.6395135950326295, 0.6047915565677656]","[3.0350266800778862, 20.917091467730568, 4.409011219349443, 1.1669015963752534, 0.8624071644252412, 0.6632846271275837, 0.6395135950326263, 0.6047915565677433]","[1.411404326745469e-11, 6.394884621840902e-13, 3.3306690738754696e-13, 4.6629367034256575e-14, 2.5424107263916085e-14, 7.771561172376096e-15, 3.219646771412954e-15, 2.2315482794965646e-14]","[4.650385237149498e-12, 3.05725326664383e-14, 7.55423134161737e-14, 3.9959982211953026e-14, 2.5424107263916085e-14, 7.771561172376096e-15, 3.219646771412954e-15, 2.2315482794965646e-14]",4.650385237149498e-12,1.0746958878371515e-13,"[1.4171158642365384e-11, 6.574859437371565e-13, 3.368049556678366e-13, 4.654977407964843e-14, 2.5371216506655688e-14, 8.003549146481323e-15, 3.4530807134253555e-15, 2.203908228301015e-14]",8.881784197001252e-16,1.0746958878371515e-13,0.0,1.0,True,0,0.0,1e-05,affine exact solution,0.0003355359999659413,34,51,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
burgers,pod_tv_diff,8,0.1,2,1,0.0,0.01297905137553566,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,1.0,True,0,0.0,1e-05,zero-penalty interpolation,0.0003638390003288805,35,51,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
burgers,pod_tv_diff,8,0.1,2,1,0.0001,0.014170866740090656,"[0.0004157908477099397, 0.00037046726982653517, 0.0007481115872954, 0.000688183635911317, 0.0013174963999689644, 0.0009705913545555812, 0.0010032960328230504, 0.0011428343355231283]","[0.00041561576267979636, 0.00037021342150224716, 0.0007471799713935535, 0.0006867637978548085, 0.0013151186900297817, 0.0009677433833786813, 0.0010028179706951142, 0.001137770657716531]","[1.750850301433446e-07, 2.5384832428801277e-07, 9.316159018464727e-07, 1.4198380565084209e-06, 2.3777099391827667e-06, 2.8479711768999083e-06, 4.780621279361959e-07, 5.063677806597337e-06]","[1.750850301433446e-07, 2.5384832428801277e-07, 9.316159018464727e-07, 1.4198380565084209e-06, 2.3777099391827667e-06, 2.8479711768999083e-06, 4.780621279361959e-07, 5.063677806597337e-06]",5.063677806597337e-06,1.2855179506749835e-06,"[1.7508485102111105e-07, 2.538479960449377e-07, 9.316142670927254e-07, 1.4198340187381942e-06, 2.3777059222685783e-06, 2.847962605391713e-06, 4.780619201354055e-07, 5.063659827250376e-06]",3.685854793139456e-05,2.710505431213761e-20,0.0,0.9957167519773149,True,50,0.02,1e-05,banded ADMM with dual certificate,0.002396904999841354,35,51,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
burgers,pod_tv_diff,8,0.1,2,1,0.001,0.014010716619544278,"[0.004065268739963983, 0.0036281769923594167, 0.007383067529437489, 0.006786659955104216, 0.01306067267698433, 0.009610524064283754, 0.00996281664199029, 0.01134016867523407]","[0.0040639646223482465, 0.003627501587014004, 0.007380010364675201, 0.006783983436949234, 0.013055838443793941, 0.009606668064650352, 0.009960093285003586, 0.011333213622403764]","[1.3041176157363096e-06, 6.754053454129452e-07, 3.0571647622879006e-06, 2.676518154981662e-06, 4.834233190389309e-06, 3.855999633402621e-06, 2.723356986703701e-06, 6.955052830305564e-06]","[1.3041176157363096e-06, 6.754053454129452e-07, 3.0571647622879006e-06, 2.676518154981662e-06, 4.834233190389309e-06, 3.855999633402621e-06, 2.723356986703701e-06, 6.955052830305564e-06]",6.955052830305564e-06,1.7405034624406492e-06,"[1.304104001734023e-06, 6.754022770123769e-07, 3.0571436625426857e-06, 2.676503065013325e-06, 4.834214624669167e-06, 3.855985047972535e-06, 2.7233514671032993e-06, 6.955019850039476e-06]",4.0741770104157915e-05,4.336808689942018e-19,0.0,0.999419871934783,True,50,0.02,1e-05,banded ADMM with dual certificate,0.0028937749998476647,35,51,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
burgers,pod_tv_diff,8,0.1,2,1,0.01,0.013491965911567365,"[0.03237464882094848, 0.029635946912053245, 0.0640367725989783, 0.05983505039679525, 0.11922541865206343, 0.08715780410231452, 0.09260739919302217, 0.10493961058042597]","[0.03237332208320189, 0.02963484366753072, 0.06403347928023176, 0.059833415146289315, 0.11922341202866975, 0.08715446670345539, 0.09260506782028516, 0.10493832952258719]","[1.326737746588924e-06, 1.1032445225260534e-06, 3.2933187465444824e-06, 1.6352505059352707e-06, 2.0066233936827382e-06, 3.3373988591323123e-06, 2.331372737016113e-06, 1.2810578387811855e-06]","[1.326737746588924e-06, 1.1032445225260534e-06, 3.2933187465444824e-06, 1.6352505059352707e-06, 2.0066233936827382e-06, 3.3373988591323123e-06, 2.331372737016113e-06, 1.2810578387811855e-06]",3.3373988591323123e-06,1.8051481268273328e-06,"[1.3267171973772862e-06, 1.103238644779847e-06, 3.2932797091461685e-06, 1.6352434250091474e-06, 2.0066192722434373e-06, 3.3373826508892313e-06, 2.331366446797767e-06, 1.2810562720205754e-06]",6.697991133064463e-06,3.469446951953614e-18,0.0,0.9999398293442647,True,50,0.10200000000000001,1e-05,banded ADMM with dual certificate,0.0023684019997745054,35,51,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
burgers,pod_tv_diff,8,0.1,2,1,0.1,0.011999767027196758,"[0.11784737901645703, 0.12799859349890913, 0.19559810479733392, 0.2384805468501418, 0.5609593064040993, 0.43594986644376377, 0.44291561537403096, 0.5260869736297547]","[0.11784128207338732, 0.12799530964963088, 0.19559686760261724, 0.2384805132719578, 0.5609593064040956, 0.43594986624499527, 0.44291561527696327, 0.5260857097793816]","[6.096943069716643e-06, 3.2838492782516493e-06, 1.2371947166744945e-06, 3.357818401106272e-08, 3.6637359812630166e-15, 1.9876850165800874e-10, 9.706768722139714e-11, 1.2638503730233452e-06]","[6.096943069716643e-06, 3.2838492782516493e-06, 1.2371947166744945e-06, 3.357818401106272e-08, 3.6637359812630166e-15, 1.9876850165800874e-10, 9.706768722139714e-11, 1.2638503730233452e-06]",6.096943069716643e-06,1.1849818013498492e-06,"[6.096937614837039e-06, 3.2838476956981166e-06, 1.237194647847606e-06, 3.357818356697351e-08, 3.885780586188048e-15, 1.9876850165800874e-10, 9.706768722139714e-11, 1.2638503336381834e-06]",1.4509832632736419e-05,2.7755575615628914e-17,0.0,0.9999908127038655,True,125,0.51,1e-05,banded ADMM with dual certificate,0.005960568999853422,35,51,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
burgers,pod_tv_diff,8,0.1,2,1,1.0,0.01153772948221294,"[0.4501021277992676, 0.5450987495518169, 0.614303829769813, 0.6334903245034738, 0.846978977211987, 0.6830082877860877, 0.6330930051870374, 0.6237150249243906]","[0.45010212779767744, 0.5450987495512744, 0.6143038297692652, 0.6334903245033048, 0.8469789772119853, 0.6830082870072991, 0.6330930051870375, 0.6237051122097585]","[1.5901724381706117e-12, 5.42565992134314e-13, 5.477840403500522e-13, 1.6897594434794883e-13, 1.6653345369377348e-15, 7.787885891730184e-10, 0.0, 9.912714632021036e-06]","[1.5901724381706117e-12, 5.42565992134314e-13, 5.477840403500522e-13, 1.6897594434794883e-13, 1.6653345369377348e-15, 7.787885891730184e-10, 0.0, 9.912714632021036e-06]",9.912714632021036e-06,7.75342773318144e-09,"[1.5907275496829243e-12, 5.423994586806202e-13, 5.480615961062085e-13, 1.6903145549918008e-13, 1.9984014443252818e-15, 7.787883879450952e-10, 6.364266752489911e-17, 9.912714632357843e-06]",4.5896323191962907e-07,2.220446049250313e-16,0.0,0.9999999840432743,True,1450,163.2,1e-05,banded ADMM with dual certificate,0.060752367000077356,35,51,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
burgers,pod_tv_diff,8,0.1,2,1,10.0,0.013627963741978891,"[2.0165024341203477, 3.3030042110392364, 3.2594882193668835, 1.4271778894110816, 0.8553333400448617, 0.6875188072527169, 0.6330970369609018, 0.6237064155820101]","[2.0165024314662046, 3.303004211038844, 3.259488219366745, 1.427164476937045, 0.8553326098455539, 0.6875174348283987, 0.6330969341408402, 0.623705133748001]","[2.6541431275006744e-09, 3.9257486150745535e-13, 1.3855583347321954e-13, 1.3412474036522681e-05, 7.301993077968305e-07, 1.3724243181911788e-06, 1.0282006157602552e-07, 1.2818340091591551e-06]","[1.3162112192829972e-09, 1.1885387859797433e-13, 4.2508462724289995e-14, 9.397899264020464e-06, 7.301993077968305e-07, 1.3724243181911788e-06, 1.0282006157602552e-07, 1.2818340091591551e-06]",9.397899264020464e-06,3.1485403173547866e-10,"[2.6541369102517365e-09, 3.907985046680551e-13, 1.3811174426336947e-13, 1.3412474036454167e-05, 7.301993079014888e-07, 1.3724243183437278e-06, 1.0282006147430588e-07, 1.2818340092260568e-06]",7.150614722561954e-08,3.552713678800501e-15,0.0,0.9999999993906507,True,775,102.0,1e-05,banded ADMM with dual certificate,0.03520054999989952,35,51,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
burgers,pod_tv_diff,8,0.1,2,1,100.0,0.026157169826685603,"[2.919067298888705, 19.5262263355516, 4.495294901488394, 1.4271679010931133, 0.8553327440230077, 0.687517689483046, 0.6330969528615213, 0.6237053712625891]","[2.919048333221095, 19.526226334781633, 4.495289892702244, 1.4271644774597367, 0.8553326098463098, 0.6875174348311262, 0.633096934140855, 0.6237051337503731]","[1.8965667610171266e-05, 7.699654247517174e-10, 5.0087861493963715e-06, 3.4236333765758076e-06, 1.341766979745529e-07, 2.546519198842745e-07, 1.872066635044689e-08, 2.3751221600587513e-07]","[6.497166960621818e-06, 3.9432372211615386e-11, 1.1142286010508367e-06, 2.3989002092560642e-06, 1.341766979745529e-07, 2.546519198842745e-07, 1.872066635044689e-08, 2.3751221600587513e-07]",6.497166960621818e-06,4.199751657552042e-12,"[1.8965667596354285e-05, 7.69972530179075e-10, 5.008786151250128e-06, 3.4236333762195582e-06, 1.3417669803846119e-07, 2.5465191999613514e-07, 1.872066654233319e-08, 2.3751221601530703e-07]",8.842036436362832e-09,2.842170943040401e-14,0.0,0.9999999999972101,True,250,255.0,1e-05,banded ADMM with dual certificate,0.011274904999936552,35,51,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
burgers,pod_tv_diff,8,0.1,2,1,1000.0,0.03488766660726618,"[2.919048333245387, 21.42260094798837, 4.495289892702936, 1.4271644774599275, 0.8553326098463228, 0.687517434831137, 0.633096934140861, 0.6237051337503784]","[2.9190483332290813, 21.422600947988094, 4.495289892702627, 1.42716447745991, 0.8553326098463101, 0.6875174348311269, 0.6330969341408551, 0.6237051337503738]","[1.630562351806475e-11, 2.7711166694643907e-13, 3.090860900556436e-13, 1.7541523789077473e-14, 1.2656542480726785e-14, 1.0103029524088925e-14, 5.88418203051333e-15, 4.551914400963142e-15]","[5.585938174561234e-12, 1.293548190619965e-14, 6.87577658912217e-14, 1.229117180683893e-14, 1.2656542480726785e-14, 1.0103029524088925e-14, 5.88418203051333e-15, 4.551914400963142e-15]",5.585938174561234e-12,5.3290705182007514e-14,"[1.628956436045897e-11, 2.7360446220240084e-13, 3.0871021504123367e-13, 1.7498715653598087e-14, 1.2444245385992962e-14, 9.83563575899242e-15, 6.1090346549740565e-15, 4.607767233408732e-15]",1.7763568394002505e-15,2.842170943040401e-14,0.0,1.0,True,0,0.0,1e-05,affine exact solution,0.0003019460000359686,35,51,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
burgers,pod_tv_diff,8,0.1,2,2,0.0,0.012634342713992303,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,1.0,True,0,0.0,1e-05,zero-penalty interpolation,0.0003529119999257091,35,51,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
burgers,pod_tv_diff,8,0.1,2,2,0.0001,0.013128398841761355,"[0.0006739672396052364, 0.000534518424587418, 0.0003883469812765503, 0.0005655919359343517, 0.0008570885646834017, 0.0010179230572854444, 0.001128011363098622, 0.0009475516960636116]","[0.0006736155492359284, 0.0005339818491356612, 0.000388188036512625, 0.0005651732741606948, 0.0008547593217379741, 0.0010153371108907012, 0.0011246701169417067, 0.0009466167928947906]","[3.516903693080503e-07, 5.365754517567579e-07, 1.5894476392528962e-07, 4.186617736568919e-07, 2.3292429454275804e-06, 2.585946394743216e-06, 3.3412461569154017e-06, 9.349031688210508e-07]","[3.516903693080503e-07, 5.365754517567579e-07, 1.5894476392528962e-07, 4.186617736568919e-07, 2.3292429454275804e-06, 2.585946394743216e-06, 3.3412461569154017e-06, 9.349031688210508e-07]",3.3412461569154017e-06,8.920696791438068e-07,"[3.516900294450384e-07, 5.365742135300059e-07, 1.5894462983409227e-07, 4.186612752384196e-07, 2.329235197536168e-06, 2.5859398983000756e-06, 3.3412365275972255e-06, 9.349023341956048e-07]",5.616198640289588e-05,2.710505431213761e-20,0.0,0.9970279027162758,True,50,0.02,1e-05,banded ADMM with dual certificate,0.002355101999910403,35,51,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
burgers,pod_tv_diff,8,0.1,2,2,0.001,0.012985861308194253,"[0.006642842702671457, 0.005258617155302033, 0.003809712562905251, 0.0055731629959399585, 0.008490747128484754, 0.01009382044194715, 0.011182239329855376, 0.009389207523317534]","[0.00664070211229183, 0.00525583903671097, 0.0038086767616501475, 0.005571142705453561, 0.008487150803000726, 0.010090620209730563, 0.011176798605274528, 0.00938392426035916]","[2.140590379626564e-06, 2.778118591062473e-06, 1.0358012551034239e-06, 2.020290486397236e-06, 3.596325484028426e-06, 3.2002322165880503e-06, 5.440724580847364e-06, 5.283262958373849e-06]","[2.140590379626564e-06, 2.778118591062473e-06, 1.0358012551034239e-06, 2.020290486397236e-06, 3.596325484028426e-06, 3.2002322165880503e-06, 5.440724580847364e-06, 5.283262958373849e-06]",5.440724580847364e-06,1.7286235445583206e-06,"[2.1405778618836455e-06, 2.7780901707746483e-06, 1.0357948746924674e-06, 2.0202780462415595e-06, 3.5963082985410177e-06, 3.2002238707327935e-06, 5.440704333448121e-06, 5.283231092901783e-06]",5.816552122817065e-05,4.336808689942018e-19,0.0,0.9994238784441152,True,50,0.02,1e-05,banded ADMM with dual certificate,0.0024724279996917176,35,51,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
burgers,pod_tv_diff,8,0.1,2,2,0.01,0.01267818198983035,"[0.05729558510230235, 0.04443305689120728, 0.03158253908815412, 0.04761710825760915, 0.07743123386309139, 0.09289399222899074, 0.10334961850473083, 0.08539453080288642]","[0.05729548083329607, 0.04443295234466241, 0.03158251932256674, 0.04761706286385199, 0.07743107178167997, 0.09289390381951723, 0.10334946972263294, 0.08539424617236599]","[1.0426900628329738e-07, 1.0454654487263015e-07, 1.976558738209233e-08, 4.539375715595373e-08, 1.6208141141726973e-07, 8.840947350596817e-08, 1.4878209789181973e-07, 2.8463052043070647e-07]","[1.0426900628329738e-07, 1.0454654487263015e-07, 1.976558738209233e-08, 4.539375715595373e-08, 1.6208141141726973e-07, 8.840947350596817e-08, 1.4878209789181973e-07, 2.8463052043070647e-07]",2.8463052043070647e-07,1.1059732060031413e-07,"[1.0426895623305565e-07, 1.045464769755533e-07, 1.9765583988973212e-08, 4.5393745651267636e-08, 1.6208137453010973e-07, 8.840946504051761e-08, 1.4878207614532624e-07, 2.846303990694521e-07]",3.0847700549507806e-07,1.734723475976807e-18,0.0,0.999996313423256,True,75,0.20400000000000001,1e-05,banded ADMM with dual certificate,0.00359683499982566,35,51,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
burgers,pod_tv_diff,8,0.1,2,2,0.1,0.012122598558478406,"[0.16931469570397653, 0.15920520455243947, 0.13637351579697615, 0.17858969378039977, 0.3822374952692031, 0.45358593745136655, 0.48233640875755435, 0.38793363550595483]","[0.1693141496946492, 0.15919883632932713, 0.13637351577509746, 0.17858969377352307, 0.38223741877004114, 0.45358593693140103, 0.48233640875748984, 0.3879336355059521]","[5.460093273346178e-07, 6.368223112340754e-06, 2.1878693301502494e-11, 6.876693658952604e-12, 7.6499161949517e-08, 5.199655150889271e-10, 6.45039577307216e-14, 2.7200464103316335e-15]","[5.460093273346178e-07, 6.368223112340754e-06, 2.1878693301502494e-11, 6.876693658952604e-12, 7.6499161949517e-08, 5.199655150889271e-10, 6.45039577307216e-14, 2.7200464103316335e-15]",6.368223112340754e-06,3.040625281641729e-06,"[5.460092772704983e-07, 6.368192878108969e-06, 2.1878637790351263e-11, 6.8766520255891805e-12, 7.649915267915475e-08, 5.199656261112295e-10, 6.453171330633722e-14, 2.609024107869118e-15]",1.7797395235774616e-05,2.7755575615628914e-17,0.0,0.9999819336284542,True,125,0.51,1e-05,banded ADMM with dual certificate,0.0055343869998978334,35,51,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
burgers,pod_tv_diff,8,0.1,2,2,1.0,0.011600797305359716,"[0.4508559337573448, 0.5204363332283589, 0.626156556113671, 0.6078479938478331, 0.7729355620538348, 0.6632509440692247, 0.6179922001852569, 0.5931090550752391]","[0.45085593371382116, 0.520436333228292, 0.6261565561135961, 0.6078478456538804, 0.7729355620538304, 0.6632430983461322, 0.6179908102717653, 0.5931090550295435]","[4.352362914517016e-11, 6.694644838489694e-14, 7.494005416219807e-14, 1.4819395266485458e-07, 4.440892098500626e-15, 7.845723092536616e-06, 1.3899134916339762e-06, 4.569566947054682e-11]","[4.352362914517016e-11, 6.694644838489694e-14, 7.494005416219807e-14, 1.4819395266485458e-07, 4.440892098500626e-15, 7.845723092536616e-06, 1.3899134916339762e-06, 4.569566947054682e-11]",7.845723092536616e-06,2.1744422233904714e-06,"[4.352490590164848e-11, 6.766809335090329e-14, 7.543965452327939e-14, 1.481938909364544e-07, 4.3298697960381105e-15, 7.845708915929245e-06, 1.3899134917442404e-06, 4.5695770084508425e-11]",1.2931465195320513e-06,2.220446049250313e-16,0.0,0.999995372252158,True,675,40.8,1e-05,banded ADMM with dual certificate,0.02797172700002193,35,51,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
burgers,pod_tv_diff,8,0.1,2,2,10.0,0.01317509672857289,"[1.9983889966442274, 3.2039768667843473, 3.4930668551963797, 1.4431820096587737, 0.9147290061004432, 0.6633070783854611, 0.6179908635483181, 0.596834866500029]","[1.9983889966439123, 3.20397685585964, 3.4930668551962056, 1.4431705337069074, 0.9147263099369465, 0.6633041055423453, 0.6179908105441679, 0.5968310921592108]","[3.1508129438861943e-13, 1.0924707360970842e-08, 1.7408297026122455e-13, 1.1475951866346534e-05, 2.696163496684889e-06, 2.972843115789381e-06, 5.300415018005822e-08, 3.774340818218924e-06]","[1.5766764874992616e-13, 3.4097335327939996e-09, 4.983671297394554e-14, 7.951839608269446e-06, 2.696163496684889e-06, 2.972843115789381e-06, 5.300415018005822e-08, 3.774340818218924e-06]",7.951839608269446e-06,2.5582008178481885e-09,"[3.176348073452573e-13, 1.092471535457662e-08, 1.7363888105137448e-13, 1.1475951866541562e-05, 2.6961634966152795e-06, 2.972843115743459e-06, 5.300415017207639e-08, 3.774340818337337e-06]",1.0331208954994509e-07,3.552713678800501e-15,0.0,0.9999999946883692,True,1325,102.0,1e-05,banded ADMM with dual certificate,0.06054386300002079,35,51,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
