system,method,sparse_factor,noise,seed,feature,equation,coef,true_coef
vanderpol_mu2,edmd_poly3,16,0.05,3,x*x,1,0.0,0.0
vanderpol_mu2,edmd_poly3,16,0.05,3,x*y,0,0.0,0.0
vanderpol_mu2,edmd_poly3,16,0.05,3,x*y,1,0.0,0.0
vanderpol_mu2,edmd_poly3,16,0.05,3,y*y,0,0.0,0.0
vanderpol_mu2,edmd_poly3,16,0.05,3,y*y,1,0.0,0.0
vanderpol_mu2,edmd_poly3,16,0.05,3,x*x*x,0,0.0,0.0
vanderpol_mu2,edmd_poly3,16,0.05,3,x*x*x,1,0.0,0.0
vanderpol_mu2,edmd_poly3,16,0.05,3,x*x*y,0,0.0,0.0
vanderpol_mu2,edmd_poly3,16,0.05,3,x*x*y,1,-1.9737921419845854,-2.0
vanderpol_mu2,edmd_poly3,16,0.05,3,x*y*y,0,0.0,0.0
vanderpol_mu2,edmd_poly3,16,0.05,3,x*y*y,1,0.0,0.0
vanderpol_mu2,edmd_poly3,16,0.05,3,y*y*y,0,0.0,0.0
vanderpol_mu2,edmd_poly3,16,0.05,3,y*y*y,1,0.0,0.0
vanderpol_mu2,tv_diff,16,0.05,3,1,0,0.0,0.0
vanderpol_mu2,tv_diff,16,0.05,3,1,1,0.0,0.0
vanderpol_mu2,tv_diff,16,0.05,3,x,0,0.0,0.0
vanderpol_mu2,tv_diff,16,0.05,3,x,1,-0.9835768862722827,-1.0
vanderpol_mu2,tv_diff,16,0.05,3,y,0,0.9910765492379993,1.0
vanderpol_mu2,tv_diff,16,0.05,3,y,1,1.8784102319335712,2.0
vanderpol_mu2,tv_diff,16,0.05,3,x*x,0,0.0,0.0
vanderpol_mu2,tv_diff,16,0.05,3,x*x,1,0.0,0.0
vanderpol_mu2,tv_diff,16,0.05,3,x*y,0,0.0,0.0
vanderpol_mu2,tv_diff,16,0.05,3,x*y,1,0.0,0.0
vanderpol_mu2,tv_diff,16,0.05,3,y*y,0,0.0,0.0
vanderpol_mu2,tv_diff,16,0.05,3,y*y,1,0.0,0.0
vanderpol_mu2,tv_diff,16,0.05,3,x*x*x,0,0.0,0.0
vanderpol_mu2,tv_diff,16,0.05,3,x*x*x,1,0.0,0.0
vanderpol_mu2,tv_diff,16,0.05,3,x*x*y,0,0.0,0.0
vanderpol_mu2,tv_diff,16,0.05,3,x*x*y,1,-1.8839843117034896,-2.0
vanderpol_mu2,tv_diff,16,0.05,3,x*y*y,0,0.0,0.0
vanderpol_mu2,tv_diff,16,0.05,3,x*y*y,1,0.0,0.0
vanderpol_mu2,tv_diff,16,0.05,3,y*y*y,0,0.0,0.0
vanderpol_mu2,tv_diff,16,0.05,3,y*y*y,1,0.0,0.0
vanderpol_mu2,baseline,16,0.1,0,1,0,0.0,0.0
vanderpol_mu2,baseline,16,0.1,0,1,1,0.0,0.0
vanderpol_mu2,baseline,16,0.1,0,x,0,0.0,0.0
vanderpol_mu2,baseline,16,0.1,0,x,1,-0.9719916181691874,-1.0
vanderpol_mu2,baseline,16,0.1,0,y,0,0.9718381253259017,1.0
vanderpol_mu2,baseline,16,0.1,0,y,1,1.7537836921135126,2.0
vanderpol_mu2,baseline,16,0.1,0,x*x,0,0.0,0.0
vanderpol_mu2,baseline,16,0.1,0,x*x,1,0.0,0.0
vanderpol_mu2,baseline,16,0.1,0,x*y,0,0.0,0.0
vanderpol_mu2,baseline,16,0.1,0,x*y,1,0.0,0.0
vanderpol_mu2,baseline,16,0.1,0,y*y,0,0.0,0.0
vanderpol_mu2,baseline,16,0.1,0,y*y,1,0.0,0.0
vanderpol_mu2,baseline,16,0.1,0,x*x*x,0,0.0,0.0
vanderpol_mu2,baseline,16,0.1,0,x*x*x,1,0.0,0.0
vanderpol_mu2,baseline,16,0.1,0,x*x*y,0,0.0,0.0
vanderpol_mu2,baseline,16,0.1,0,x*x*y,1,-1.6196288858206604,-2.0
vanderpol_mu2,baseline,16,0.1,0,x*y*y,0,0.0,0.0
vanderpol_mu2,baseline,16,0.1,0,x*y*y,1,0.0,0.0
vanderpol_mu2,baseline,16,0.1,0,y*y*y,0,0.0,0.0
vanderpol_mu2,baseline,16,0.1,0,y*y*y,1,0.0,0.0
vanderpol_mu2,edmd_poly3,16,0.1,0,1,0,0.0,0.0
vanderpol_mu2,edmd_poly3,16,0.1,0,1,1,0.0,0.0
vanderpol_mu2,edmd_poly3,16,0.1,0,x,0,0.0,0.0
vanderpol_mu2,edmd_poly3,16,0.1,0,x,1,-1.0005454889535674,-1.0
vanderpol_mu2,edmd_poly3,16,0.1,0,y,0,0.9843342628416633,1.0
vanderpol_mu2,edmd_poly3,16,0.1,0,y,1,1.9965040111310268,2.0
vanderpol_mu2,edmd_poly3,16,0.1,0,x*x,0,0.0,0.0
vanderpol_mu2,edmd_poly3,16,0.1,0,x*x,1,0.0,0.0
vanderpol_mu2,edmd_poly3,16,0.1,0,x*y,0,0.0,0.0
vanderpol_mu2,edmd_poly3,16,0.1,0,x*y,1,0.0,0.0
vanderpol_mu2,edmd_poly3,16,0.1,0,y*y,0,0.0,0.0
vanderpol_mu2,edmd_poly3,16,0.1,0,y*y,1,0.0,0.0
vanderpol_mu2,edmd_poly3,16,0.1,0,x*x*x,0,0.0,0.0
vanderpol_mu2,edmd_poly3,16,0.1,0,x*x*x,1,0.0,0.0
vanderpol_mu2,edmd_poly3,16,0.1,0,x*x*y,0,0.0,0.0
vanderpol_mu2,edmd_poly3,16,0.1,0,x*x*y,1,-1.8710357033899054,-2.0
vanderpol_mu2,edmd_poly3,16,0.1,0,x*y*y,0,0.0,0.0
vanderpol_mu2,edmd_poly3,16,0.1,0,x*y*y,1,0.0,0.0
vanderpol_mu2,edmd_poly3,16,0.1,0,y*y*y,0,0.0,0.0
vanderpol_mu2,edmd_poly3,16,0.1,0,y*y*y,1,0.0,0.0
vanderpol_mu2,tv_diff,16,0.1,0,1,0,0.0,0.0
vanderpol_mu2,tv_diff,16,0.1,0,1,1,0.0,0.0
vanderpol_mu2,tv_diff,16,0.1,0,x,0,0.0,0.0
vanderpol_mu2,tv_diff,16,0.1,0,x,1,-0.9910646800061695,-1.0
vanderpol_mu2,tv_diff,16,0.1,0,y,0,0.9831326213911565,1.0
vanderpol_mu2,tv_diff,16,0.1,0,y,1,1.8457444556897271,2.0
vanderpol_mu2,tv_diff,16,0.1,0,x*x,0,0.0,0.0
vanderpol_mu2,tv_diff,16,0.1,0,x*x,1,0.0,0.0
vanderpol_mu2,tv_diff,16,0.1,0,x*y,0,0.0,0.0
vanderpol_mu2,tv_diff,16,0.1,0,x*y,1,0.0,0.0
vanderpol_mu2,tv_diff,16,0.1,0,y*y,0,0.0,0.0
vanderpol_mu2,tv_diff,16,0.1,0,y*y,1,0.0,0.0
vanderpol_mu2,tv_diff,16,0.1,0,x*x*x,0,0.0,0.0
vanderpol_mu2,tv_diff,16,0.1,0,x*x*x,1,0.0,0.0
vanderpol_mu2,tv_diff,16,0.1,0,x*x*y,0,0.0,0.0
vanderpol_mu2,tv_diff,16,0.1,0,x*x*y,1,-1.7674935858771479,-2.0
vanderpol_mu2,tv_diff,16,0.1,0,x*y*y,0,0.0,0.0
vanderpol_mu2,tv_diff,16,0.1,0,x*y*y,1,0.0,0.0
vanderpol_mu2,tv_diff,16,0.1,0,y*y*y,0,0.0,0.0
vanderpol_mu2,tv_diff,16,0.1,0,y*y*y,1,0.0,0.0
vanderpol_mu2,baseline,16,0.05,4,1,0,0.0,0.0
vanderpol_mu2,baseline,16,0.05,4,1,1,0.0,0.0
vanderpol_mu2,baseline,16,0.05,4,x,0,0.0,0.0
vanderpol_mu2,baseline,16,0.05,4,x,1,-0.9808219029967472,-1.0
vanderpol_mu2,baseline,16,0.05,4,y,0,0.9980326459895043,1.0
vanderpol_mu2,baseline,16,0.05,4,y,1,1.8455371914645984,2.0
vanderpol_mu2,baseline,16,0.05,4,x*x,0,0.0,0.0
vanderpol_mu2,baseline,16,0.05,4,x*x,1,0.0,0.0
vanderpol_mu2,baseline,16,0.05,4,x*y,0,0.0,0.0
vanderpol_mu2,baseline,16,0.05,4,x*y,1,0.0,0.0
vanderpol_mu2,baseline,16,0.05,4,y*y,0,0.0,0.0
vanderpol_mu2,baseline,16,0.05,4,y*y,1,0.0,0.0
vanderpol_mu2,baseline,16,0.05,4,x*x*x,0,0.0,0.0
vanderpol_mu2,baseline,16,0.05,4,x*x*x,1,0.0,0.0
vanderpol_mu2,baseline,16,0.05,4,x*x*y,0,0.0,0.0
vanderpol_mu2,baseline,16,0.05,4,x*x*y,1,-1.907005645381017,-2.0
vanderpol_mu2,baseline,16,0.05,4,x*y*y,0,0.0,0.0
vanderpol_mu2,baseline,16,0.05,4,x*y*y,1,0.0,0.0
vanderpol_mu2,baseline,16,0.05,4,y*y*y,0,0.0,0.0
vanderpol_mu2,baseline,16,0.05,4,y*y*y,1,0.0,0.0
vanderpol_mu2,edmd_poly3,16,0.05,4,1,0,0.0,0.0
vanderpol_mu2,edmd_poly3,16,0.05,4,1,1,0.0,0.0
vanderpol_mu2,edmd_poly3,16,0.05,4,x,0,0.0,0.0
vanderpol_mu2,edmd_poly3,16,0.05,4,x,1,-0.9916604068228798,-1.0
vanderpol_mu2,edmd_poly3,16,0.05,4,y,0,1.0050333454067395,1.0
vanderpol_mu2,edmd_poly3,16,0.05,4,y,1,1.9574197643534237,2.0
vanderpol_mu2,edmd_poly3,16,0.05,4,x*x,0,0.0,0.0
vanderpol_mu2,edmd_poly3,16,0.05,4,x*x,1,0.0,0.0
vanderpol_mu2,edmd_poly3,16,0.05,4,x*y,0,0.0,0.0
vanderpol_mu2,edmd_poly3,16,0.05,4,x*y,1,0.0,0.0
vanderpol_mu2,edmd_poly3,16,0.05,4,y*y,0,0.0,0.0
vanderpol_mu2,edmd_poly3,16,0.05,4,y*y,1,0.0,0.0
vanderpol_mu2,edmd_poly3,16,0.05,4,x*x*x,0,0.0,0.0
vanderpol_mu2,edmd_poly3,16,0.05,4,x*x*x,1,0.0,0.0
vanderpol_mu2,edmd_poly3,16,0.05,4,x*x*y,0,0.0,0.0
vanderpol_mu2,edmd_poly3,16,0.05,4,x*x*y,1,-2.028751778773765,-2.0
vanderpol_mu2,edmd_poly3,16,0.05,4,x*y*y,0,0.0,0.0
vanderpol_mu2,edmd_poly3,16,0.05,4,x*y*y,1,0.0,0.0
vanderpol_mu2,edmd_poly3,16,0.05,4,y*y*y,0,0.0,0.0
vanderpol_mu2,edmd_poly3,16,0.05,4,y*y*y,1,0.0,0.0
vanderpol_mu2,tv_diff,16,0.05,4,1,0,0.0,0.0
vanderpol_mu2,tv_diff,16,0.05,4,1,1,0.0,0.0
vanderpol_mu2,tv_diff,16,0.05,4,x,0,0.0,0.0
vanderpol_mu2,tv_diff,16,0.05,4,x,1,-0.9863303832515078,-1.0
vanderpol_mu2,tv_diff,16,0.05,4,y,0,0.9941311406824135,1.0
vanderpol_mu2,tv_diff,16,0.05,4,y,1,1.8373456557610526,2.0
vanderpol_mu2,tv_diff,16,0.05,4,x*x,0,0.0,0.0
vanderpol_mu2,tv_diff,16,0.05,4,x*x,1,0.0,0.0
vanderpol_mu2,tv_diff,16,0.05,4,x*y,0,0.0,0.0
vanderpol_mu2,tv_diff,16,0.05,4,x*y,1,0.0,0.0
vanderpol_mu2,tv_diff,16,0.05,4,y*y,0,0.0,0.0
vanderpol_mu2,tv_diff,16,0.05,4,y*y,1,0.0,0.0
vanderpol_mu2,tv_diff,16,0.05,4,x*x*x,0,0.0,0.0
vanderpol_mu2,tv_diff,16,0.05,4,x*x*x,1,0.0,0.0
vanderpol_mu2,tv_diff,16,0.05,4,x*x*y,0,0.0,0.0
vanderpol_mu2,tv_diff,16,0.05,4,x*x*y,1,-1.9284398261950553,-2.0
vanderpol_mu2,tv_diff,16,0.05,4,x*y*y,0,0.0,0.0
vanderpol_mu2,tv_diff,16,0.05,4,x*y*y,1,0.0,0.0
vanderpol_mu2,tv_diff,16,0.05,4,y*y*y,0,0.0,0.0
vanderpol_mu2,tv_diff,16,0.05,4,y*y*y,1,0.0,0.0
vanderpol_mu2,baseline,16,0.1,1,1,0,0.0,0.0
vanderpol_mu2,baseline,16,0.1,1,1,1,0.0,0.0
vanderpol_mu2,baseline,16,0.1,1,x,0,0.0,0.0
vanderpol_mu2,baseline,16,0.1,1,x,1,-0.9490730105239937,-1.0
vanderpol_mu2,baseline,16,0.1,1,y,0,0.97804147205892,1.0
vanderpol_mu2,baseline,16,0.1,1,y,1,1.8528808737913016,2.0
vanderpol_mu2,baseline,16,0.1,1,x*x,0,0.0,0.0
vanderpol_mu2,baseline,16,0.1,1,x*x,1,0.0,0.0
vanderpol_mu2,baseline,16,0.1,1,x*y,0,0.0,0.0
vanderpol_mu2,baseline,16,0.1,1,x*y,1,0.0,0.0
vanderpol_mu2,baseline,16,0.1,1,y*y,0,0.0,0.0
vanderpol_mu2,baseline,16,0.1,1,y*y,1,0.0,0.0
vanderpol_mu2,baseline,16,0.1,1,x*x*x,0,0.0,0.0
vanderpol_mu2,baseline,16,0.1,1,x*x*x,1,0.0,0.0
vanderpol_mu2,baseline,16,0.1,1,x*x*y,0,0.0,0.0
vanderpol_mu2,baseline,16,0.1,1,x*x*y,1,-1.7737130447847311,-2.0
vanderpol_mu2,baseline,16,0.1,1,x*y*y,0,0.0,0.0
vanderpol_mu2,baseline,16,0.1,1,x*y*y,1,0.0,0.0
vanderpol_mu2,baseline,16,0.1,1,y*y*y,0,0.0,0.0
vanderpol_mu2,baseline,16,0.1,1,y*y*y,1,0.0,0.0
vanderpol_mu2,edmd_poly3,16,0.1,1,1,0,0.0,0.0
vanderpol_mu2,edmd_poly3,16,0.1,1,1,1,0.0,0.0
vanderpol_mu2,edmd_poly3,16,0.1,1,x,0,0.0,0.0
vanderpol_mu2,edmd_poly3,16,0.1,1,x,1,-0.9553263332558528,-1.0
vanderpol_mu2,edmd_poly3,16,0.1,1,y,0,0.9927970165374598,1.0
vanderpol_mu2,edmd_poly3,16,0.1,1,y,1,2.117599200527899,2.0
vanderpol_mu2,edmd_poly3,16,0.1,1,x*x,0,0.0,0.0
vanderpol_mu2,edmd_poly3,16,0.1,1,x*x,1,0.0,0.0
vanderpol_mu2,edmd_poly3,16,0.1,1,x*y,0,0.0,0.0
vanderpol_mu2,edmd_poly3,16,0.1,1,x*y,1,0.0,0.0
vanderpol_mu2,edmd_poly3,16,0.1,1,y*y,0,0.0,0.0
vanderpol_mu2,edmd_poly3,16,0.1,1,y*y,1,0.0,0.0
vanderpol_mu2,edmd_poly3,16,0.1,1,x*x*x,0,0.0,0.0
vanderpol_mu2,edmd_poly3,16,0.1,1,x*x*x,1,0.0,0.0
vanderpol_mu2,edmd_poly3,16,0.1,1,x*x*y,0,0.0,0.0
vanderpol_mu2,edmd_poly3,16,0.1,1,x*x*y,1,-2.0501750866364943,-2.0
vanderpol_mu2,edmd_poly3,16,0.1,1,x*y*y,0,0.0,0.0
vanderpol_mu2,edmd_poly3,16,0.1,1,x*y*y,1,0.0,0.0
vanderpol_mu2,edmd_poly3,16,0.1,1,y*y*y,0,0.0,0.0
vanderpol_mu2,edmd_poly3,16,0.1,1,y*y*y,1,0.0,0.0
vanderpol_mu2,tv_diff,16,0.1,1,1,0,0.0,0.0
vanderpol_mu2,tv_diff,16,0.1,1,1,1,0.0,0.0
vanderpol_mu2,tv_diff,16,0.1,1,x,0,0.0,0.0
vanderpol_mu2,tv_diff,16,0.1,1,x,1,-0.9500715509043393,-1.0
vanderpol_mu2,tv_diff,16,0.1,1,y,0,0.9768093882204247,1.0
vanderpol_mu2,tv_diff,16,0.1,1,y,1,1.8802018546359396,2.0
vanderpol_mu2,tv_diff,16,0.1,1,x*x,0,0.0,0.0
vanderpol_mu2,tv_diff,16,0.1,1,x*x,1,0.0,0.0
vanderpol_mu2,tv_diff,16,0.1,1,x*y,0,0.0,0.0
vanderpol_mu2,tv_diff,16,0.1,1,x*y,1,0.0,0.0
vanderpol_mu2,tv_diff,16,0.1,1,y*y,0,0.0,0.0
vanderpol_mu2,tv_diff,16,0.1,1,y*y,1,0.0,0.0
vanderpol_mu2,tv_diff,16,0.1,1,x*x*x,0,0.0,0.0
vanderpol_mu2,tv_diff,16,0.1,1,x*x*x,1,0.0,0.0
vanderpol_mu2,tv_diff,16,0.1,1,x*x*y,0,0.0,0.0
vanderpol_mu2,tv_diff,16,0.1,1,x*x*y,1,-1.8790066162250059,-2.0
vanderpol_mu2,tv_diff,16,0.1,1,x*y*y,0,0.0,0.0
vanderpol_mu2,tv_diff,16,0.1,1,x*y*y,1,0.0,0.0
vanderpol_mu2,tv_diff,16,0.1,1,y*y*y,0,0.0,0.0
vanderpol_mu2,tv_diff,16,0.1,1,y*y*y,1,0.0,0.0
vanderpol_mu2,baseline,16,0.1,2,1,0,0.0,0.0
vanderpol_mu2,baseline,16,0.1,2,1,1,0.0,0.0
vanderpol_mu2,baseline,16,0.1,2,x,0,0.0,0.0
vanderpol_mu2,baseline,16,0.1,2,x,1,-1.0895834527661212,-1.0
vanderpol_mu2,baseline,16,0.1,2,y,0,0.9716073675440592,1.0
vanderpol_mu2,baseline,16,0.1,2,y,1,1.811558211835778,2.0
vanderpol_mu2,baseline,16,0.1,2,x*x,0,0.0,0.0
vanderpol_mu2,baseline,16,0.1,2,x*x,1,0.0,0.0
vanderpol_mu2,baseline,16,0.1,2,x*y,0,0.0,0.0
vanderpol_mu2,baseline,16,0.1,2,x*y,1,0.0,0.0
vanderpol_mu2,baseline,16,0.1,2,y*y,0,0.0,0.0
vanderpol_mu2,baseline,16,0.1,2,y*y,1,0.0,0.0
vanderpol_mu2,baseline,16,0.1,2,x*x*x,0,0.0,0.0
vanderpol_mu2,baseline,16,0.1,2,x*x*x,1,0.0,0.0
vanderpol_mu2,baseline,16,0.1,2,x*x*y,0,0.0,0.0
vanderpol_mu2,baseline,16,0.1,2,x*x*y,1,-1.770053663196528,-2.0
vanderpol_mu2,baseline,16,0.1,2,x*y*y,0,0.0,0.0
vanderpol_mu2,baseline,16,0.1,2,x*y*y,1,0.0,0.0
vanderpol_mu2,baseline,16,0.1,2,y*y*y,0,0.0,0.0
vanderpol_mu2,baseline,16,0.1,2,y*y*y,1,0.0,0.0
vanderpol_mu2,edmd_poly3,16,0.1,2,1,0,0.0,0.0
vanderpol_mu2,edmd_poly3,16,0.1,2,1,1,0.0,0.0
vanderpol_mu2,edmd_poly3,16,0.1,2,x,0,0.0,0.0
vanderpol_mu2,edmd_poly3,16,0.1,2,x,1,-1.1232069594959575,-1.0
vanderpol_mu2,edmd_poly3,16,0.1,2,y,0,0.9858606383879139,1.0
vanderpol_mu2,edmd_poly3,16,0.1,2,y,1,2.0887691002961764,2.0
vanderpol_mu2,edmd_poly3,16,0.1,2,x*x,0,0.0,0.0
vanderpol_mu2,edmd_poly3,16,0.1,2,x*x,1,0.0,0.0
vanderpol_mu2,edmd_poly3,16,0.1,2,x*y,0,0.0,0.0
vanderpol_mu2,edmd_poly3,16,0.1,2,x*y,1,0.0,0.0
vanderpol_mu2,edmd_poly3,16,0.1,2,y*y,0,0.0,0.0
vanderpol_mu2,edmd_poly3,16,0.1,2,y*y,1,0.0,0.0
vanderpol_mu2,edmd_poly3,16,0.1,2,x*x*x,0,0.0,0.0
vanderpol_mu2,edmd_poly3,16,0.1,2,x*x*x,1,0.0,0.0
vanderpol_mu2,edmd_poly3,16,0.1,2,x*x*y,0,0.0,0.0
vanderpol_mu2,edmd_poly3,16,0.1,2,x*x*y,1,-2.0522037161067135,-2.0
vanderpol_mu2,edmd_poly3,16,0.1,2,x*y*y,0,0.0,0.0
vanderpol_mu2,edmd_poly3,16,0.1,2,x*y*y,1,0.0,0.0
vanderpol_mu2,edmd_poly3,16,0.1,2,y*y*y,0,0.0,0.0
vanderpol_mu2,edmd_poly3,16,0.1,2,y*y*y,1,0.0,0.0
vanderpol_mu2,tv_diff,16,0.1,2,1,0,0.0,0.0
vanderpol_mu2,tv_diff,16,0.1,2,1,1,0.0,0.0
vanderpol_mu2,tv_diff,16,0.1,2,x,0,0.0,0.0
vanderpol_mu2,tv_diff,16,0.1,2,x,1,-1.085921065370266,-1.0
vanderpol_mu2,tv_diff,16,0.1,2,y,0,0.9714045633926776,1.0
vanderpol_mu2,tv_diff,16,0.1,2,y,1,1.8918300732369284,2.0
vanderpol_mu2,tv_diff,16,0.1,2,x*x,0,0.0,0.0
vanderpol_mu2,tv_diff,16,0.1,2,x*x,1,0.0,0.0
vanderpol_mu2,tv_diff,16,0.1,2,x*y,0,0.0,0.0
vanderpol_mu2,tv_diff,16,0.1,2,x*y,1,0.0,0.0
vanderpol_mu2,tv_diff,16,0.1,2,y*y,0,0.0,0.0
vanderpol_mu2,tv_diff,16,0.1,2,y*y,1,0.0,0.0
vanderpol_mu2,tv_diff,16,0.1,2,x*x*x,0,0.0,0.0
vanderpol_mu2,tv_diff,16,0.1,2,x*x*x,1,0.0,0.0
vanderpol_mu2,tv_diff,16,0.1,2,x*x*y,0,0.0,0.0
vanderpol_mu2,tv_diff,16,0.1,2,x*x*y,1,-1.8982612706969995,-2.0
vanderpol_mu2,tv_diff,16,0.1,2,x*y*y,0,0.0,0.0
vanderpol_mu2,tv_diff,16,0.1,2,x*y*y,1,0.0,0.0
vanderpol_mu2,tv_diff,16,0.1,2,y*y*y,0,0.0,0.0
vanderpol_mu2,tv_diff,16,0.1,2,y*y*y,1,0.0,0.0
vanderpol_mu2,baseline,16,0.2,0,1,0,0.0,0.0
vanderpol_mu2,baseline,16,0.2,0,1,1,0.0,0.0
vanderpol_mu2,baseline,16,0.2,0,x,0,0.0,0.0
vanderpol_mu2,baseline,16,0.2,0,x,1,-0.9612378788818849,-1.0
vanderpol_mu2,baseline,16,0.2,0,y,0,0.9605504791378862,1.0
vanderpol_mu2,baseline,16,0.2,0,y,1,1.1953472212647729,2.0
vanderpol_mu2,baseline,16,0.2,0,x*x,0,0.0,0.0
vanderpol_mu2,baseline,16,0.2,0,x*x,1,0.0,0.0
vanderpol_mu2,baseline,16,0.2,0,x*y,0,0.0,0.0
vanderpol_mu2,baseline,16,0.2,0,x*y,1,0.0,0.0
vanderpol_mu2,baseline,16,0.2,0,y*y,0,0.0,0.0
vanderpol_mu2,baseline,16,0.2,0,y*y,1,0.0,0.0
vanderpol_mu2,baseline,16,0.2,0,x*x*x,0,0.0,0.0
vanderpol_mu2,baseline,16,0.2,0,x*x*x,1,0.0,0.0
vanderpol_mu2,baseline,16,0.2,0,x*x*y,0,0.0,0.0
vanderpol_mu2,baseline,16,0.2,0,x*x*y,1,-1.2055979409651114,-2.0
vanderpol_mu2,baseline,16,0.2,0,x*y*y,0,0.0,0.0
vanderpol_mu2,baseline,16,0.2,0,x*y*y,1,0.0,0.0
vanderpol_mu2,baseline,16,0.2,0,y*y*y,0,0.0,0.0
vanderpol_mu2,baseline,16,0.2,0,y*y*y,1,0.0,0.0
vanderpol_mu2,edmd_poly3,16,0.2,0,1,0,0.0,0.0
vanderpol_mu2,edmd_poly3,16,0.2,0,1,1,0.0,0.0
vanderpol_mu2,edmd_poly3,16,0.2,0,x,0,0.0,0.0
vanderpol_mu2,edmd_poly3,16,0.2,0,x,1,-1.0014152119266106,-1.0
vanderpol_mu2,edmd_poly3,16,0.2,0,y,0,1.002917835091022,1.0
vanderpol_mu2,edmd_poly3,16,0.2,0,y,1,1.6786632935768642,2.0
vanderpol_mu2,edmd_poly3,16,0.2,0,x*x,0,0.0,0.0
vanderpol_mu2,edmd_poly3,16,0.2,0,x*x,1,0.0,0.0
vanderpol_mu2,edmd_poly3,16,0.2,0,x*y,0,0.0,0.0
vanderpol_mu2,edmd_poly3,16,0.2,0,x*y,1,0.0,0.0
vanderpol_mu2,edmd_poly3,16,0.2,0,y*y,0,0.0,0.0
vanderpol_mu2,edmd_poly3,16,0.2,0,y*y,1,0.0,0.0
vanderpol_mu2,edmd_poly3,16,0.2,0,x*x*x,0,0.0,0.0
vanderpol_mu2,edmd_poly3,16,0.2,0,x*x*x,1,0.0,0.0
vanderpol_mu2,edmd_poly3,16,0.2,0,x*x*y,0,0.0,0.0
vanderpol_mu2,edmd_poly3,16,0.2,0,x*x*y,1,-1.7937873172263006,-2.0
vanderpol_mu2,edmd_poly3,16,0.2,0,x*y*y,0,0.0,0.0
vanderpol_mu2,edmd_poly3,16,0.2,0,x*y*y,1,0.0,0.0
vanderpol_mu2,edmd_poly3,16,0.2,0,y*y*y,0,0.0,0.0
vanderpol_mu2,edmd_poly3,16,0.2,0,y*y*y,1,0.0,0.0
vanderpol_mu2,tv_diff,16,0.2,0,1,0,0.0,0.0
vanderpol_mu2,tv_diff,16,0.2,0,1,1,0.0,0.0
vanderpol_mu2,tv_diff,16,0.2,0,x,0,0.0,0.0
vanderpol_mu2,tv_diff,16,0.2,0,x,1,-0.9758860104140958,-1.0
vanderpol_mu2,tv_diff,16,0.2,0,y,0,1.0111829442682856,1.0
vanderpol_mu2,tv_diff,16,0.2,0,y,1,1.450655868966159,2.0
vanderpol_mu2,tv_diff,16,0.2,0,x*x,0,0.0,0.0
vanderpol_mu2,tv_diff,16,0.2,0,x*x,1,0.0,0.0
vanderpol_mu2,tv_diff,16,0.2,0,x*y,0,0.0,0.0
vanderpol_mu2,tv_diff,16,0.2,0,x*y,1,0.0,0.0
vanderpol_mu2,tv_diff,16,0.2,0,y*y,0,0.0,0.0
vanderpol_mu2,tv_diff,16,0.2,0,y*y,1,0.0,0.0
vanderpol_mu2,tv_diff,16,0.2,0,x*x*x,0,0.0,0.0
vanderpol_mu2,tv_diff,16,0.2,0,x*x*x,1,0.0,0.0
vanderpol_mu2,tv_diff,16,0.2,0,x*x*y,0,0.0,0.0
vanderpol_mu2,tv_diff,16,0.2,0,x*x*y,1,-1.5851288223700255,-2.0
vanderpol_mu2,tv_diff,16,0.2,0,x*y*y,0,0.0,0.0
vanderpol_mu2,tv_diff,16,0.2,0,x*y*y,1,0.0,0.0
vanderpol_mu2,tv_diff,16,0.2,0,y*y*y,0,0.0,0.0
vanderpol_mu2,tv_diff,16,0.2,0,y*y*y,1,0.0,0.0
vanderpol_mu2,baseline,16,0.1,3,1,0,0.0,0.0
vanderpol_mu2,baseline,16,0.1,3,1,1,0.0,0.0
vanderpol_mu2,baseline,16,0.1,3,x,0,0.0,0.0
vanderpol_mu2,baseline,16,0.1,3,x,1,-0.9649864886688994,-1.0
vanderpol_mu2,baseline,16,0.1,3,y,0,0.9759634937797791,1.0
vanderpol_mu2,baseline,16,0.1,3,y,1,1.8029623197904665,2.0
vanderpol_mu2,baseline,16,0.1,3,x*x,0,0.0,0.0
vanderpol_mu2,baseline,16,0.1,3,x*x,1,0.0,0.0
vanderpol_mu2,baseline,16,0.1,3,x*y,0,0.0,0.0
vanderpol_mu2,baseline,16,0.1,3,x*y,1,0.0,0.0
vanderpol_mu2,baseline,16,0.1,3,y*y,0,0.0,0.0
vanderpol_mu2,baseline,16,0.1,3,y*y,1,0.0,0.0
vanderpol_mu2,baseline,16,0.1,3,x*x*x,0,0.0,0.0
vanderpol_mu2,baseline,16,0.1,3,x*x*x,1,0.0,0.0
vanderpol_mu2,baseline,16,0.1,3,x*x*y,0,0.0,0.0
vanderpol_mu2,baseline,16,0.1,3,x*x*y,1,-1.8119429356360446,-2.0
vanderpol_mu2,baseline,16,0.1,3,x*y*y,0,0.0,0.0
vanderpol_mu2,baseline,16,0.1,3,x*y*y,1,0.0,0.0
vanderpol_mu2,baseline,16,0.1,3,y*y*y,0,0.0,0.0
vanderpol_mu2,baseline,16,0.1,3,y*y*y,1,0.0,0.0
vanderpol_mu2,edmd_poly3,16,0.1,3,1,0,0.0,0.0
vanderpol_mu2,edmd_poly3,16,0.1,3,1,1,0.0,0.0
