system,method,method_label,sparse_factor,obs_dt,noise,seed,n_observed,observed_t_end,base_t_end,cropped_time,pod_rank,upsample,support_f1,coef_error,practical_score,threshold,exact_support,derivative_error,state_error,status,wall_seconds,tv_lambda,tv_cv_mse,tv_grid_edge,tv_grid_lower,tv_grid_upper,tv_cv_folds,tv_cv_spatial_points,tv_final_primal_objective,tv_final_dual_objective,tv_final_primal_dual_gap,tv_final_relative_primal_dual_gap,tv_final_max_relative_gap,tv_final_kkt_stationarity_max,tv_final_kkt_complementarity_gap,tv_final_kkt_subgradient_prox_max,tv_final_masked_dual_stationarity_max,tv_final_dual_box_violation,tv_final_dual_scale_min,tv_final_converged,tv_final_iterations,tv_final_rho,tv_final_tolerance,tv_final_method,tv_final_elapsed_seconds,tv_final_n_observed,tv_final_n_times,tv_final_n_channels,tv_final_objective
advection_diffusion,tv_diff,TV differentiation,16,0.16,0.2,4,13,1.92,2.0,0.08000000000000007,0,1,0.5,0.609332614637556,0.31068779409072433,0.3,0,0.3965087312735029,0.12416601626561218,ok,0.05107836799970755,0.1,0.06483813136034107,0.0,0.0,0.0,3.0,8.0,"[0.1399147231741419, 0.14430018906758738, 0.14089877499248757, 0.18557604361531813, 0.06923259510733565, 0.13073648475822272, 0.2852834062635533, 0.18548883633701257, 0.18386070579186362, 0.18364819563989615, 0.094761938448013, 0.11722322424055567, 0.18634901275800841, 0.2613142919184407, 0.1894520790520549, 0.1021434286857981, 0.27468167038618885, 0.18865838537401425, 0.15402923912544697, 0.12998827155595533, 0.32282797981297484, 0.2135323421627096, 0.1756303252452827, 0.37362187553503756, 0.14651515702024626, 0.1489403809486205, 0.1551504831175352, 0.15653588936463836, 0.13100144594253235, 0.1878640462863861, 0.18643144942654283, 0.10592374175009286, 0.21842259945639492, 0.18176646697248006, 0.1850248779376959, 0.19304577036810083, 0.15799031554985915, 0.22199381336332505, 0.24672601844291445, 0.16040268914787917, 0.19412170969081566, 0.08973848712397278, 0.15144313744937626, 0.12153102169020805, 0.12673630320912896, 0.1860605299389299, 0.09437834519306684, 0.09889935682416419]","[0.13991472317414158, 0.14430018906758713, 0.14089877491104041, 0.18557604355168172, 0.06923259500802006, 0.1307303897959837, 0.2852834062635409, 0.1854888361552025, 0.18386070579186325, 0.18364819563989565, 0.09476193844801278, 0.11722322424055544, 0.18634901210154797, 0.26131429191843975, 0.18945207905205466, 0.10214342868579802, 0.27468167038618807, 0.1886583853740137, 0.15402923912544655, 0.12998827034781538, 0.32282797970840604, 0.2135323421627091, 0.17563007341079442, 0.37362187553503723, 0.14651515702016313, 0.14894038094862014, 0.15515048311753465, 0.15653588936463758, 0.1310014459385759, 0.1878640462863847, 0.1864314494265416, 0.10592374175008917, 0.2184225994563938, 0.18176646688516263, 0.18502487793769457, 0.19304555600970758, 0.1579903155498589, 0.2219938133633243, 0.24672601844291334, 0.16040268914787864, 0.19412170969079207, 0.08973848664738995, 0.15144313744920904, 0.12153102169020771, 0.12673630277669656, 0.1860605299389297, 0.09437831247348276, 0.09889935682416354]","[3.0531133177191805e-16, 2.498001805406602e-16, 8.144715457625296e-11, 6.363640170370388e-11, 9.931558353493131e-11, 6.094962239022728e-06, 1.2434497875801753e-14, 1.818100670014644e-10, 3.608224830031759e-16, 4.996003610813204e-16, 2.220446049250313e-16, 2.3592239273284576e-16, 6.564604415615349e-10, 9.43689570931383e-16, 2.498001805406602e-16, 6.938893903907228e-17, 7.771561172376096e-16, 5.551115123125783e-16, 4.163336342344337e-16, 1.208139949193665e-09, 1.0456879806497454e-10, 4.996003610813204e-16, 2.518344882629364e-07, 3.3306690738754696e-16, 8.31279489688086e-14, 3.608224830031759e-16, 5.551115123125783e-16, 7.771561172376096e-16, 3.956446281705439e-12, 1.3877787807814457e-15, 1.2212453270876722e-15, 3.6914915568786455e-15, 1.1102230246251565e-15, 8.731743106338286e-11, 1.3322676295501878e-15, 2.143583932578963e-07, 2.498001805406602e-16, 7.494005416219807e-16, 1.1102230246251565e-15, 5.273559366969494e-16, 2.3592239273284576e-14, 4.765828287567331e-10, 1.672273430841642e-13, 3.3306690738754696e-16, 4.3243239544743517e-10, 2.220446049250313e-16, 3.2719584083795716e-08, 6.522560269672795e-16]","[3.0531133177191805e-16, 2.498001805406602e-16, 8.144715457625296e-11, 6.363640170370388e-11, 9.931558353493131e-11, 6.094962239022728e-06, 1.2434497875801753e-14, 1.818100670014644e-10, 3.608224830031759e-16, 4.996003610813204e-16, 2.220446049250313e-16, 2.3592239273284576e-16, 6.564604415615349e-10, 9.43689570931383e-16, 2.498001805406602e-16, 6.938893903907228e-17, 7.771561172376096e-16, 5.551115123125783e-16, 4.163336342344337e-16, 1.208139949193665e-09, 1.0456879806497454e-10, 4.996003610813204e-16, 2.518344882629364e-07, 3.3306690738754696e-16, 8.31279489688086e-14, 3.608224830031759e-16, 5.551115123125783e-16, 7.771561172376096e-16, 3.956446281705439e-12, 1.3877787807814457e-15, 1.2212453270876722e-15, 3.6914915568786455e-15, 1.1102230246251565e-15, 8.731743106338286e-11, 1.3322676295501878e-15, 2.143583932578963e-07, 2.498001805406602e-16, 7.494005416219807e-16, 1.1102230246251565e-15, 5.273559366969494e-16, 2.3592239273284576e-14, 4.765828287567331e-10, 1.672273430841642e-13, 3.3306690738754696e-16, 4.3243239544743517e-10, 2.220446049250313e-16, 3.2719584083795716e-08, 6.522560269672795e-16]",6.094962239022728e-06,1.735768111688074e-06,"[2.7755575615628914e-16, 2.463307335887066e-16, 8.144717539293467e-11, 6.363639476480998e-11, 9.931559741271911e-11, 6.094956127120077e-06, 1.2378986724570495e-14, 1.8181001842920708e-10, 3.5388358909926865e-16, 4.996003610813204e-16, 2.1510571102112408e-16, 2.220446049250313e-16, 6.564604693171106e-10, 9.43689570931383e-16, 1.942890293094024e-16, 7.632783294297951e-17, 8.326672684688674e-16, 5.134781488891349e-16, 3.885780586188048e-16, 1.2081399700103468e-09, 1.0456879806497454e-10, 4.85722573273506e-16, 2.5183447754928423e-07, 3.3306690738754696e-16, 8.31279489688086e-14, 3.469446951953614e-16, 6.106226635438361e-16, 7.355227538141662e-16, 3.956425465023727e-12, 1.3600232051658168e-15, 1.2490009027033011e-15, 3.677613769070831e-15, 1.2004286453759505e-15, 8.73175212690036e-11, 1.3739009929736312e-15, 2.1435838447325661e-07, 2.671474153004283e-16, 6.800116025829084e-16, 1.0824674490095276e-15, 4.649058915617843e-16, 2.3550605909861133e-14, 4.765828218178392e-10, 1.6719958750854857e-13, 3.3306690738754696e-16, 4.324324301419047e-10, 2.498001805406602e-16, 3.2719584062979035e-08, 6.106226635438361e-16]",1.9020356307519748e-05,0.0,0.0,0.9999924841595424,True,125.0,0.26,1e-05,banded ADMM with dual certificate,0.0062087040000733396,13.0,13.0,48.0,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
advection_diffusion,pod_tv_diff,POD + TV differentiation,16,0.16,0.2,4,13,1.92,2.0,0.08000000000000007,4,1,0.5,0.5779296481731968,0.31687090776123056,0.3,0,0.3333578286321471,0.11551942892628218,ok,0.04517268100016736,0.1,0.054849553400579266,0.0,0.0,0.0,3.0,48.0,"[0.0862465932409044, 0.13720964872163943, 0.12028121128543627, 0.3088465680407319]","[0.08624107998922984, 0.13720964872146885, 0.12028059272334467, 0.3088465680102132]","[5.513251674568731e-06, 1.705857677336553e-13, 6.185620916032697e-07, 3.0518698679316e-11]","[5.513251674568731e-06, 1.705857677336553e-13, 6.185620916032697e-07, 3.0518698679316e-11]",5.513251674568731e-06,3.5362909949349097e-06,"[5.51322527193171e-06, 1.7051637879461623e-13, 6.185620716886442e-07, 3.051867092374039e-11]",3.294734500469687e-05,0.0,0.0,0.9999717026078503,True,50.0,0.26,1e-05,banded ADMM with dual certificate,0.0017274250003538327,13.0,13.0,4.0,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
advection_diffusion,baseline,Raw FD,16,0.16,0.5,2,13,1.92,2.0,0.08000000000000007,0,1,0.6666666666666666,0.9370002182711676,0.3441748020357412,0.03,0,1.6963261539688346,0.4827656504137332,ok,0.003948884999772417,,,,,,,,,,,,,,,,,,,,,,,,,,,,
advection_diffusion,pod_edmd_rbf,POD-EDMD-RBF,16,0.16,0.5,2,13,1.92,2.0,0.08000000000000007,4,5,0.6666666666666666,0.8935398348849044,0.3520742761174543,0.1,0,2.916311846005044,0.3513650063611778,ok,0.020010591000300337,,,,,,,,,,,,,,,,,,,,,,,,,,,,
advection_diffusion,tv_diff,TV differentiation,16,0.16,0.5,2,13,1.92,2.0,0.08000000000000007,0,1,0.4,0.7949654699607948,0.22284551245921003,0.1,0,0.5638333162920608,0.232315464799517,ok,0.06964027399999395,1.0,0.2976213207969768,0.0,0.0,0.0,3.0,8.0,"[0.891652568908049, 0.8668064185958368, 1.3293602424510587, 0.35900199205300154, 0.9842241935445791, 1.4175416658318105, 0.3443014971982831, 2.2112898102639567, 0.8420625407586276, 1.2646037953284737, 1.0499700563593257, 1.1748209306867312, 1.0767301972298764, 1.7996803394548475, 0.6357063096125927, 0.9250302534051784, 1.3158787182099945, 1.1520418265935481, 0.877395178452393, 1.0453732118912256, 1.0285422137764586, 0.4508120718731588, 0.9232142393206105, 0.7741034162072729, 1.319574597979302, 1.5236042395736296, 0.756284593548191, 1.5201268853983292, 0.9743541920934912, 0.9777785981911609, 2.318387190416713, 0.5854587628371555, 1.6786030930449667, 2.2194741727689116, 1.972834045733365, 1.1694114235639126, 0.5315807270002151, 0.939880922728406, 0.4952987123970948, 0.5807477761951656, 1.4644834399423012, 0.8258280100185051, 1.0382850554130811, 0.7490140454226921, 0.5572338718652005, 0.8185381930144565, 1.3904907297552018, 0.6956035983872448]","[0.8916525689080474, 0.866806418595835, 1.329360242451056, 0.35900199205299915, 0.9842233304968059, 1.41754166583181, 0.3443014971982813, 2.2112898102639527, 0.842062540758616, 1.2646037953284703, 1.0499700563593242, 1.17482093068673, 1.0767301972298748, 1.799680332575722, 0.6357063096125921, 0.9250302534051777, 1.315878322385943, 1.1520418265935477, 0.8773951784523923, 1.0453717939924407, 1.0285422137764544, 0.45081064014832556, 0.9232137038470285, 0.7741034162072723, 1.3195745979733506, 1.5236042395631355, 0.7562845935481906, 1.5201268853975398, 0.9743541920934898, 0.9777785958239892, 2.318387190416711, 0.5854587628371537, 1.678603093044956, 2.219474172763668, 1.9728340457331632, 1.1694114235639077, 0.5315807269591335, 0.9398809227284036, 0.4952987123722364, 0.5807477761951648, 1.4644834399422915, 0.8258280100184834, 1.0382850554130785, 0.749014045422691, 0.5572338718651998, 0.8185381930144555, 1.3904907297552005, 0.6956035983872428]","[1.5543122344752192e-15, 1.887379141862766e-15, 2.6645352591003757e-15, 2.3869795029440866e-15, 8.630477732474162e-07, 4.440892098500626e-16, 1.8318679906315083e-15, 3.9968028886505635e-15, 1.1657341758564144e-14, 3.3306690738754696e-15, 1.5543122344752192e-15, 1.1102230246251565e-15, 1.5543122344752192e-15, 6.879125491465743e-09, 5.551115123125783e-16, 6.661338147750939e-16, 3.958240515355982e-07, 4.440892098500626e-16, 6.661338147750939e-16, 1.4178987848278979e-06, 4.218847493575595e-15, 1.4317248332451626e-06, 5.354735820306544e-07, 5.551115123125783e-16, 5.951461545805614e-12, 1.0494050073361905e-11, 4.440892098500626e-16, 7.893685705084863e-13, 1.3322676295501878e-15, 2.3671716808948418e-09, 2.220446049250313e-15, 1.7763568394002505e-15, 1.0658141036401503e-14, 5.243361300699689e-12, 2.0183854587685346e-13, 4.884981308350689e-15, 4.108158258020467e-11, 2.3314683517128287e-15, 2.4858393121718336e-11, 7.771561172376096e-16, 9.769962616701378e-15, 2.1760371282653068e-14, 2.6645352591003757e-15, 1.1102230246251565e-15, 6.661338147750939e-16, 9.992007221626409e-16, 1.3322676295501878e-15, 1.9984014443252818e-15]","[1.5543122344752192e-15, 1.887379141862766e-15, 2.0043741147151635e-15, 2.3869795029440866e-15, 8.630477732474162e-07, 3.1328123931332346e-16, 1.8318679906315083e-15, 1.8074532203327408e-15, 1.1657341758564144e-14, 2.6337648884015465e-15, 1.4803395821254687e-15, 9.45014678940207e-16, 1.4435484752578008e-15, 3.822415203774211e-09, 5.551115123125783e-16, 6.661338147750939e-16, 3.008058767559083e-07, 3.8548010983523233e-16, 6.661338147750939e-16, 1.3563565324796507e-06, 4.101773789220975e-15, 1.4317248332451626e-06, 5.354735820306544e-07, 5.551115123125783e-16, 4.5101364901379864e-12, 6.8876482493239804e-12, 4.440892098500626e-16, 5.192780800674035e-13, 1.3322676295501878e-15, 2.3671716808948418e-09, 9.577546228812644e-16, 1.7763568394002505e-15, 6.349411055276776e-15, 2.3624340238022768e-12, 1.0230893283364018e-13, 4.177299118100933e-15, 4.108158258020467e-11, 2.3314683517128287e-15, 2.4858393121718336e-11, 7.771561172376096e-16, 6.671268756092115e-15, 2.1760371282653068e-14, 2.566284899516628e-15, 1.1102230246251565e-15, 6.661338147750939e-16, 9.992007221626409e-16, 9.581276602863333e-16, 1.9984014443252818e-15]",1.4317248332451626e-06,6.552050679786703e-09,"[1.2212453270876722e-15, 1.970645868709653e-15, 2.4980018054066022e-15, 2.275957200481571e-15, 8.630477733036328e-07, 7.355227538141662e-16, 1.672273430841642e-15, 3.608224830031759e-15, 1.1532441668293814e-14, 3.58046925441613e-15, 1.4432899320127035e-15, 1.1657341758564144e-15, 1.4432899320127035e-15, 6.879125602488045e-09, 5.134781488891349e-16, 6.38378239159465e-16, 3.958240516195883e-07, 5.412337245047638e-16, 5.551115123125783e-16, 1.4178987851480744e-06, 4.191091917959966e-15, 1.4317248332311337e-06, 5.354735821598535e-07, 4.996003610813204e-16, 5.951416442995239e-12, 1.0494383140269292e-11, 5.273559366969494e-16, 7.894795928109488e-13, 1.1657341758564144e-15, 2.3671714033390856e-09, 1.9984014443252818e-15, 1.8041124150158794e-15, 1.1032841307212493e-14, 5.244416012573083e-12, 2.017830347256222e-13, 4.3298697960381105e-15, 4.108154810257558e-11, 1.9984014443252818e-15, 2.48585041440208e-11, 9.43689570931383e-16, 9.658940314238862e-15, 2.1815882433884326e-14, 2.4980018054066022e-15, 1.1102230246251565e-15, 5.551115123125783e-16, 9.159339953157541e-16, 1.27675647831893e-15, 1.9984014443252818e-15]",3.8154266446266405e-07,0.0,0.0,0.999999990339198,True,125.0,5.2,1e-05,banded ADMM with dual certificate,0.007524198000282922,13.0,13.0,48.0,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
advection_diffusion,pod_tv_diff,POD + TV differentiation,16,0.16,0.5,2,13,1.92,2.0,0.08000000000000007,4,1,0.4,0.7858442426443762,0.2239836993889808,0.1,0,0.5368729204026356,0.22366822329700134,ok,0.052564979000180756,1.0,0.23555575969863535,0.0,0.0,0.0,3.0,48.0,"[0.4521711302275267, 1.0307122330905134, 1.6790516902651624, 1.4451701685815046]","[0.4521708630011363, 1.0307122330905099, 1.6790516902170638, 1.4451685340445033]","[2.6722639040466234e-07, 3.552713678800501e-15, 4.809863618504551e-11, 1.634537001304892e-06]","[2.6722639040466234e-07, 3.4468531222802654e-15, 2.8646310571564108e-11, 1.1310342801424272e-06]",1.1310342801424272e-06,1.002930016813508e-08,"[2.6722638983567304e-07, 3.552713678800501e-15, 4.80988027184992e-11, 1.6345370014228533e-06]",3.511891681906576e-07,0.0,0.0,0.9999999821898585,True,100.0,1.3,1e-05,banded ADMM with dual certificate,0.0031550280000374187,13.0,13.0,4.0,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
advection_diffusion,baseline,Raw FD,16,0.16,0.5,0,13,1.92,2.0,0.08000000000000007,0,1,0.6666666666666666,0.9574766761184852,0.340574513505117,0.03,0,1.8966417378925322,0.5201458604022202,ok,0.005112020000069606,,,,,,,,,,,,,,,,,,,,,,,,,,,,
advection_diffusion,pod_edmd_rbf,POD-EDMD-RBF,16,0.16,0.5,0,13,1.92,2.0,0.08000000000000007,4,5,0.4444444444444444,0.9073980534634659,0.23301085142528027,0.0003,0,3.283405733082297,0.37154275837577394,ok,0.020529682999949728,,,,,,,,,,,,,,,,,,,,,,,,,,,,
advection_diffusion,tv_diff,TV differentiation,16,0.16,0.5,0,13,1.92,2.0,0.08000000000000007,0,1,0.4,0.8354516056665023,0.21793001720399444,0.03,0,0.5378615706053897,0.23200741128160826,ok,0.08844130900024538,1.0,0.2244770017342878,0.0,0.0,0.0,3.0,8.0,"[0.8829434693496168, 1.2998194486090968, 1.4084961747586673, 1.472955325550325, 0.7120928214665226, 1.581911992183133, 1.0130275610809074, 0.6689496885151103, 1.7140404122695492, 0.6335800656185244, 0.9461651538196401, 1.07990404711978, 0.9263490565461383, 1.0596573327746386, 1.5059810955131967, 0.9634647074536803, 1.8470694408117345, 1.7634861082390263, 0.5897921995192313, 1.3738842594555178, 1.4599489514020223, 2.1769962358981805, 0.8529438615582534, 1.3119057197989896, 0.9005148271620667, 1.5928051009498576, 1.5040152773285727, 0.7914585578953537, 1.0540899367367798, 1.2723892783591269, 1.360985845687474, 1.8523244384919062, 1.039577751673768, 1.87032312259671, 1.3040930509362174, 1.7605729988499517, 1.1394927343369723, 1.1093811612746565, 0.8408977325300335, 1.6575479090691, 0.7265046118188612, 1.0792910797179975, 0.6969789422503547, 0.6764541882744836, 1.9041400274002118, 1.7583626434477477, 0.7817033925155918, 1.1870131707412832]","[0.8829434693496068, 1.299819448609068, 1.4084961744135276, 1.472953397809046, 0.7120928214665219, 1.5819079541466583, 1.0130275610807915, 0.6689466079014534, 1.7140404122695463, 0.6335800656185231, 0.9461651538196378, 1.0799040471197785, 0.926349056546137, 1.059657332774638, 1.5059810955131954, 0.9634647074536729, 1.847069440734921, 1.7634849413057694, 0.589792199519228, 1.3738842594555167, 1.459948951402021, 2.1769962358981787, 0.8529438615582529, 1.3119057197989872, 0.9005148271607497, 1.5928051009497897, 1.504015277328572, 0.7914585578953479, 1.0540899367367778, 1.272389278359125, 1.360985845687472, 1.852324438491903, 1.0395777516737632, 1.8703231225967074, 1.304093050269004, 1.7605729988498864, 1.1394927343369705, 1.1093811612746547, 0.8408977325300317, 1.6575479090690968, 0.7265046118188581, 1.0792910797177337, 0.6969789422503541, 0.676454188274454, 1.9041400274001692, 1.7583626434477464, 0.781703392512521, 1.1870131707412743]","[9.992007221626409e-15, 2.886579864025407e-14, 3.4513969460192584e-10, 1.9277412788287762e-06, 7.771561172376096e-16, 4.0380364747516495e-06, 1.1590728377086634e-13, 3.0806136568362064e-06, 2.886579864025407e-15, 1.3322676295501878e-15, 2.220446049250313e-15, 1.5543122344752192e-15, 1.3322676295501878e-15, 6.661338147750939e-16, 1.3322676295501878e-15, 7.438494264988549e-15, 7.681344449395056e-11, 1.166933256913083e-06, 3.3306690738754696e-15, 1.1102230246251565e-15, 1.3322676295501878e-15, 1.7763568394002505e-15, 5.551115123125783e-16, 2.4424906541753444e-15, 1.3169465518103607e-12, 6.794564910705958e-14, 6.661338147750939e-16, 5.773159728050814e-15, 1.9984014443252818e-15, 1.7763568394002505e-15, 1.9984014443252818e-15, 3.1086244689504383e-15, 4.884981308350689e-15, 2.6645352591003757e-15, 6.672133956442394e-10, 6.52811138479592e-14, 1.7763568394002505e-15, 1.7763568394002505e-15, 1.7763568394002505e-15, 3.3306690738754696e-15, 3.1086244689504383e-15, 2.637889906509372e-13, 6.661338147750939e-16, 2.9531932455029164e-14, 4.263256414560601e-14, 1.3322676295501878e-15, 3.070876886113183e-12, 8.881784197001252e-15]","[9.992007221626409e-15, 2.2207544802582094e-14, 2.450412722356611e-10, 1.3087574656132455e-06, 7.771561172376096e-16, 2.5526302946720303e-06, 1.1441671305289312e-13, 3.0806136568362064e-06, 1.684079233699809e-15, 1.3322676295501878e-15, 2.220446049250313e-15, 1.4393058703879632e-15, 1.3322676295501878e-15, 6.286313454094346e-16, 8.846509650881029e-16, 7.438494264988549e-15, 4.158665765169783e-11, 6.617195630071358e-07, 3.3306690738754696e-15, 8.080906502743889e-16, 9.12543981945931e-16, 8.159668859819434e-16, 5.551115123125783e-16, 1.8617882499586808e-15, 1.3169465518103607e-12, 4.265785504236563e-14, 4.4290362260034937e-16, 5.773159728050814e-15, 1.895854779253347e-15, 1.3960796979451448e-15, 1.468348440696553e-15, 1.6782289346035758e-15, 4.6990052456255855e-15, 1.4246389978866331e-15, 5.116302055020095e-10, 3.70794700876376e-14, 1.5589014180365488e-15, 1.6012141736382583e-15, 1.7763568394002505e-15, 2.009395357836755e-15, 3.1086244689504383e-15, 2.444094976860749e-13, 6.661338147750939e-16, 2.9531932455029164e-14, 2.238940599542657e-14, 7.576751215198221e-16, 3.070876886113183e-12, 7.482464740854246e-15]",3.0806136568362064e-06,6.27779273010276e-10,"[9.880984919163893e-15, 2.919886554764162e-14, 3.4514027746901377e-10, 1.9277412785381592e-06, 9.71445146547012e-16, 4.038036475131367e-06, 1.156852391659413e-13, 3.0806136569612856e-06, 2.831068712794149e-15, 1.1657341758564144e-15, 2.220446049250313e-15, 1.4155343563970746e-15, 9.992007221626409e-16, 6.661338147750939e-16, 1.3322676295501878e-15, 7.355227538141662e-15, 7.681344449395056e-11, 1.1669332565265016e-06, 3.3306690738754696e-15, 9.992007221626409e-16, 1.304512053934559e-15, 1.3877787807814457e-15, 7.494005416219807e-16, 2.1094237467877974e-15, 1.31669675162982e-12, 6.802891583390647e-14, 6.661338147750939e-16, 5.578870698741412e-15, 2.1649348980190553e-15, 1.7763568394002505e-15, 2.220446049250313e-15, 2.7200464103316335e-15, 4.6629367034256575e-15, 2.55351295663786e-15, 6.672135621776931e-10, 6.494804694057166e-14, 2.0539125955565396e-15, 1.9984014443252818e-15, 1.8596235662471372e-15, 3.164135620181696e-15, 3.3306690738754696e-15, 2.636779683484747e-13, 6.106226635438361e-16, 2.9455604622086184e-14, 4.263256414560601e-14, 1.3322676295501878e-15, 3.0707658638107205e-12, 8.880049473525276e-15]",1.2880683967209094e-06,0.0,0.0,0.9999999992157091,True,125.0,5.2,1e-05,banded ADMM with dual certificate,0.006920998000168765,13.0,13.0,48.0,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
advection_diffusion,pod_tv_diff,POD + TV differentiation,16,0.16,0.5,0,13,1.92,2.0,0.08000000000000007,4,1,0.4,0.8300505144857794,0.21857320157765966,0.03,0,0.590051027154588,0.23553544916012314,ok,0.05363467300003322,1.0,0.27347053567936164,0.0,0.0,0.0,3.0,48.0,"[0.6749558956896817, 1.0511696462750193, 1.6981570075565362, 1.8319901932693887]","[0.6749514083899304, 1.0511696462504667, 1.6981570075552372, 1.8319887221325457]","[4.48729975133233e-06, 2.4552582189585337e-11, 1.2989609388114332e-12, 1.471136843012033e-06]","[4.48729975133233e-06, 2.3357392668815328e-11, 7.649239340245088e-13, 8.030265928370648e-07]",4.48729975133233e-06,1.465109242815288e-07,"[4.487299715263959e-06, 2.4552915256492724e-11, 1.2994050280212832e-12, 1.4711368233888411e-06]",7.414327001242782e-07,0.0,0.0,0.9999997537002916,True,75.0,1.3,1e-05,banded ADMM with dual certificate,0.002519068999845331,13.0,13.0,4.0,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
advection_diffusion,baseline,Raw FD,16,0.16,0.5,3,13,1.92,2.0,0.08000000000000007,0,1,0.6666666666666666,0.9411484000537955,0.34343930976539,0.03,0,1.7828483081874653,0.5038408981996917,ok,0.003926531000161049,,,,,,,,,,,,,,,,,,,,,,,,,,,,
advection_diffusion,pod_edmd_rbf,POD-EDMD-RBF,16,0.16,0.5,3,13,1.92,2.0,0.08000000000000007,4,5,0.4,0.927908602984092,0.20747871521547467,0.0,0,3.0683115738382885,0.3519432915567487,ok,0.019583226000122522,,,,,,,,,,,,,,,,,,,,,,,,,,,,
