system,method,method_label,sparse_factor,obs_dt,noise,seed,upsample,pod_rank,rank_mode,support_f1,coef_error,practical_score,threshold,status
burgers,baseline,Baseline,4,0.02,0.0,0,1,0,system,1.0,0.0005922402086964759,0.999408110332164,0.0001,ok
burgers,pydmd_optdmd,PyDMD optimized DMD,4,0.02,0.0,0,5,8,system,1.0,0.005468640420521844,0.9945611029517195,0.01,ok
burgers,pod_edmd_rbf,POD-EDMD-RBF,4,0.02,0.0,0,5,8,system,1.0,0.0024735865234764157,0.9975325170091965,0.003,ok
burgers,baseline,Baseline,4,0.02,0.0,1,1,0,system,1.0,0.0005922402086964759,0.999408110332164,0.0001,ok
burgers,pydmd_optdmd,PyDMD optimized DMD,4,0.02,0.0,1,5,8,system,1.0,0.0054771126137267,0.9945527227372793,0.01,ok
burgers,pod_edmd_rbf,POD-EDMD-RBF,4,0.02,0.0,1,5,8,system,1.0,0.0024160481472886596,0.9975897750721828,0.003,ok
burgers,baseline,Baseline,4,0.02,0.0,2,1,0,system,1.0,0.0005922402086964759,0.999408110332164,0.0001,ok
burgers,pydmd_optdmd,PyDMD optimized DMD,4,0.02,0.0,2,5,8,system,1.0,0.005304894525744682,0.9947230988781295,0.01,ok
burgers,pod_edmd_rbf,POD-EDMD-RBF,4,0.02,0.0,2,5,8,system,1.0,0.002367357229948718,0.9976382339140702,0.003,ok
burgers,baseline,Baseline,4,0.02,0.0,3,1,0,system,1.0,0.0005922402086964759,0.999408110332164,0.0001,ok
burgers,pydmd_optdmd,PyDMD optimized DMD,4,0.02,0.0,3,5,8,system,1.0,0.005303324394308136,0.9947246524848574,0.01,ok
burgers,pod_edmd_rbf,POD-EDMD-RBF,4,0.02,0.0,3,5,8,system,1.0,0.0022063596416036606,0.9977984976643006,0.003,ok
burgers,baseline,Baseline,4,0.02,0.0,4,1,0,system,1.0,0.0005922402086964759,0.999408110332164,0.0001,ok
burgers,pydmd_optdmd,PyDMD optimized DMD,4,0.02,0.0,4,5,8,system,1.0,0.005586979183627298,0.9944440617278447,0.01,ok
burgers,pod_edmd_rbf,POD-EDMD-RBF,4,0.02,0.0,4,5,8,system,1.0,0.0025081149369690953,0.9974981599653917,0.003,ok
burgers,baseline,Baseline,4,0.02,0.0,5,1,0,system,1.0,0.0005922402086964759,0.999408110332164,0.0001,ok
burgers,pydmd_optdmd,PyDMD optimized DMD,4,0.02,0.0,5,5,8,system,1.0,0.005502487378683687,0.9945276242995394,0.01,ok
burgers,pod_edmd_rbf,POD-EDMD-RBF,4,0.02,0.0,5,5,8,system,1.0,0.0024000435475091566,0.9976057028698688,0.003,ok
burgers,baseline,Baseline,4,0.02,0.0,6,1,0,system,1.0,0.0005922402086964759,0.999408110332164,0.0001,ok
burgers,pydmd_optdmd,PyDMD optimized DMD,4,0.02,0.0,6,5,8,system,1.0,0.005251353651016257,0.9947760790055703,0.01,ok
burgers,pod_edmd_rbf,POD-EDMD-RBF,4,0.02,0.0,6,5,8,system,1.0,0.0023750940137816762,0.9976305336914636,0.003,ok
burgers,baseline,Baseline,4,0.02,0.0,7,1,0,system,1.0,0.0005922402086964759,0.999408110332164,0.0001,ok
burgers,pydmd_optdmd,PyDMD optimized DMD,4,0.02,0.0,7,5,8,system,1.0,0.005527935867294916,0.9945024542132419,0.01,ok
burgers,pod_edmd_rbf,POD-EDMD-RBF,4,0.02,0.0,7,5,8,system,1.0,0.002320937079676382,0.997684437195896,0.003,ok
burgers,baseline,Baseline,4,0.02,0.01,0,1,0,system,0.6666666666666666,0.16589292713847728,0.5718077973960333,0.1,ok
burgers,pydmd_optdmd,PyDMD optimized DMD,4,0.02,0.01,0,5,8,system,1.0,0.015011756843974697,0.9852102630903,0.01,ok
burgers,pod_edmd_rbf,POD-EDMD-RBF,4,0.02,0.01,0,5,8,system,1.0,0.014369667204001372,0.9858338950102778,0.01,ok
burgers,baseline,Baseline,4,0.02,0.01,1,1,0,system,0.6666666666666666,0.16434837387260928,0.5725663226112826,0.1,ok
burgers,pydmd_optdmd,PyDMD optimized DMD,4,0.02,0.01,1,5,8,system,1.0,0.013148393203908865,0.9870222434422175,0.01,ok
burgers,pod_edmd_rbf,POD-EDMD-RBF,4,0.02,0.01,1,5,8,system,1.0,0.012833134217676997,0.9873294684147655,0.01,ok
burgers,baseline,Baseline,4,0.02,0.01,2,1,0,system,0.6666666666666666,0.16797761434675332,0.5707871953004267,0.1,ok
burgers,pydmd_optdmd,PyDMD optimized DMD,4,0.02,0.01,2,5,8,system,1.0,0.015618647647281969,0.9846215430531301,0.01,ok
burgers,pod_edmd_rbf,POD-EDMD-RBF,4,0.02,0.01,2,5,8,system,1.0,0.014042579829626353,0.9861518834524821,0.01,ok
burgers,baseline,Baseline,4,0.02,0.01,3,1,0,system,0.6666666666666666,0.16411613408629172,0.5726805489126989,0.1,ok
burgers,pydmd_optdmd,PyDMD optimized DMD,4,0.02,0.01,3,5,8,system,1.0,0.015151974265263466,0.9850741813547376,0.01,ok
burgers,pod_edmd_rbf,POD-EDMD-RBF,4,0.02,0.01,3,5,8,system,1.0,0.013909755598770985,0.9862810713458847,0.01,ok
burgers,baseline,Baseline,4,0.02,0.01,4,1,0,system,0.6666666666666666,0.16617393254062063,0.5716700125634518,0.1,ok
burgers,pydmd_optdmd,PyDMD optimized DMD,4,0.02,0.01,4,5,8,system,1.0,0.016305429339998248,0.9839561721611709,0.01,ok
burgers,pod_edmd_rbf,POD-EDMD-RBF,4,0.02,0.01,4,5,8,system,1.0,0.015785441068552446,0.9844598667884558,0.01,ok
burgers,baseline,Baseline,4,0.02,0.01,5,1,0,system,0.6666666666666666,0.16888973755036424,0.5703417912315633,0.1,ok
burgers,pydmd_optdmd,PyDMD optimized DMD,4,0.02,0.01,5,5,8,system,1.0,0.016692803560933663,0.9835812710560479,0.01,ok
burgers,pod_edmd_rbf,POD-EDMD-RBF,4,0.02,0.01,5,5,8,system,1.0,0.018587759932659934,0.9817514399212014,0.01,ok
burgers,baseline,Baseline,4,0.02,0.01,6,1,0,system,0.6666666666666666,0.1661035564654432,0.5717045136946403,0.1,ok
burgers,pydmd_optdmd,PyDMD optimized DMD,4,0.02,0.01,6,5,8,system,1.0,0.016639023851312277,0.9836333020266337,0.01,ok
burgers,pod_edmd_rbf,POD-EDMD-RBF,4,0.02,0.01,6,5,8,system,1.0,0.01615881739848409,0.9840981378876846,0.01,ok
burgers,baseline,Baseline,4,0.02,0.01,7,1,0,system,0.6666666666666666,0.16684612370426735,0.5713406876223474,0.1,ok
burgers,pydmd_optdmd,PyDMD optimized DMD,4,0.02,0.01,7,5,8,system,1.0,0.018125471311292597,0.9821972126009696,0.01,ok
burgers,pod_edmd_rbf,POD-EDMD-RBF,4,0.02,0.01,7,5,8,system,1.0,0.016686996586453142,0.983586888941749,0.01,ok
burgers,baseline,Baseline,4,0.02,0.03,0,1,0,system,0.6666666666666666,0.2942764248250506,0.515088317981826,0.1,ok
burgers,pydmd_optdmd,PyDMD optimized DMD,4,0.02,0.03,0,5,8,system,0.6666666666666666,0.16614688216365606,0.5716832732337633,0.1,ok
burgers,pod_edmd_rbf,POD-EDMD-RBF,4,0.02,0.03,0,5,8,system,0.6666666666666666,0.17678905149278568,0.5665133150423041,0.1,ok
burgers,baseline,Baseline,4,0.02,0.03,1,1,0,system,0.6666666666666666,0.2779661703809259,0.5216622177627378,0.1,ok
burgers,pydmd_optdmd,PyDMD optimized DMD,4,0.02,0.03,1,5,8,system,0.6666666666666666,0.16360567939867732,0.5729317744574636,0.1,ok
burgers,pod_edmd_rbf,POD-EDMD-RBF,4,0.02,0.03,1,5,8,system,0.6666666666666666,0.16391918708298459,0.5727774523053162,0.1,ok
burgers,baseline,Baseline,4,0.02,0.03,2,1,0,system,0.6666666666666666,0.2769339627234599,0.5220839026356476,0.1,ok
burgers,pydmd_optdmd,PyDMD optimized DMD,4,0.02,0.03,2,5,8,system,0.6666666666666666,0.1641292912894537,0.5726740763719036,0.1,ok
burgers,pod_edmd_rbf,POD-EDMD-RBF,4,0.02,0.03,2,5,8,system,0.6666666666666666,0.16996681911322387,0.5698167296504755,0.1,ok
burgers,baseline,Baseline,4,0.02,0.03,3,1,0,system,0.6666666666666666,0.28974659226448135,0.5168974050136176,0.1,ok
burgers,pydmd_optdmd,PyDMD optimized DMD,4,0.02,0.03,3,5,8,system,0.6666666666666666,0.16935201077390305,0.5701163212824613,0.1,ok
burgers,pod_edmd_rbf,POD-EDMD-RBF,4,0.02,0.03,3,5,8,system,0.6666666666666666,0.18038651464649197,0.5647867528089503,0.1,ok
burgers,baseline,Baseline,4,0.02,0.03,4,1,0,system,0.6666666666666666,0.2992585617863872,0.513113160285854,0.1,ok
burgers,pydmd_optdmd,PyDMD optimized DMD,4,0.02,0.03,4,5,8,system,0.6666666666666666,0.1648877529803172,0.5723012066707951,0.1,ok
burgers,pod_edmd_rbf,POD-EDMD-RBF,4,0.02,0.03,4,5,8,system,0.6666666666666666,0.16862381202488944,0.5704715750327941,0.1,ok
burgers,baseline,Baseline,4,0.02,0.03,5,1,0,system,0.6666666666666666,0.29214339056906147,0.515938611405245,0.1,ok
burgers,pydmd_optdmd,PyDMD optimized DMD,4,0.02,0.03,5,5,8,system,0.6666666666666666,0.16449085199157235,0.5724962678122364,0.1,ok
burgers,pod_edmd_rbf,POD-EDMD-RBF,4,0.02,0.03,5,5,8,system,0.6666666666666666,0.16819998578226697,0.5706785437257506,0.1,ok
burgers,baseline,Baseline,4,0.02,0.03,6,1,0,system,0.6666666666666666,0.3005494147205842,0.5126038727331989,0.1,ok
burgers,pydmd_optdmd,PyDMD optimized DMD,4,0.02,0.03,6,5,8,system,0.6666666666666666,0.170112619306754,0.5697457284595739,0.1,ok
burgers,pod_edmd_rbf,POD-EDMD-RBF,4,0.02,0.03,6,5,8,system,0.6666666666666666,0.1721206652443679,0.5687696552365431,0.1,ok
burgers,baseline,Baseline,4,0.02,0.03,7,1,0,system,0.6666666666666666,0.28187467762415674,0.520071640624242,0.1,ok
burgers,pydmd_optdmd,PyDMD optimized DMD,4,0.02,0.03,7,5,8,system,0.6666666666666666,0.16754365635957214,0.5709993481060472,0.1,ok
burgers,pod_edmd_rbf,POD-EDMD-RBF,4,0.02,0.03,7,5,8,system,0.6666666666666666,0.17718961708702882,0.5663205459765625,0.1,ok
burgers,baseline,Baseline,4,0.02,0.05,0,1,0,system,0.6666666666666666,0.46450442770096023,0.455216559306159,0.1,ok
burgers,pydmd_optdmd,PyDMD optimized DMD,4,0.02,0.05,0,5,8,system,0.6666666666666666,0.19160840324924225,0.5594679131573929,0.1,ok
burgers,pod_edmd_rbf,POD-EDMD-RBF,4,0.02,0.05,0,5,8,system,0.6666666666666666,0.22565585189799678,0.5439264746578707,0.1,ok
burgers,baseline,Baseline,4,0.02,0.05,1,1,0,system,0.6666666666666666,0.441770188991487,0.4623945423181468,0.1,ok
burgers,pydmd_optdmd,PyDMD optimized DMD,4,0.02,0.05,1,5,8,system,0.6666666666666666,0.1851831761640528,0.5625009535018802,0.1,ok
burgers,pod_edmd_rbf,POD-EDMD-RBF,4,0.02,0.05,1,5,8,system,0.6666666666666666,0.21428225811474066,0.5490211704992825,0.1,ok
burgers,baseline,Baseline,4,0.02,0.05,2,1,0,system,0.6666666666666666,0.4636531003168747,0.4554813340144165,0.1,ok
burgers,pydmd_optdmd,PyDMD optimized DMD,4,0.02,0.05,2,5,8,system,0.6666666666666666,0.18946461602639317,0.5604762493009493,0.1,ok
burgers,pod_edmd_rbf,POD-EDMD-RBF,4,0.02,0.05,2,5,8,system,0.6666666666666666,0.2199136530861356,0.5464867656658603,0.1,ok
burgers,baseline,Baseline,4,0.02,0.05,3,1,0,system,0.6666666666666666,0.467066180982686,0.45442167184312904,0.1,ok
burgers,pydmd_optdmd,PyDMD optimized DMD,4,0.02,0.05,3,5,8,system,0.6666666666666666,0.18141069710641203,0.5642971307941514,0.1,ok
burgers,pod_edmd_rbf,POD-EDMD-RBF,4,0.02,0.05,3,5,8,system,0.6666666666666666,0.2310261295419547,0.5415536280409602,0.1,ok
burgers,baseline,Baseline,4,0.02,0.05,4,1,0,system,0.6666666666666666,0.4359184924630103,0.4642789059169667,0.1,ok
burgers,pydmd_optdmd,PyDMD optimized DMD,4,0.02,0.05,4,5,8,system,0.6666666666666666,0.17926367100231208,0.5653245182224896,0.1,ok
burgers,pod_edmd_rbf,POD-EDMD-RBF,4,0.02,0.05,4,5,8,system,0.6666666666666666,0.22387580171576377,0.5447175814180327,0.1,ok
burgers,baseline,Baseline,4,0.02,0.05,5,1,0,system,0.6666666666666666,0.46093723238072487,0.45632806933140796,0.1,ok
burgers,pydmd_optdmd,PyDMD optimized DMD,4,0.02,0.05,5,5,8,system,0.6666666666666666,0.18926200611762264,0.560571735443746,0.1,ok
burgers,pod_edmd_rbf,POD-EDMD-RBF,4,0.02,0.05,5,5,8,system,0.6666666666666666,0.21660763897025645,0.5479717908322005,0.1,ok
burgers,baseline,Baseline,4,0.02,0.05,6,1,0,system,0.6666666666666666,0.4591418609032362,0.4568895489393933,0.1,ok
burgers,pydmd_optdmd,PyDMD optimized DMD,4,0.02,0.05,6,5,8,system,0.6666666666666666,0.1767962148332779,0.5665098665881726,0.1,ok
burgers,pod_edmd_rbf,POD-EDMD-RBF,4,0.02,0.05,6,5,8,system,0.6666666666666666,0.22532799775740542,0.5440720100142978,0.1,ok
burgers,baseline,Baseline,4,0.02,0.05,7,1,0,system,0.6666666666666666,0.4592074493954404,0.4568690126567482,0.1,ok
burgers,pydmd_optdmd,PyDMD optimized DMD,4,0.02,0.05,7,5,8,system,0.6666666666666666,0.18505506860528023,0.5625617613291867,0.1,ok
burgers,pod_edmd_rbf,POD-EDMD-RBF,4,0.02,0.05,7,5,8,system,0.6666666666666666,0.30701203495249985,0.5100692639688624,0.1,ok
burgers,baseline,Baseline,4,0.02,0.1,0,1,0,system,0.6666666666666666,0.6940316596883148,0.3935384931290639,0.1,ok
burgers,pydmd_optdmd,PyDMD optimized DMD,4,0.02,0.1,0,5,8,system,0.6666666666666666,0.2802123192988058,0.5207469547174889,0.1,ok
burgers,pod_edmd_rbf,POD-EDMD-RBF,4,0.02,0.1,0,5,8,system,0.6666666666666666,0.3675462703145046,0.4874911227050098,0.1,ok
burgers,baseline,Baseline,4,0.02,0.1,1,1,0,system,0.6666666666666666,0.7801438774212952,0.3745015642400746,0.1,ok
burgers,pydmd_optdmd,PyDMD optimized DMD,4,0.02,0.1,1,5,8,system,0.6666666666666666,0.2828823551246149,0.5196631351297282,0.1,ok
burgers,pod_edmd_rbf,POD-EDMD-RBF,4,0.02,0.1,1,5,8,system,0.6666666666666666,0.4257501169982227,0.4675901188563589,0.1,ok
burgers,baseline,Baseline,4,0.02,0.1,2,1,0,system,0.6666666666666666,0.752859832613083,0.3803308480592145,0.1,ok
burgers,pydmd_optdmd,PyDMD optimized DMD,4,0.02,0.1,2,5,8,system,0.6666666666666666,0.2729056539954804,0.523736118677837,0.1,ok
burgers,pod_edmd_rbf,POD-EDMD-RBF,4,0.02,0.1,2,5,8,system,0.6666666666666666,0.6002398609372988,0.416604212243647,0.3,ok
burgers,baseline,Baseline,4,0.02,0.1,3,1,0,system,0.6666666666666666,0.7291441450429628,0.3855471902546924,0.1,ok
burgers,pydmd_optdmd,PyDMD optimized DMD,4,0.02,0.1,3,5,8,system,0.6666666666666666,0.2975828952408034,0.5137757819649338,0.1,ok
burgers,pod_edmd_rbf,POD-EDMD-RBF,4,0.02,0.1,3,5,8,system,0.6666666666666666,0.611234148562844,0.4137615052792336,0.3,ok
burgers,baseline,Baseline,4,0.02,0.1,4,1,0,system,0.6666666666666666,0.7365368713956894,0.38390585172594305,0.1,ok
burgers,pydmd_optdmd,PyDMD optimized DMD,4,0.02,0.1,4,5,8,system,0.6666666666666666,0.28978357400029214,0.5168825841059406,0.1,ok
burgers,pod_edmd_rbf,POD-EDMD-RBF,4,0.02,0.1,4,5,8,system,0.6666666666666666,0.3418761280453146,0.4968168467515606,0.1,ok
burgers,baseline,Baseline,4,0.02,0.1,5,1,0,system,0.5,0.7321449168218029,0.28865945057150105,0.1,ok
burgers,pydmd_optdmd,PyDMD optimized DMD,4,0.02,0.1,5,5,8,system,0.6666666666666666,0.2879673790760471,0.5176114531292828,0.1,ok
burgers,pod_edmd_rbf,POD-EDMD-RBF,4,0.02,0.1,5,5,8,system,0.6666666666666666,0.42702321774068525,0.46717296423681,0.1,ok
burgers,baseline,Baseline,4,0.02,0.1,6,1,0,system,0.6666666666666666,0.7107834578190138,0.38968500871323847,0.1,ok
burgers,pydmd_optdmd,PyDMD optimized DMD,4,0.02,0.1,6,5,8,system,0.6666666666666666,0.2980921252399585,0.5135742322937443,0.1,ok
burgers,pod_edmd_rbf,POD-EDMD-RBF,4,0.02,0.1,6,5,8,system,0.6666666666666666,0.4024214222921349,0.47536828521704866,0.1,ok
burgers,baseline,Baseline,4,0.02,0.1,7,1,0,system,0.6666666666666666,0.7773309497094291,0.3750942764911949,0.1,ok
burgers,pydmd_optdmd,PyDMD optimized DMD,4,0.02,0.1,7,5,8,system,0.6666666666666666,0.27671991173105076,0.5221714336410413,0.1,ok
burgers,pod_edmd_rbf,POD-EDMD-RBF,4,0.02,0.1,7,5,8,system,0.6666666666666666,0.693170519922588,0.393738645235299,0.1,ok
burgers,baseline,Baseline,8,0.04,0.0,0,1,0,system,1.0,0.0023701932572832186,0.997635411274969,0.0003,ok
burgers,pydmd_optdmd,PyDMD optimized DMD,8,0.04,0.0,0,5,8,system,1.0,0.004996578206227338,0.9950282634641946,0.01,ok
burgers,pod_edmd_rbf,POD-EDMD-RBF,8,0.04,0.0,0,5,8,system,1.0,0.002181512108359581,0.9978232365275128,0.003,ok
burgers,baseline,Baseline,8,0.04,0.0,1,1,0,system,1.0,0.0023701932572832186,0.997635411274969,0.0003,ok
burgers,pydmd_optdmd,PyDMD optimized DMD,8,0.04,0.0,1,5,8,system,1.0,0.004996578206227338,0.9950282634641946,0.01,ok
burgers,pod_edmd_rbf,POD-EDMD-RBF,8,0.04,0.0,1,5,8,system,1.0,0.002181441184691647,0.9978233071427536,0.003,ok
burgers,baseline,Baseline,8,0.04,0.0,2,1,0,system,1.0,0.0023701932572832186,0.997635411274969,0.0003,ok
burgers,pydmd_optdmd,PyDMD optimized DMD,8,0.04,0.0,2,5,8,system,1.0,0.004996578206227338,0.9950282634641946,0.01,ok
burgers,pod_edmd_rbf,POD-EDMD-RBF,8,0.04,0.0,2,5,8,system,1.0,0.002181483108088757,0.9978232654016682,0.003,ok
burgers,baseline,Baseline,8,0.04,0.0,3,1,0,system,1.0,0.0023701932572832186,0.997635411274969,0.0003,ok
burgers,pydmd_optdmd,PyDMD optimized DMD,8,0.04,0.0,3,5,8,system,1.0,0.004996578206227338,0.9950282634641946,0.01,ok
burgers,pod_edmd_rbf,POD-EDMD-RBF,8,0.04,0.0,3,5,8,system,1.0,0.0021814581565349237,0.9978232902447152,0.003,ok
burgers,baseline,Baseline,8,0.04,0.0,4,1,0,system,1.0,0.0023701932572832186,0.997635411274969,0.0003,ok
burgers,pydmd_optdmd,PyDMD optimized DMD,8,0.04,0.0,4,5,8,system,1.0,0.004996578206227338,0.9950282634641946,0.01,ok
burgers,pod_edmd_rbf,POD-EDMD-RBF,8,0.04,0.0,4,5,8,system,1.0,0.002181478218671388,0.997823270269823,0.003,ok
burgers,baseline,Baseline,8,0.04,0.0,5,1,0,system,1.0,0.0023701932572832186,0.997635411274969,0.0003,ok
burgers,pydmd_optdmd,PyDMD optimized DMD,8,0.04,0.0,5,5,8,system,1.0,0.004996578206227338,0.9950282634641946,0.01,ok
burgers,pod_edmd_rbf,POD-EDMD-RBF,8,0.04,0.0,5,5,8,system,1.0,0.002181471808674618,0.9978232766519445,0.003,ok
burgers,baseline,Baseline,8,0.04,0.0,6,1,0,system,1.0,0.0023701932572832186,0.997635411274969,0.0003,ok
burgers,pydmd_optdmd,PyDMD optimized DMD,8,0.04,0.0,6,5,8,system,1.0,0.004996578206227338,0.9950282634641946,0.01,ok
burgers,pod_edmd_rbf,POD-EDMD-RBF,8,0.04,0.0,6,5,8,system,1.0,0.0021810791178001427,0.997823667635274,0.003,ok
burgers,baseline,Baseline,8,0.04,0.0,7,1,0,system,1.0,0.0023701932572832186,0.997635411274969,0.0003,ok
burgers,pydmd_optdmd,PyDMD optimized DMD,8,0.04,0.0,7,5,8,system,1.0,0.004996578206227338,0.9950282634641946,0.01,ok
burgers,pod_edmd_rbf,POD-EDMD-RBF,8,0.04,0.0,7,5,8,system,1.0,0.0021815420795066503,0.9978232066867048,0.003,ok
burgers,baseline,Baseline,8,0.04,0.01,0,1,0,system,0.6666666666666666,0.16533758954612965,0.5720802904215223,0.1,ok
burgers,pydmd_optdmd,PyDMD optimized DMD,8,0.04,0.01,0,5,8,system,1.0,0.02663121806407357,0.9740596062193665,0.03,ok
burgers,pod_edmd_rbf,POD-EDMD-RBF,8,0.04,0.01,0,5,8,system,1.0,0.03321510630479052,0.9678526706567603,0.03,ok
burgers,baseline,Baseline,8,0.04,0.01,1,1,0,system,0.6666666666666666,0.16513444506802974,0.572180034234368,0.1,ok
burgers,pydmd_optdmd,PyDMD optimized DMD,8,0.04,0.01,1,5,8,system,1.0,0.02305911973536674,0.977460618560019,0.03,ok
burgers,pod_edmd_rbf,POD-EDMD-RBF,8,0.04,0.01,1,5,8,system,1.0,0.023591695480703927,0.9769520448584486,0.03,ok
burgers,baseline,Baseline,8,0.04,0.01,2,1,0,system,0.6666666666666666,0.16847014704281102,0.5705465974923543,0.1,ok
burgers,pydmd_optdmd,PyDMD optimized DMD,8,0.04,0.01,2,5,8,system,1.0,0.02841270667262378,0.9723722718629647,0.03,ok
burgers,pod_edmd_rbf,POD-EDMD-RBF,8,0.04,0.01,2,5,8,system,1.0,0.029035681997808763,0.9717836004078714,0.03,ok
burgers,baseline,Baseline,8,0.04,0.01,3,1,0,system,0.6666666666666666,0.164013605051923,0.5727309919517038,0.1,ok
burgers,pydmd_optdmd,PyDMD optimized DMD,8,0.04,0.01,3,5,8,system,1.0,0.023038712469058312,0.9774801166483178,0.03,ok
burgers,pod_edmd_rbf,POD-EDMD-RBF,8,0.04,0.01,3,5,8,system,1.0,0.021932083514029695,0.9785386094948563,0.03,ok
burgers,baseline,Baseline,8,0.04,0.01,4,1,0,system,0.6666666666666666,0.1657781483706617,0.5718640957530613,0.1,ok
burgers,pydmd_optdmd,PyDMD optimized DMD,8,0.04,0.01,4,5,8,system,1.0,0.027385889376016753,0.9733441059885982,0.03,ok
burgers,pod_edmd_rbf,POD-EDMD-RBF,8,0.04,0.01,4,5,8,system,1.0,0.028697324189378936,0.9721032382270532,0.03,ok
burgers,baseline,Baseline,8,0.04,0.01,5,1,0,system,0.6666666666666666,0.16593069467359345,0.5717892750506087,0.1,ok
burgers,pydmd_optdmd,PyDMD optimized DMD,8,0.04,0.01,5,5,8,system,1.0,0.02496792219874642,0.9756402891661374,0.03,ok
burgers,pod_edmd_rbf,POD-EDMD-RBF,8,0.04,0.01,5,5,8,system,1.0,0.025311290743461272,0.975313555042286,0.03,ok
burgers,baseline,Baseline,8,0.04,0.01,6,1,0,system,0.6666666666666666,0.16519207886106949,0.5721517325437946,0.1,ok
burgers,pydmd_optdmd,PyDMD optimized DMD,8,0.04,0.01,6,5,8,system,1.0,0.022904864222342114,0.9776080210159569,0.03,ok
burgers,pod_edmd_rbf,POD-EDMD-RBF,8,0.04,0.01,6,5,8,system,1.0,0.02566679586532077,0.9749755027960455,0.03,ok
burgers,baseline,Baseline,8,0.04,0.01,7,1,0,system,0.6666666666666666,0.16539683810700123,0.572051205964793,0.1,ok
burgers,pydmd_optdmd,PyDMD optimized DMD,8,0.04,0.01,7,5,8,system,1.0,0.0249057379472466,0.9756994843280616,0.03,ok
burgers,pod_edmd_rbf,POD-EDMD-RBF,8,0.04,0.01,7,5,8,system,1.0,0.02796456399925242,0.9727961789942859,0.03,ok
burgers,baseline,Baseline,8,0.04,0.03,0,1,0,system,0.6666666666666666,0.2990640317051269,0.5131899971024619,0.1,ok
burgers,pydmd_optdmd,PyDMD optimized DMD,8,0.04,0.03,0,5,8,system,0.6666666666666666,0.17944333421037378,0.5652384030072913,0.1,ok
burgers,pod_edmd_rbf,POD-EDMD-RBF,8,0.04,0.03,0,5,8,system,0.6666666666666666,0.21763241361363286,0.5475106109307358,0.1,ok
burgers,baseline,Baseline,8,0.04,0.03,1,1,0,system,0.6666666666666666,0.2864086533050147,0.5182386366524201,0.1,ok
burgers,pydmd_optdmd,PyDMD optimized DMD,8,0.04,0.03,1,5,8,system,0.6666666666666666,0.17222689636028826,0.5687181114310179,0.1,ok
burgers,pod_edmd_rbf,POD-EDMD-RBF,8,0.04,0.03,1,5,8,system,0.6666666666666666,0.2137417388366151,0.5492656677570255,0.1,ok
burgers,baseline,Baseline,8,0.04,0.03,2,1,0,system,0.6666666666666666,0.2872109233700545,0.5179156380379858,0.1,ok
burgers,pydmd_optdmd,PyDMD optimized DMD,8,0.04,0.03,2,5,8,system,0.6666666666666666,0.1706458062498457,0.5694862298292666,0.1,ok
burgers,pod_edmd_rbf,POD-EDMD-RBF,8,0.04,0.03,2,5,8,system,0.6666666666666666,0.2866225091615163,0.5181524976592622,0.1,ok
burgers,baseline,Baseline,8,0.04,0.03,3,1,0,system,0.6666666666666666,0.3054553833229073,0.5106774809643304,0.1,ok
burgers,pydmd_optdmd,PyDMD optimized DMD,8,0.04,0.03,3,5,8,system,0.6666666666666666,0.18150086403889637,0.5642540661271317,0.1,ok
burgers,pod_edmd_rbf,POD-EDMD-RBF,8,0.04,0.03,3,5,8,system,0.6666666666666666,0.1923022110195536,0.5591423554407327,0.1,ok
burgers,baseline,Baseline,8,0.04,0.03,4,1,0,system,0.6666666666666666,0.2949920421410445,0.5148036783024929,0.1,ok
burgers,pydmd_optdmd,PyDMD optimized DMD,8,0.04,0.03,4,5,8,system,0.6666666666666666,0.17684186824187284,0.5664878898833063,0.1,ok
burgers,pod_edmd_rbf,POD-EDMD-RBF,8,0.04,0.03,4,5,8,system,0.6666666666666666,0.18814471463864474,0.5610988783209145,0.1,ok
burgers,baseline,Baseline,8,0.04,0.03,5,1,0,system,0.6666666666666666,0.29379905134157175,0.515278370296673,0.1,ok
burgers,pydmd_optdmd,PyDMD optimized DMD,8,0.04,0.03,5,5,8,system,0.6666666666666666,0.1726797214289105,0.5684985034569654,0.1,ok
burgers,pod_edmd_rbf,POD-EDMD-RBF,8,0.04,0.03,5,5,8,system,0.6666666666666666,0.18469295582739817,0.5627337137334979,0.1,ok
burgers,baseline,Baseline,8,0.04,0.03,6,1,0,system,0.6666666666666666,0.2917875988006402,0.5160807142641972,0.1,ok
burgers,pydmd_optdmd,PyDMD optimized DMD,8,0.04,0.03,6,5,8,system,0.6666666666666666,0.17291500099345974,0.5683844661394897,0.1,ok
burgers,pod_edmd_rbf,POD-EDMD-RBF,8,0.04,0.03,6,5,8,system,0.6666666666666666,0.18451892833198855,0.5628163896084386,0.1,ok
burgers,baseline,Baseline,8,0.04,0.03,7,1,0,system,0.6666666666666666,0.2934985516127847,0.5153980774353712,0.1,ok
burgers,pydmd_optdmd,PyDMD optimized DMD,8,0.04,0.03,7,5,8,system,0.6666666666666666,0.1854738168492057,0.5623630460591336,0.1,ok
burgers,pod_edmd_rbf,POD-EDMD-RBF,8,0.04,0.03,7,5,8,system,0.6666666666666666,0.19800084799609285,0.5564826333652486,0.1,ok
burgers,baseline,Baseline,8,0.04,0.05,0,1,0,system,0.6666666666666666,0.4389657645153324,0.46329571078517706,0.1,ok
