system,method,method_label,sparse_factor,obs_dt,noise,seed,upsample,pod_rank,rank_mode,rank_cv_error,rank_cv_folds,rank_grid,spline_alpha,spline_cv_error,spline_cv_folds,support_f1,coef_error,practical_score,threshold,status,gp_kernel,gp_cv_error,gp_cv_folds,gp_cv_spatial_points
burgers,smoothing_spline_cv,Tuned smoothing spline,8,0.04,0.0,3,5,0,cv,,0,"1,2,3,4,6,8",0.0,4.394904099393516e-09,4,1.0,9.493796283191038e-05,0.9999050710495292,1e-05,ok,,,,
burgers,baseline,Baseline,8,0.04,0.0,4,1,0,cv,,0,"1,2,3,4,6,8",,,0,1.0,0.0023701932572832,0.997635411274969,0.0003,ok,,,,
burgers,linear_interp,Linear interpolation,8,0.04,0.0,4,5,0,cv,,0,"1,2,3,4,6,8",,,0,1.0,9.506048955920418e-05,0.9999049485460788,0.0003,ok,,,,
burgers,smoothing_spline_cv,Tuned smoothing spline,8,0.04,0.0,4,5,0,cv,,0,"1,2,3,4,6,8",0.0,4.394904099393516e-09,4,1.0,9.493796283191038e-05,0.9999050710495292,1e-05,ok,,,,
burgers,baseline,Baseline,8,0.04,0.0,5,1,0,cv,,0,"1,2,3,4,6,8",,,0,1.0,0.0023701932572832,0.997635411274969,0.0003,ok,,,,
burgers,linear_interp,Linear interpolation,8,0.04,0.0,5,5,0,cv,,0,"1,2,3,4,6,8",,,0,1.0,9.506048955920418e-05,0.9999049485460788,0.0003,ok,,,,
burgers,smoothing_spline_cv,Tuned smoothing spline,8,0.04,0.0,5,5,0,cv,,0,"1,2,3,4,6,8",0.0,4.394904099393516e-09,4,1.0,9.493796283191038e-05,0.9999050710495292,1e-05,ok,,,,
burgers,baseline,Baseline,8,0.04,0.0,6,1,0,cv,,0,"1,2,3,4,6,8",,,0,1.0,0.0023701932572832,0.997635411274969,0.0003,ok,,,,
burgers,linear_interp,Linear interpolation,8,0.04,0.0,6,5,0,cv,,0,"1,2,3,4,6,8",,,0,1.0,9.506048955920418e-05,0.9999049485460788,0.0003,ok,,,,
burgers,smoothing_spline_cv,Tuned smoothing spline,8,0.04,0.0,6,5,0,cv,,0,"1,2,3,4,6,8",0.0,4.394904099393516e-09,4,1.0,9.493796283191038e-05,0.9999050710495292,1e-05,ok,,,,
burgers,baseline,Baseline,8,0.04,0.0,7,1,0,cv,,0,"1,2,3,4,6,8",,,0,1.0,0.0023701932572832,0.997635411274969,0.0003,ok,,,,
burgers,linear_interp,Linear interpolation,8,0.04,0.0,7,5,0,cv,,0,"1,2,3,4,6,8",,,0,1.0,9.506048955920418e-05,0.9999049485460788,0.0003,ok,,,,
burgers,smoothing_spline_cv,Tuned smoothing spline,8,0.04,0.0,7,5,0,cv,,0,"1,2,3,4,6,8",0.0,4.394904099393516e-09,4,1.0,9.493796283191038e-05,0.9999050710495292,1e-05,ok,,,,
burgers,baseline,Baseline,8,0.04,0.01,0,1,0,cv,,0,"1,2,3,4,6,8",,,0,0.6666666666666666,0.1653375895461296,0.5720802904215223,0.1,ok,,,,
burgers,linear_interp,Linear interpolation,8,0.04,0.01,0,5,0,cv,,0,"1,2,3,4,6,8",,,0,0.6666666666666666,0.1610994166614645,0.5741684623212958,0.1,ok,,,,
burgers,smoothing_spline_cv,Tuned smoothing spline,8,0.04,0.01,0,5,0,cv,,0,"1,2,3,4,6,8",0.0,0.0129498091869306,4,0.6666666666666666,0.1643743523593288,0.5725535480198654,0.1,ok,,,,
burgers,baseline,Baseline,8,0.04,0.01,1,1,0,cv,,0,"1,2,3,4,6,8",,,0,0.6666666666666666,0.1651344450680297,0.572180034234368,0.1,ok,,,,
burgers,linear_interp,Linear interpolation,8,0.04,0.01,1,5,0,cv,,0,"1,2,3,4,6,8",,,0,0.6666666666666666,0.1606033769951161,0.574413860825318,0.1,ok,,,,
burgers,smoothing_spline_cv,Tuned smoothing spline,8,0.04,0.01,1,5,0,cv,,0,"1,2,3,4,6,8",0.001,0.0168694908044587,4,1.0,0.0447824729321757,0.9571370365675316,0.03,ok,,,,
burgers,baseline,Baseline,8,0.04,0.01,2,1,0,cv,,0,"1,2,3,4,6,8",,,0,0.6666666666666666,0.168470147042811,0.5705465974923543,0.1,ok,,,,
burgers,linear_interp,Linear interpolation,8,0.04,0.01,2,5,0,cv,,0,"1,2,3,4,6,8",,,0,0.6666666666666666,0.1640362290987909,0.5727198604314979,0.1,ok,,,,
burgers,smoothing_spline_cv,Tuned smoothing spline,8,0.04,0.01,2,5,0,cv,,0,"1,2,3,4,6,8",0.003,0.0102345664067123,4,0.8,0.0704721715380924,0.7473337666036957,0.03,ok,,,,
burgers,baseline,Baseline,8,0.04,0.01,3,1,0,cv,,0,"1,2,3,4,6,8",,,0,0.6666666666666666,0.164013605051923,0.5727309919517038,0.1,ok,,,,
burgers,linear_interp,Linear interpolation,8,0.04,0.01,3,5,0,cv,,0,"1,2,3,4,6,8",,,0,0.6666666666666666,0.1595483692792102,0.5749364876267086,0.1,ok,,,,
burgers,smoothing_spline_cv,Tuned smoothing spline,8,0.04,0.01,3,5,0,cv,,0,"1,2,3,4,6,8",0.003,0.0114851667882992,4,0.8,0.0698086581091969,0.747797275649215,0.03,ok,,,,
burgers,baseline,Baseline,8,0.04,0.01,4,1,0,cv,,0,"1,2,3,4,6,8",,,0,0.6666666666666666,0.1657781483706617,0.5718640957530613,0.1,ok,,,,
burgers,linear_interp,Linear interpolation,8,0.04,0.01,4,5,0,cv,,0,"1,2,3,4,6,8",,,0,0.6666666666666666,0.161072266999861,0.5741818882551489,0.1,ok,,,,
burgers,smoothing_spline_cv,Tuned smoothing spline,8,0.04,0.01,4,5,0,cv,,0,"1,2,3,4,6,8",0.0,0.0096393808454729,4,0.6666666666666666,0.1656413965849927,0.5719311862291574,0.1,ok,,,,
burgers,baseline,Baseline,8,0.04,0.01,5,1,0,cv,,0,"1,2,3,4,6,8",,,0,0.6666666666666666,0.1659306946735934,0.5717892750506087,0.1,ok,,,,
burgers,linear_interp,Linear interpolation,8,0.04,0.01,5,5,0,cv,,0,"1,2,3,4,6,8",,,0,0.6666666666666666,0.1618033586483131,0.5738205710149541,0.1,ok,,,,
burgers,smoothing_spline_cv,Tuned smoothing spline,8,0.04,0.01,5,5,0,cv,,0,"1,2,3,4,6,8",0.001,0.0130342356755932,4,0.8,0.0633581251221593,0.7523335564000092,0.03,ok,,,,
burgers,baseline,Baseline,8,0.04,0.01,6,1,0,cv,,0,"1,2,3,4,6,8",,,0,0.6666666666666666,0.1651920788610694,0.5721517325437946,0.1,ok,,,,
burgers,linear_interp,Linear interpolation,8,0.04,0.01,6,5,0,cv,,0,"1,2,3,4,6,8",,,0,0.6666666666666666,0.1607648813044726,0.5743339391156146,0.1,ok,,,,
burgers,smoothing_spline_cv,Tuned smoothing spline,8,0.04,0.01,6,5,0,cv,,0,"1,2,3,4,6,8",0.0,0.0169945241478505,4,0.6666666666666666,0.1644424357164294,0.5725200715967522,0.1,ok,,,,
burgers,baseline,Baseline,8,0.04,0.01,7,1,0,cv,,0,"1,2,3,4,6,8",,,0,0.6666666666666666,0.1653968381070012,0.572051205964793,0.1,ok,,,,
burgers,linear_interp,Linear interpolation,8,0.04,0.01,7,5,0,cv,,0,"1,2,3,4,6,8",,,0,0.6666666666666666,0.1618829243160221,0.5737812758192657,0.1,ok,,,,
burgers,smoothing_spline_cv,Tuned smoothing spline,8,0.04,0.01,7,5,0,cv,,0,"1,2,3,4,6,8",0.003,0.0101958972228708,4,0.8,0.077376526396858,0.7425444869079274,0.03,ok,,,,
burgers,baseline,Baseline,8,0.04,0.03,0,1,0,cv,,0,"1,2,3,4,6,8",,,0,0.6666666666666666,0.2990640317051269,0.5131899971024619,0.1,ok,,,,
burgers,linear_interp,Linear interpolation,8,0.04,0.03,0,5,0,cv,,0,"1,2,3,4,6,8",,,0,0.6666666666666666,0.2636134900014672,0.5275874877419142,0.1,ok,,,,
burgers,smoothing_spline_cv,Tuned smoothing spline,8,0.04,0.03,0,5,0,cv,,0,"1,2,3,4,6,8",10.0,0.0471257646339646,4,0.6666666666666666,0.1629876644642117,0.5732362320229766,0.1,ok,,,,
burgers,baseline,Baseline,8,0.04,0.03,1,1,0,cv,,0,"1,2,3,4,6,8",,,0,0.6666666666666666,0.2864086533050147,0.5182386366524201,0.1,ok,,,,
burgers,linear_interp,Linear interpolation,8,0.04,0.03,1,5,0,cv,,0,"1,2,3,4,6,8",,,0,0.6666666666666666,0.2454588091276709,0.5352779728890474,0.1,ok,,,,
burgers,smoothing_spline_cv,Tuned smoothing spline,8,0.04,0.03,1,5,0,cv,,0,"1,2,3,4,6,8",0.3,0.0487917468625085,4,0.6666666666666666,0.1550417709293372,0.5771797033195363,0.1,ok,,,,
burgers,baseline,Baseline,8,0.04,0.03,2,1,0,cv,,0,"1,2,3,4,6,8",,,0,0.6666666666666666,0.2872109233700545,0.5179156380379858,0.1,ok,,,,
burgers,linear_interp,Linear interpolation,8,0.04,0.03,2,5,0,cv,,0,"1,2,3,4,6,8",,,0,0.6666666666666666,0.2428674034930117,0.5363940391332461,0.1,ok,,,,
burgers,smoothing_spline_cv,Tuned smoothing spline,8,0.04,0.03,2,5,0,cv,,0,"1,2,3,4,6,8",10.0,0.0501743701501632,4,0.6666666666666666,0.1577297479606859,0.5758396273750281,0.1,ok,,,,
burgers,baseline,Baseline,8,0.04,0.03,3,1,0,cv,,0,"1,2,3,4,6,8",,,0,0.6666666666666666,0.3054553833229073,0.5106774809643304,0.1,ok,,,,
burgers,linear_interp,Linear interpolation,8,0.04,0.03,3,5,0,cv,,0,"1,2,3,4,6,8",,,0,0.6666666666666666,0.2647262569270854,0.5271232909218406,0.1,ok,,,,
burgers,smoothing_spline_cv,Tuned smoothing spline,8,0.04,0.03,3,5,0,cv,,0,"1,2,3,4,6,8",10.0,0.052504393430196,4,0.6666666666666666,0.1622131045953084,0.5736182667625359,0.1,ok,,,,
burgers,baseline,Baseline,8,0.04,0.03,4,1,0,cv,,0,"1,2,3,4,6,8",,,0,0.6666666666666666,0.2949920421410445,0.5148036783024929,0.1,ok,,,,
burgers,linear_interp,Linear interpolation,8,0.04,0.03,4,5,0,cv,,0,"1,2,3,4,6,8",,,0,0.6666666666666666,0.2536460883472802,0.5317821934462809,0.1,ok,,,,
burgers,smoothing_spline_cv,Tuned smoothing spline,8,0.04,0.03,4,5,0,cv,,0,"1,2,3,4,6,8",10.0,0.0548266474286329,4,0.6666666666666666,0.157880765757368,0.5757645228959314,0.1,ok,,,,
burgers,baseline,Baseline,8,0.04,0.03,5,1,0,cv,,0,"1,2,3,4,6,8",,,0,0.6666666666666666,0.2937990513415717,0.515278370296673,0.1,ok,,,,
burgers,linear_interp,Linear interpolation,8,0.04,0.03,5,5,0,cv,,0,"1,2,3,4,6,8",,,0,0.6666666666666666,0.2513061800958024,0.5327766115689011,0.1,ok,,,,
burgers,smoothing_spline_cv,Tuned smoothing spline,8,0.04,0.03,5,5,0,cv,,0,"1,2,3,4,6,8",10.0,0.0544929623209603,4,0.6666666666666666,0.1589634377724992,0.5752266593914165,0.1,ok,,,,
burgers,baseline,Baseline,8,0.04,0.03,6,1,0,cv,,0,"1,2,3,4,6,8",,,0,0.6666666666666666,0.2917875988006402,0.5160807142641972,0.1,ok,,,,
burgers,linear_interp,Linear interpolation,8,0.04,0.03,6,5,0,cv,,0,"1,2,3,4,6,8",,,0,0.6666666666666666,0.2465491229556895,0.5348097835775095,0.1,ok,,,,
burgers,smoothing_spline_cv,Tuned smoothing spline,8,0.04,0.03,6,5,0,cv,,0,"1,2,3,4,6,8",10.0,0.049914101316768,4,0.6666666666666666,0.1560229721020615,0.5766898087279607,0.1,ok,,,,
burgers,baseline,Baseline,8,0.04,0.03,7,1,0,cv,,0,"1,2,3,4,6,8",,,0,0.6666666666666666,0.2934985516127847,0.5153980774353712,0.1,ok,,,,
burgers,linear_interp,Linear interpolation,8,0.04,0.03,7,5,0,cv,,0,"1,2,3,4,6,8",,,0,0.6666666666666666,0.256536556016177,0.5305589109005466,0.1,ok,,,,
burgers,smoothing_spline_cv,Tuned smoothing spline,8,0.04,0.03,7,5,0,cv,,0,"1,2,3,4,6,8",10.0,0.052373527834983,4,0.6666666666666666,0.1631360720246577,0.5731630913193222,0.1,ok,,,,
burgers,baseline,Baseline,8,0.04,0.05,0,1,0,cv,,0,"1,2,3,4,6,8",,,0,0.6666666666666666,0.4389657645153324,0.463295710785177,0.1,ok,,,,
burgers,linear_interp,Linear interpolation,8,0.04,0.05,0,5,0,cv,,0,"1,2,3,4,6,8",,,0,0.6666666666666666,0.3642027376323868,0.4886859176251807,0.1,ok,,,,
burgers,smoothing_spline_cv,Tuned smoothing spline,8,0.04,0.05,0,5,0,cv,,0,"1,2,3,4,6,8",10.0,0.0770093982635493,4,0.6666666666666666,0.1727159350432427,0.5684809481522769,0.1,ok,,,,
burgers,baseline,Baseline,8,0.04,0.05,1,1,0,cv,,0,"1,2,3,4,6,8",,,0,0.6666666666666666,0.45108429074913,0.4594265618591298,0.1,ok,,,,
burgers,linear_interp,Linear interpolation,8,0.04,0.05,1,5,0,cv,,0,"1,2,3,4,6,8",,,0,0.6666666666666666,0.3752247179694297,0.4847692584023829,0.1,ok,,,,
burgers,smoothing_spline_cv,Tuned smoothing spline,8,0.04,0.05,1,5,0,cv,,0,"1,2,3,4,6,8",10.0,0.0882888834636533,4,0.6666666666666666,0.1830524659988409,0.563514033254481,0.1,ok,,,,
burgers,baseline,Baseline,8,0.04,0.05,2,1,0,cv,,0,"1,2,3,4,6,8",,,0,0.6666666666666666,0.4347520396339897,0.4646563644800502,0.1,ok,,,,
burgers,linear_interp,Linear interpolation,8,0.04,0.05,2,5,0,cv,,0,"1,2,3,4,6,8",,,0,0.6666666666666666,0.367203603282875,0.4876133043139244,0.1,ok,,,,
burgers,smoothing_spline_cv,Tuned smoothing spline,8,0.04,0.05,2,5,0,cv,,0,"1,2,3,4,6,8",10.0,0.0835890247386699,4,0.6666666666666666,0.1834758654196682,0.5633124309047589,0.1,ok,,,,
burgers,baseline,Baseline,8,0.04,0.05,3,1,0,cv,,0,"1,2,3,4,6,8",,,0,0.6666666666666666,0.4622797912254757,0.4559091021205737,0.1,ok,,,,
burgers,linear_interp,Linear interpolation,8,0.04,0.05,3,5,0,cv,,0,"1,2,3,4,6,8",,,0,0.6666666666666666,0.3962523083271058,0.4774686227487216,0.1,ok,,,,
burgers,smoothing_spline_cv,Tuned smoothing spline,8,0.04,0.05,3,5,0,cv,,0,"1,2,3,4,6,8",10.0,0.0785088294240482,4,0.6666666666666666,0.1845086465390804,0.5628212749772201,0.1,ok,,,,
burgers,baseline,Baseline,8,0.04,0.05,4,1,0,cv,,0,"1,2,3,4,6,8",,,0,0.6666666666666666,0.4538841148456495,0.458541819020729,0.1,ok,,,,
burgers,linear_interp,Linear interpolation,8,0.04,0.05,4,5,0,cv,,0,"1,2,3,4,6,8",,,0,0.6666666666666666,0.3838131624772534,0.481760605220161,0.1,ok,,,,
burgers,smoothing_spline_cv,Tuned smoothing spline,8,0.04,0.05,4,5,0,cv,,0,"1,2,3,4,6,8",10.0,0.0762768380062296,4,0.6666666666666666,0.1908827567945129,0.5598088164960306,0.1,ok,,,,
burgers,baseline,Baseline,8,0.04,0.05,5,1,0,cv,,0,"1,2,3,4,6,8",,,0,0.6666666666666666,0.4326829880986624,0.4653274117196094,0.1,ok,,,,
burgers,linear_interp,Linear interpolation,8,0.04,0.05,5,5,0,cv,,0,"1,2,3,4,6,8",,,0,0.6666666666666666,0.3579647929192592,0.4909307444072335,0.1,ok,,,,
burgers,smoothing_spline_cv,Tuned smoothing spline,8,0.04,0.05,5,5,0,cv,,0,"1,2,3,4,6,8",10.0,0.0856722602342094,4,0.6666666666666666,0.18291466986017,0.5635796762461928,0.1,ok,,,,
burgers,baseline,Baseline,8,0.04,0.05,6,1,0,cv,,0,"1,2,3,4,6,8",,,0,0.6666666666666666,0.4618933887453625,0.4560296063988759,0.1,ok,,,,
burgers,linear_interp,Linear interpolation,8,0.04,0.05,6,5,0,cv,,0,"1,2,3,4,6,8",,,0,0.6666666666666666,0.3949012079218982,0.4779310985470118,0.1,ok,,,,
burgers,smoothing_spline_cv,Tuned smoothing spline,8,0.04,0.05,6,5,0,cv,,0,"1,2,3,4,6,8",10.0,0.0821662288871944,4,0.6666666666666666,0.1864862614853628,0.561883174131377,0.1,ok,,,,
burgers,baseline,Baseline,8,0.04,0.05,7,1,0,cv,,0,"1,2,3,4,6,8",,,0,0.6666666666666666,0.4246882970218111,0.4679386137025735,0.1,ok,,,,
burgers,linear_interp,Linear interpolation,8,0.04,0.05,7,5,0,cv,,0,"1,2,3,4,6,8",,,0,0.6666666666666666,0.3541547659150282,0.4923120188674942,0.1,ok,,,,
burgers,smoothing_spline_cv,Tuned smoothing spline,8,0.04,0.05,7,5,0,cv,,0,"1,2,3,4,6,8",10.0,0.0823992587287965,4,0.6666666666666666,0.1790965236653744,0.5654046579615439,0.1,ok,,,,
burgers,baseline,Baseline,8,0.04,0.1,0,1,0,cv,,0,"1,2,3,4,6,8",,,0,0.5,0.7248489773991655,0.2898804513041664,0.03,ok,,,,
burgers,linear_interp,Linear interpolation,8,0.04,0.1,0,5,0,cv,,0,"1,2,3,4,6,8",,,0,0.6666666666666666,0.6389103138045775,0.4067743433251464,0.1,ok,,,,
burgers,smoothing_spline_cv,Tuned smoothing spline,8,0.04,0.1,0,5,0,cv,,0,"1,2,3,4,6,8",10.0,0.1738681601389898,4,0.6666666666666666,0.3134693750733647,0.5075616373845256,0.1,ok,,,,
burgers,baseline,Baseline,8,0.04,0.1,1,1,0,cv,,0,"1,2,3,4,6,8",,,0,0.6666666666666666,0.7433358736179037,0.3824086205965286,0.1,ok,,,,
burgers,linear_interp,Linear interpolation,8,0.04,0.1,1,5,0,cv,,0,"1,2,3,4,6,8",,,0,0.6666666666666666,0.6684874663477025,0.3995634849604182,0.1,ok,,,,
burgers,smoothing_spline_cv,Tuned smoothing spline,8,0.04,0.1,1,5,0,cv,,0,"1,2,3,4,6,8",10.0,0.1761799192931044,4,0.6666666666666666,0.2858733865863334,0.5184543623198369,0.1,ok,,,,
burgers,baseline,Baseline,8,0.04,0.1,2,1,0,cv,,0,"1,2,3,4,6,8",,,0,0.6666666666666666,0.7134378587354836,0.3890813216644264,0.1,ok,,,,
burgers,linear_interp,Linear interpolation,8,0.04,0.1,2,5,0,cv,,0,"1,2,3,4,6,8",,,0,0.6666666666666666,0.6236822896659463,0.4105893566184216,0.1,ok,,,,
burgers,smoothing_spline_cv,Tuned smoothing spline,8,0.04,0.1,2,5,0,cv,,0,"1,2,3,4,6,8",10.0,0.1957676848945967,4,0.6666666666666666,0.2809700655549098,0.5204389115665009,0.1,ok,,,,
burgers,baseline,Baseline,8,0.04,0.1,3,1,0,cv,,0,"1,2,3,4,6,8",,,0,0.6666666666666666,0.7181858342018396,0.3880061477612855,0.1,ok,,,,
burgers,linear_interp,Linear interpolation,8,0.04,0.1,3,5,0,cv,,0,"1,2,3,4,6,8",,,0,0.6666666666666666,0.6431833866816604,0.4057165329628677,0.1,ok,,,,
burgers,smoothing_spline_cv,Tuned smoothing spline,8,0.04,0.1,3,5,0,cv,,0,"1,2,3,4,6,8",10.0,0.18738088729031,4,0.6666666666666666,0.2576646922364307,0.5300829949206673,0.1,ok,,,,
burgers,baseline,Baseline,8,0.04,0.1,4,1,0,cv,,0,"1,2,3,4,6,8",,,0,0.6666666666666666,0.7144282868378218,0.3888565487310643,0.1,ok,,,,
burgers,linear_interp,Linear interpolation,8,0.04,0.1,4,5,0,cv,,0,"1,2,3,4,6,8",,,0,0.6666666666666666,0.6205432793789065,0.4113846727513349,0.1,ok,,,,
burgers,smoothing_spline_cv,Tuned smoothing spline,8,0.04,0.1,4,5,0,cv,,0,"1,2,3,4,6,8",10.0,0.1879230348276465,4,0.6666666666666666,0.2679047610564814,0.5258018481697053,0.1,ok,,,,
burgers,baseline,Baseline,8,0.04,0.1,5,1,0,cv,,0,"1,2,3,4,6,8",,,0,0.6666666666666666,0.7086917797999331,0.390162037734345,0.1,ok,,,,
burgers,linear_interp,Linear interpolation,8,0.04,0.1,5,5,0,cv,,0,"1,2,3,4,6,8",,,0,0.6666666666666666,0.6169437620293229,0.4123004660533004,0.3,ok,,,,
burgers,smoothing_spline_cv,Tuned smoothing spline,8,0.04,0.1,5,5,0,cv,,0,"1,2,3,4,6,8",10.0,0.1792524566856412,4,0.6666666666666666,0.2729965818614004,0.5236987091448853,0.1,ok,,,,
burgers,baseline,Baseline,8,0.04,0.1,6,1,0,cv,,0,"1,2,3,4,6,8",,,0,0.6666666666666666,0.7153197989037459,0.3886544462978452,0.1,ok,,,,
burgers,linear_interp,Linear interpolation,8,0.04,0.1,6,5,0,cv,,0,"1,2,3,4,6,8",,,0,0.6666666666666666,0.6403561753974708,0.4064157996083553,0.1,ok,,,,
burgers,smoothing_spline_cv,Tuned smoothing spline,8,0.04,0.1,6,5,0,cv,,0,"1,2,3,4,6,8",10.0,0.1803424035014742,4,0.6666666666666666,0.3082934188942777,0.5095696860037018,0.1,ok,,,,
burgers,baseline,Baseline,8,0.04,0.1,7,1,0,cv,,0,"1,2,3,4,6,8",,,0,0.6666666666666666,0.7311753988771185,0.3850948130958206,0.1,ok,,,,
burgers,linear_interp,Linear interpolation,8,0.04,0.1,7,5,0,cv,,0,"1,2,3,4,6,8",,,0,0.6666666666666666,0.6483652688331147,0.4044411025103696,0.1,ok,,,,
burgers,smoothing_spline_cv,Tuned smoothing spline,8,0.04,0.1,7,5,0,cv,,0,"1,2,3,4,6,8",10.0,0.1895180983368024,4,0.6666666666666666,0.2493499363937303,0.5336108381219526,0.1,ok,,,,
burgers,baseline,Baseline,16,0.08,0.0,0,1,0,cv,,0,"1,2,3,4,6,8",,,0,1.0,0.0094544272242601,0.9906341217896708,0.001,ok,,,,
burgers,linear_interp,Linear interpolation,16,0.08,0.0,0,5,0,cv,,0,"1,2,3,4,6,8",,,0,1.0,0.0003962582972072,0.9996038986612348,0.001,ok,,,,
burgers,smoothing_spline_cv,Tuned smoothing spline,16,0.08,0.0,0,5,0,cv,,0,"1,2,3,4,6,8",0.0,1.1135559187972757e-06,4,1.0,0.000379903277975,0.9996202409937164,0.0001,ok,,,,
burgers,baseline,Baseline,16,0.08,0.0,1,1,0,cv,,0,"1,2,3,4,6,8",,,0,1.0,0.0094544272242601,0.9906341217896708,0.001,ok,,,,
burgers,linear_interp,Linear interpolation,16,0.08,0.0,1,5,0,cv,,0,"1,2,3,4,6,8",,,0,1.0,0.0003962582972072,0.9996038986612348,0.001,ok,,,,
burgers,smoothing_spline_cv,Tuned smoothing spline,16,0.08,0.0,1,5,0,cv,,0,"1,2,3,4,6,8",0.0,1.1135559187972757e-06,4,1.0,0.000379903277975,0.9996202409937164,0.0001,ok,,,,
burgers,baseline,Baseline,16,0.08,0.0,2,1,0,cv,,0,"1,2,3,4,6,8",,,0,1.0,0.0094544272242601,0.9906341217896708,0.001,ok,,,,
burgers,linear_interp,Linear interpolation,16,0.08,0.0,2,5,0,cv,,0,"1,2,3,4,6,8",,,0,1.0,0.0003962582972072,0.9996038986612348,0.001,ok,,,,
burgers,smoothing_spline_cv,Tuned smoothing spline,16,0.08,0.0,2,5,0,cv,,0,"1,2,3,4,6,8",0.0,1.1135559187972757e-06,4,1.0,0.000379903277975,0.9996202409937164,0.0001,ok,,,,
burgers,baseline,Baseline,16,0.08,0.0,3,1,0,cv,,0,"1,2,3,4,6,8",,,0,1.0,0.0094544272242601,0.9906341217896708,0.001,ok,,,,
burgers,linear_interp,Linear interpolation,16,0.08,0.0,3,5,0,cv,,0,"1,2,3,4,6,8",,,0,1.0,0.0003962582972072,0.9996038986612348,0.001,ok,,,,
burgers,smoothing_spline_cv,Tuned smoothing spline,16,0.08,0.0,3,5,0,cv,,0,"1,2,3,4,6,8",0.0,1.1135559187972757e-06,4,1.0,0.000379903277975,0.9996202409937164,0.0001,ok,,,,
burgers,baseline,Baseline,16,0.08,0.0,4,1,0,cv,,0,"1,2,3,4,6,8",,,0,1.0,0.0094544272242601,0.9906341217896708,0.001,ok,,,,
burgers,linear_interp,Linear interpolation,16,0.08,0.0,4,5,0,cv,,0,"1,2,3,4,6,8",,,0,1.0,0.0003962582972072,0.9996038986612348,0.001,ok,,,,
burgers,smoothing_spline_cv,Tuned smoothing spline,16,0.08,0.0,4,5,0,cv,,0,"1,2,3,4,6,8",0.0,1.1135559187972757e-06,4,1.0,0.000379903277975,0.9996202409937164,0.0001,ok,,,,
burgers,baseline,Baseline,16,0.08,0.0,5,1,0,cv,,0,"1,2,3,4,6,8",,,0,1.0,0.0094544272242601,0.9906341217896708,0.001,ok,,,,
burgers,linear_interp,Linear interpolation,16,0.08,0.0,5,5,0,cv,,0,"1,2,3,4,6,8",,,0,1.0,0.0003962582972072,0.9996038986612348,0.001,ok,,,,
burgers,smoothing_spline_cv,Tuned smoothing spline,16,0.08,0.0,5,5,0,cv,,0,"1,2,3,4,6,8",0.0,1.1135559187972757e-06,4,1.0,0.000379903277975,0.9996202409937164,0.0001,ok,,,,
burgers,baseline,Baseline,16,0.08,0.0,6,1,0,cv,,0,"1,2,3,4,6,8",,,0,1.0,0.0094544272242601,0.9906341217896708,0.001,ok,,,,
burgers,linear_interp,Linear interpolation,16,0.08,0.0,6,5,0,cv,,0,"1,2,3,4,6,8",,,0,1.0,0.0003962582972072,0.9996038986612348,0.001,ok,,,,
burgers,smoothing_spline_cv,Tuned smoothing spline,16,0.08,0.0,6,5,0,cv,,0,"1,2,3,4,6,8",0.0,1.1135559187972757e-06,4,1.0,0.000379903277975,0.9996202409937164,0.0001,ok,,,,
burgers,baseline,Baseline,16,0.08,0.0,7,1,0,cv,,0,"1,2,3,4,6,8",,,0,1.0,0.0094544272242601,0.9906341217896708,0.001,ok,,,,
burgers,linear_interp,Linear interpolation,16,0.08,0.0,7,5,0,cv,,0,"1,2,3,4,6,8",,,0,1.0,0.0003962582972072,0.9996038986612348,0.001,ok,,,,
burgers,smoothing_spline_cv,Tuned smoothing spline,16,0.08,0.0,7,5,0,cv,,0,"1,2,3,4,6,8",0.0,1.1135559187972757e-06,4,1.0,0.000379903277975,0.9996202409937164,0.0001,ok,,,,
burgers,baseline,Baseline,16,0.08,0.01,0,1,0,cv,,0,"1,2,3,4,6,8",,,0,0.6666666666666666,0.1665066605819627,0.5715069525055869,0.1,ok,,,,
burgers,linear_interp,Linear interpolation,16,0.08,0.01,0,5,0,cv,,0,"1,2,3,4,6,8",,,0,0.6666666666666666,0.1602807508728643,0.5745735815794082,0.1,ok,,,,
burgers,smoothing_spline_cv,Tuned smoothing spline,16,0.08,0.01,0,5,0,cv,,0,"1,2,3,4,6,8",0.001,0.0066777735431987,4,0.8,0.0769719159491856,0.7428234554240187,0.03,ok,,,,
burgers,baseline,Baseline,16,0.08,0.01,1,1,0,cv,,0,"1,2,3,4,6,8",,,0,0.6666666666666666,0.1716431667152146,0.569001455055394,0.1,ok,,,,
burgers,linear_interp,Linear interpolation,16,0.08,0.01,1,5,0,cv,,0,"1,2,3,4,6,8",,,0,0.6666666666666666,0.1645681380504638,0.572458274345969,0.1,ok,,,,
burgers,smoothing_spline_cv,Tuned smoothing spline,16,0.08,0.01,1,5,0,cv,,0,"1,2,3,4,6,8",0.001,0.0095669731041884,4,0.8,0.0765207008089854,0.7431348040022034,0.03,ok,,,,
burgers,baseline,Baseline,16,0.08,0.01,2,1,0,cv,,0,"1,2,3,4,6,8",,,0,0.6666666666666666,0.1663080092098915,0.5716042944078692,0.1,ok,,,,
